version_group_id,pokemon_id,base_experience
17,83,132
17,84,62
17,85,165
17,86,65
17,87,166
17,88,65
17,89,175
17,90,61
17,91,184
17,92,62
17,93,142
17,94,225
17,95,77
17,96,66
17,97,169
17,98,65
17,99,166
17,100,66
17,101,172
17,102,65
17,103,186
17,104,64
17,105,149
17,106,159
17,107,159
17,108,77
17,109,68
17,110,172
17,111,69
17,112,170
17,113,395
17,114,87
17,115,172
17,116,59
17,117,154
17,118,64
17,119,158
17,120,68
17,121,182
17,122,161
17,123,100
17,124,159
17,125,172
17,126,173
17,127,175
17,128,172
17,129,40
17,130,189
17,131,187
17,132,101
17,133,65
17,134,184
17,135,184
17,136,184
17,137,79
17,138,71
17,139,173
17,140,71
17,141,173
17,142,180
17,143,189
17,144,261
17,145,261
17,146,261
17,147,60
17,148,147
17,149,270
17,150,306
17,151,270
17,152,64
17,153,142
17,154,236
17,155,62
17,156,142
17,157,240
17,158,63
17,159,142
17,160,239
17,161,43
17,162,145
17,163,52
17,164,158
17,165,53
17,166,137
17,167,50
17,168,140
17,169,241
17,170,66
17,171,161
17,172,41
17,173,44
17,174,42
17,175,49
17,176,142
17,177,64
17,178,165
17,179,56
17,180,128
17,181,230
17,182,221
17,183,88
17,184,189
17,185,144
17,186,225
17,187,50
17,188,119
17,189,207
17,190,72
17,191,36
17,192,149
17,193,78
17,194,42
17,195,151
17,196,184
17,197,184
17,198,81
17,199,172
17,200,87
17,201,118
17,202,142
17,203,159
17,204,58
17,205,163
17,206,145
17,207,86
17,208,179
17,209,60
17,210,158
17,211,88
17,212,175
17,213,177
17,214,175
17,215,86
17,216,66
17,217,175
17,218,50
17,219,151
17,220,50
17,221,158
17,222,144
17,223,60
17,224,168
17,225,116
17,226,170
17,227,163
17,228,66
17,229,175
17,230,243
17,231,66
17,232,175
17,233,180
17,234,163
17,235,88
17,236,42
17,237,159
17,238,61
17,239,72
17,240,73
17,241,172
17,242,608
17,243,261
17,244,261
17,245,261
17,246,60
17,247,144
17,248,270
17,249,306
17,250,306
17,251,270
17,252,62
17,253,142
17,254,239
17,255,62
17,256,142
17,257,239
17,258,62
17,259,142
17,260,241
17,261,56
17,262,147
17,263,56
17,264,147
17,265,56
17,266,72
17,267,178
17,268,72
17,269,173
17,270,44
17,271,119
17,272,216
17,273,44
17,274,119
17,275,216
17,276,54
17,277,159
17,278,54
17,279,154
17,280,40
17,281,97
17,282,233
17,283,54
17,284,159
17,285,59
17,286,161
17,287,56
17,288,154
17,289,252
17,290,53
17,291,160
17,292,83
17,293,48
17,294,126
17,295,221
17,296,47
17,297,166
17,298,38
17,299,75
17,300,52
17,301,140
17,302,133
17,303,133
17,304,66
17,305,151
17,306,239
17,307,56
17,308,144
17,309,59
17,310,166
17,311,142
17,312,142
17,313,151
17,314,151
17,315,140
17,316,60
17,317,163
17,318,61
17,319,161
17,320,80
17,321,175
17,322,61
17,323,161
17,324,165
17,325,66
17,326,165
17,327,126
17,328,58
17,329,119
17,330,234
17,331,67
17,332,166
17,333,62
17,334,172
17,335,160
17,336,160
17,337,161
17,338,161
17,339,58
17,340,164
17,341,62
17,342,164
17,343,60
17,344,175
17,345,71
17,346,173
17,347,71
17,348,173
17,349,40
17,350,189
17,351,147
17,352,154
17,353,59
17,354,159
17,355,59
17,356,159
17,357,161
17,358,159
17,359,163
17,360,52
17,361,60
17,362,168
17,363,58
17,364,144
17,365,239
17,366,69
17,367,170
17,368,170
17,369,170
17,370,116
17,371,60
17,372,147
17,373,270
17,374,60
17,375,147
17,376,270
17,377,261
17,378,261
17,379,261
17,380,270
17,381,270
17,382,302
17,383,302
17,384,306
17,385,270
17,386,270
17,387,64
17,388,142
17,389,236
17,390,62
17,391,142
17,392,240
17,393,63
17,394,142
17,395,239
17,396,49
17,397,119
17,398,218
17,399,50
17,400,144
17,401,39
17,402,134
17,403,53
17,404,127
17,405,235
17,406,56
17,407,232
17,408,70
17,409,173
17,410,70
17,411,173
17,412,45
17,413,148
17,414,148
17,415,49
17,416,166
17,417,142
17,418,66
17,419,173
17,420,55
17,421,158
17,422,65
17,423,166
17,424,169
17,425,70
17,426,174
17,427,70
17,428,168
17,429,173
17,430,177
17,431,62
17,432,158
17,433,57
17,434,66
17,435,168
17,436,60
17,437,175
17,438,58
17,439,62
17,440,110
17,441,144
17,442,170
17,443,60
17,444,144
17,445,270
17,446,78
17,447,57
17,448,184
17,449,66
17,450,184
17,451,66
17,452,175
17,453,60
17,454,172
17,455,159
17,456,66
17,457,161
17,458,69
17,459,67
17,460,173
17,461,179
17,462,241
17,463,180
17,464,241
17,465,187
17,466,243
17,467,243
17,468,245
17,469,180
17,470,184
17,471,184
17,472,179
17,473,239
17,474,241
17,475,233
17,476,184
17,477,236
17,478,168
17,479,154
17,480,261
17,481,261
17,482,261
17,483,306
17,484,306
17,485,270
17,486,302
17,487,306
17,488,270
17,489,216
17,490,270
17,491,270
17,492,270
17,493,324
17,494,270
17,495,62
17,496,145
17,497,238
17,498,62
17,499,146
17,500,238
17,501,62
17,502,145
17,503,238
17,504,51
17,505,147
17,506,55
17,507,130
17,508,225
17,509,56
17,510,156
17,511,63
17,512,174
17,513,63
17,514,174
17,515,63
17,516,174
17,517,58
17,518,170
17,519,53
17,520,125
17,521,220
17,522,59
17,523,174
17,524,56
17,525,137
17,526,232
17,527,65
17,528,149
17,529,66
17,530,178
17,531,390
17,532,61
17,533,142
17,534,227
17,535,59
17,536,134
17,537,229
17,538,163
17,539,163
17,540,62
17,541,133
17,542,225
17,543,52
17,544,126
17,545,218
17,546,56
17,547,168
17,548,56
17,549,168
17,550,161
17,551,58
17,552,123
17,553,234
17,554,63
17,555,168
17,556,161
17,557,65
17,558,170
17,559,70
17,560,171
17,561,172
17,562,61
17,563,169
17,564,71
17,565,173
17,566,71
17,567,177
17,568,66
17,569,166
17,570,66
17,571,179
17,572,60
17,573,165
17,574,58
17,575,137
17,576,221
17,577,58
17,578,130
17,579,221
17,580,61
17,581,166
17,582,61
17,583,138
17,584,241
17,585,67
17,586,166
17,587,150
17,588,63
17,589,173
17,590,59
17,591,162
17,592,67
17,593,168
17,594,165
17,595,64
17,596,165
17,597,61
17,598,171
17,599,60
17,600,154
17,601,234
17,602,55
17,603,142
17,604,232
17,605,67
17,606,170
17,607,55
17,608,130
17,609,234
17,610,64
17,611,144
17,612,243
17,613,61
17,614,177
17,615,180
17,616,61
17,617,173
17,618,165
17,619,70
17,620,179
17,621,170
17,622,61
17,623,169
17,624,68
17,625,172
17,626,172
17,627,70
17,628,179
17,629,74
17,630,179
17,631,169
17,632,169
17,633,60
17,634,147
17,635,270
17,636,72
17,637,248
17,638,261
17,639,261
17,640,261
17,641,261
17,642,261
17,643,306
17,644,306
17,645,270
17,646,297
17,647,261
17,648,270
17,649,270
17,650,63
17,651,142
17,652,239
17,653,61
17,654,143
17,655,240
17,656,63
17,657,142
17,658,239
17,659,47
17,660,148
17,661,56
17,662,134
17,663,175
17,664,40
17,665,75
17,666,185
17,667,74
17,668,177
17,669,61
17,670,130
17,671,248
17,672,70
17,673,186
17,674,70
17,675,173
17,676,165
17,677,71
17,678,163
17,679,65
17,680,157
17,681,234
17,682,68
17,683,162
17,684,68
17,685,168
17,686,58
17,687,169
17,688,61
17,689,175
17,690,64
17,691,173
17,692,66
17,693,100
17,694,58
17,695,168
17,696,72
17,697,182
17,698,72
17,699,104
17,700,184
17,701,175
17,702,151
17,703,100
17,704,60
17,705,158
17,706,270
17,707,165
17,708,62
17,709,166
17,710,67
17,711,173
17,712,61
17,713,180
17,714,49
17,715,187
17,716,306
17,717,306
17,718,270
17,719,270
17,720,270
17,721,270
17,722,64
17,723,147
17,724,239
17,725,64
17,726,147
17,727,239
17,728,64
17,729,147
17,730,239
17,731,53
17,732,124
17,733,218
17,734,51
17,735,146
17,736,60
17,737,140
17,738,225
17,739,68
17,740,167
17,741,167
17,742,61
17,743,162
17,744,56
17,745,170
17,746,61
17,747,61
17,748,173
17,749,77
17,750,175
17,751,54
17,752,159
17,753,50
17,754,168
17,755,57
17,756,142
17,757,64
17,758,168
17,759,68
17,760,175
17,761,42
17,762,102
17,763,230
17,764,170
17,765,172
17,766,172
17,767,46
17,768,186
17,769,64
17,770,168
17,771,144
17,772,107
17,773,114
17,774,154
17,775,168
17,776,170
17,777,152
17,778,167
17,779,166
17,780,170
17,781,181
17,782,60
17,783,147
17,784,270
17,785,114
17,786,114
17,787,114
17,788,114
17,789,40
17,790,80
17,791,136
17,792,136
17,793,114
17,794,114
17,795,114
17,796,114
17,797,114
17,798,114
17,799,114
17,800,120
17,801,120
17,802,120
17,10001,147
17,10002,147
17,10003,147
17,10004,270
17,10005,270
17,10006,270
17,10007,148
17,10008,148
17,10009,324
17,10010,324
17,10011,324
17,10012,324
17,10013,324
17,10014,324
17,10015,324
17,10016,324
17,10017,324
17,10018,324
17,10019,324
17,10020,324
17,10021,324
17,10022,324
17,10023,324
17,10024,324
17,10026,182
17,10027,182
17,10028,182
17,10029,182
17,10030,182
17,10031,306
17,10032,270
17,10034,161
17,10035,189
17,10036,270
17,10037,261
17,10038,261
17,10039,270
17,10040,315
17,10041,315
17,10042,281
17,10043,285
17,10044,285
17,10045,284
17,10046,270
17,10047,270
17,10048,207
17,10049,210
17,10050,224
17,10051,215
17,10052,351
17,10053,351
17,10054,275
17,10055,210
17,10056,210
17,10057,210
17,10058,315
17,10059,284
17,10060,278
17,10061,168
17,10062,284
17,10063,179
17,10064,201
17,10065,194
17,10066,198
17,10067,315
17,10068,315
17,10069,315
17,10070,219
17,10071,208
17,10072,324
17,10073,243
17,10074,163
17,10075,234
17,10076,67
17,10077,67
17,10078,67
17,10079,173
17,10080,173
17,10081,173
17,10082,223
17,10083,261
17,10090,207
17,10091,214
17,10092,284
17,10093,286
17,10094,168
17,10095,196
17,10096,196
17,10097,207
17,10098,203
17,10099,315
17,10100,315
17,10101,347
17,10102,347
17,10103,351
17,10104,203
17,10105,278
17,10106,425
17,10107,315
17,10108,306
17,10109,51
17,10110,145
17,10111,145
17,10112,112
17,10113,218
17,10114,60
17,10115,158
17,10116,60
17,10117,177
17,10118,53
17,10119,149
17,10120,58
17,10121,154
17,10122,60
17,10123,137
17,10124,223
17,10125,65
17,10126,175
17,10127,186
17,10128,149
17,10129,239
17,10130,288
17,10131,219
17,10132,219
17,10133,270
17,10134,319
17,10135,146
17,10136,225
17,10137,167
17,10138,167
17,10139,167
17,10140,170
17,10141,217
17,10142,168
17,10143,168
17,10144,114
17,10145,114
17,10146,114
17,10147,114
17,10148,114
17,10149,114
17,10150,114
17,10151,114
17,10152,114
17,10153,114
17,10154,114
17,10155,114
17,10156,114
17,10157,114
17,10158,114
17,10159,114
17,10160,114
17,10161,175
17,10162,167
17,10163,270
18,1,64
18,2,142
18,3,236
18,4,62
18,5,142
18,6,240
18,7,63
18,8,142
18,9,239
18,10,39
18,11,72
18,12,178
18,13,39
18,14,72
18,15,178
18,16,50
18,17,122
18,18,216
18,19,51
18,20,145
18,21,52
18,22,155
18,23,58
18,24,157
18,25,112
18,26,218
18,27,60
18,28,158
18,29,55
18,30,128
18,31,227
18,32,55
18,33,128
18,34,227
18,35,113
18,36,217
18,37,60
18,38,177
18,39,95
18,40,196
18,41,49
18,42,159
18,43,64
18,44,138
18,45,221
18,46,57
18,47,142
18,48,61
18,49,158
18,50,53
18,51,149
18,52,58
18,53,154
18,54,64
18,55,175
18,56,61
18,57,159
18,58,70
18,59,194
18,60,60
18,61,135
18,62,230
18,63,62
18,64,140
18,65,225
18,66,61
18,67,142
18,68,227
18,69,60
18,70,137
18,71,221
18,72,67
18,73,180
18,74,60
18,75,137
18,76,223
18,77,82
18,78,175
18,79,63
18,80,172
18,81,65
18,82,163
18,83,132
18,84,62
18,85,165
18,86,65
18,87,166
18,88,65
18,89,175
18,90,61
18,91,184
18,92,62
18,93,142
18,94,225
18,95,77
18,96,66
18,97,169
18,98,65
18,99,166
18,100,66
18,101,172
18,102,65
18,103,186
18,104,64
18,105,149
18,106,159
18,107,159
18,108,77
18,109,68
18,110,172
18,111,69
18,112,170
18,113,395
18,114,87
18,115,172
18,116,59
18,117,154
18,118,64
18,119,158
18,120,68
18,121,182
18,122,161
18,123,100
18,124,159
18,125,172
18,126,173
18,127,175
18,128,172
18,129,40
18,130,189
18,131,187
18,132,101
18,133,65
18,134,184
18,135,184
18,136,184
18,137,79
18,138,71
18,139,173
18,140,71
18,141,173
18,142,180
18,143,189
18,144,261
18,145,261
18,146,261
18,147,60
18,148,147
18,149,270
18,150,306
18,151,270
18,152,64
18,153,142
18,154,236
18,155,62
18,156,142
18,157,240
18,158,63
18,159,142
18,160,239
18,161,43
18,162,145
18,163,52
18,164,158
18,165,53
18,166,137
18,167,50
18,168,140
18,169,241
18,170,66
18,171,161
18,172,41
18,173,44
18,174,42
18,175,49
18,176,142
18,177,64
18,178,165
18,179,56
18,180,128
18,181,230
18,182,221
18,183,88
18,184,189
18,185,144
18,186,225
18,187,50
18,188,119
18,189,207
18,190,72
18,191,36
18,192,149
18,193,78
18,194,42
18,195,151
18,196,184
18,197,184
18,198,81
18,199,172
18,200,87
18,201,118
18,202,142
18,203,159
18,204,58
18,205,163
18,206,145
18,207,86
18,208,179
18,209,60
18,210,158
18,211,88
18,212,175
18,213,177
18,214,175
18,215,86
18,216,66
18,217,175
18,218,50
18,219,151
18,220,50
18,221,158
18,222,144
18,223,60
18,224,168
18,225,116
18,226,170
18,227,163
18,228,66
18,229,175
18,230,243
18,231,66
18,232,175
18,233,180
18,234,163
18,235,88
18,236,42
18,237,159
18,238,61
18,239,72
18,240,73
18,241,172
18,242,608
18,243,261
18,244,261
18,245,261
18,246,60
18,247,144
18,248,270
18,249,306
18,250,306
18,251,270
18,252,62
18,253,142
18,254,239
18,255,62
18,256,142
18,257,239
18,258,62
18,259,142
18,260,241
18,261,56
18,262,147
18,263,56
18,264,147
18,265,56
18,266,72
18,267,178
18,268,72
18,269,173
18,270,44
18,271,119
18,272,216
18,273,44
18,274,119
18,275,216
18,276,54
18,277,159
18,278,54
18,279,154
18,280,40
18,281,97
18,282,233
18,283,54
18,284,159
18,285,59
18,286,161
18,287,56
18,288,154
18,289,252
18,290,53
18,291,160
18,292,83
18,293,48
18,294,126
18,295,221
18,296,47
18,297,166
18,298,38
18,299,75
18,300,52
18,301,140
18,302,133
18,303,133
18,304,66
18,305,151
18,306,239
18,307,56
18,308,144
18,309,59
18,310,166
18,311,142
18,312,142
18,313,151
18,314,151
18,315,140
18,316,60
18,317,163
18,318,61
18,319,161
18,320,80
18,321,175
18,322,61
18,323,161
18,324,165
18,325,66
18,326,165
18,327,126
18,328,58
18,329,119
18,330,234
18,331,67
18,332,166
18,333,62
18,334,172
18,335,160
18,336,160
18,337,161
18,338,161
18,339,58
18,340,164
18,341,62
18,342,164
18,343,60
18,344,175
18,345,71
18,346,173
18,347,71
18,348,173
18,349,40
18,350,189
18,351,147
18,352,154
18,353,59
18,354,159
18,355,59
18,356,159
18,357,161
18,358,159
18,359,163
18,360,52
18,361,60
18,362,168
18,363,58
18,364,144
18,365,239
18,366,69
18,367,170
18,368,170
18,369,170
18,370,116
18,371,60
18,372,147
18,373,270
18,374,60
18,375,147
18,376,270
18,377,261
18,378,261
18,379,261
18,380,270
18,381,270
18,382,302
18,383,302
18,384,306
18,385,270
18,386,270
18,387,64
18,388,142
18,389,236
18,390,62
18,391,142
18,392,240
18,393,63
18,394,142
18,395,239
18,396,49
18,397,119
18,398,218
18,399,50
18,400,144
18,401,39
18,402,134
18,403,53
18,404,127
18,405,235
18,406,56
18,407,232
18,408,70
18,409,173
18,410,70
18,411,173
18,412,45
18,413,148
18,414,148
18,415,49
18,416,166
18,417,142
18,418,66
18,419,173
18,420,55
18,421,158
18,422,65
18,423,166
18,424,169
18,425,70
18,426,174
18,427,70
18,428,168
18,429,173
18,430,177
18,431,62
18,432,158
18,433,57
18,434,66
18,435,168
18,436,60
18,437,175
18,438,58
18,439,62
18,440,110
18,441,144
18,442,170
18,443,60
18,444,144
18,445,270
18,446,78
18,447,57
18,448,184
18,449,66
18,450,184
18,451,66
18,452,175
18,453,60
18,454,172
18,455,159
18,456,66
18,457,161
18,458,69
18,459,67
18,460,173
18,461,179
18,462,241
18,463,180
18,464,241
18,465,187
18,466,243
18,467,243
18,468,245
18,469,180
18,470,184
18,471,184
18,472,179
18,473,239
18,474,241
18,475,233
18,476,184
18,477,236
18,478,168
18,479,154
18,480,261
18,481,261
18,482,261
18,483,306
18,484,306
18,485,270
18,486,302
18,487,306
18,488,270
18,489,216
18,490,270
18,491,270
18,492,270
18,493,324
18,494,270
18,495,62
18,496,145
18,497,238
18,498,62
18,499,146
18,500,238
18,501,62
18,502,145
18,503,238
18,504,51
18,505,147
18,506,55
18,507,130
18,508,225
18,509,56
18,510,156
18,511,63
18,512,174
18,513,63
18,514,174
18,515,63
18,516,174
18,517,58
18,518,170
18,519,53
18,520,125
18,521,220
18,522,59
18,523,174
18,524,56
18,525,137
18,526,232
18,527,65
18,528,149
18,529,66
18,530,178
18,531,390
18,532,61
18,533,142
18,534,227
18,535,59
18,536,134
18,537,229
18,538,163
18,539,163
18,540,62
18,541,133
18,542,225
18,543,52
18,544,126
18,545,218
18,546,56
18,547,168
18,548,56
18,549,168
18,550,161
18,551,58
18,552,123
18,553,234
18,554,63
18,555,168
18,556,161
18,557,65
18,558,170
18,559,70
18,560,171
18,561,172
18,562,61
18,563,169
18,564,71
18,565,173
18,566,71
18,567,177
18,568,66
18,569,166
18,570,66
18,571,179
18,572,60
18,573,165
18,574,58
18,575,137
18,576,221
18,577,58
18,578,130
18,579,221
18,580,61
18,581,166
18,582,61
18,583,138
18,584,241
18,585,67
18,586,166
18,587,150
18,588,63
18,589,173
18,590,59
18,591,162
18,592,67
18,593,168
18,594,165
18,595,64
18,596,165
18,597,61
18,598,171
18,599,60
18,600,154
18,601,234
18,602,55
18,603,142
18,604,232
18,605,67
18,606,170
18,607,55
18,608,130
18,609,234
18,610,64
18,611,144
18,612,243
18,613,61
18,614,177
18,615,180
18,616,61
18,617,173
18,618,165
18,619,70
18,620,179
18,621,170
18,622,61
18,623,169
18,624,68
18,625,172
18,626,172
18,627,70
18,628,179
18,629,74
18,630,179
18,631,169
18,632,169
18,633,60
18,634,147
18,635,270
18,636,72
18,637,248
18,638,261
18,639,261
18,640,261
18,641,261
18,642,261
18,643,306
18,644,306
18,645,270
18,646,297
18,647,261
18,648,270
18,649,270
18,650,63
18,651,142
18,652,239
18,653,61
18,654,143
18,655,240
18,656,63
18,657,142
18,658,239
18,659,47
18,660,148
18,661,56
18,662,134
18,663,175
18,664,40
18,665,75
18,666,185
18,667,74
18,668,177
18,669,61
18,670,130
18,671,248
18,672,70
18,673,186
18,674,70
18,675,173
18,676,165
18,677,71
18,678,163
18,679,65
18,680,157
18,681,234
18,682,68
18,683,162
18,684,68
18,685,168
18,686,58
18,687,169
18,688,61
18,689,175
18,690,64
18,691,173
18,692,66
18,693,100
18,694,58
18,695,168
18,696,72
18,697,182
18,698,72
18,699,104
18,700,184
18,701,175
18,702,151
18,703,100
18,704,60
18,705,158
18,706,270
18,707,165
18,708,62
18,709,166
18,710,67
18,711,173
18,712,61
18,713,180
18,714,49
18,715,187
18,716,306
18,717,306
18,718,270
18,719,270
18,720,270
18,721,270
18,722,64
18,723,147
18,724,239
18,725,64
18,726,147
18,727,239
18,728,64
18,729,147
18,730,239
18,731,53
18,732,124
18,733,218
18,734,51
18,735,146
18,736,60
18,737,140
18,738,225
18,739,68
18,740,167
18,741,167
18,742,61
18,743,162
18,744,56
18,745,170
18,746,61
18,747,61
18,748,173
18,749,77
18,750,175
18,751,54
18,752,159
18,753,50
18,754,168
18,755,57
18,756,142
18,757,64
18,758,168
18,759,68
18,760,175
18,761,42
18,762,102
18,763,230
18,764,170
18,765,172
18,766,172
18,767,46
18,768,186
18,769,64
18,770,168
18,771,144
18,772,107
18,773,257
18,774,154
18,775,168
18,776,170
18,777,152
18,778,167
18,779,166
18,780,170
18,781,181
18,782,60
18,783,147
18,784,270
18,785,257
18,786,257
18,787,257
18,788,257
18,789,40
18,790,140
18,791,306
18,792,306
18,793,257
18,794,257
18,795,257
18,796,257
18,797,257
18,798,257
18,799,257
18,800,270
18,801,270
18,802,270
18,803,189
18,804,243
18,805,257
18,806,257
18,807,270
18,10001,147
18,10002,147
18,10003,147
18,10004,270
18,10005,270
18,10006,270
18,10007,148
18,10008,148
18,10009,324
18,10010,324
18,10011,324
18,10012,324
18,10013,324
18,10014,324
18,10015,324
18,10016,324
18,10017,324
18,10018,324
18,10019,324
18,10020,324
18,10021,324
18,10022,324
18,10023,324
18,10024,324
18,10026,182
18,10027,182
18,10028,182
18,10029,182
18,10030,182
18,10031,306
18,10032,270
18,10034,161
18,10035,189
18,10036,270
18,10037,261
18,10038,261
18,10039,270
18,10040,315
18,10041,315
18,10042,281
18,10043,285
18,10044,285
18,10045,284
18,10046,270
18,10047,270
18,10048,207
18,10049,210
18,10050,224
18,10051,215
18,10052,351
18,10053,351
18,10054,275
18,10055,210
18,10056,210
18,10057,210
18,10058,315
18,10059,284
18,10060,278
18,10061,168
18,10062,284
18,10063,179
18,10064,201
18,10065,194
18,10066,198
18,10067,315
18,10068,315
18,10069,315
18,10070,219
18,10071,208
18,10072,324
18,10073,243
18,10074,163
18,10075,234
18,10076,67
18,10077,67
18,10078,67
18,10079,173
18,10080,173
18,10081,173
18,10082,223
18,10083,261
18,10090,207
18,10091,214
18,10092,284
18,10093,286
18,10094,168
18,10095,196
18,10096,196
18,10097,207
18,10098,203
18,10099,315
18,10100,315
18,10101,347
18,10102,347
18,10103,351
18,10104,203
18,10105,278
18,10106,425
18,10107,315
18,10108,306
18,10109,51
18,10110,145
18,10111,145
18,10112,112
18,10113,218
18,10114,60
18,10115,158
18,10116,60
18,10117,177
18,10118,53
18,10119,149
18,10120,58
18,10121,154
18,10122,60
18,10123,137
18,10124,223
18,10125,65
18,10126,175
18,10127,186
18,10128,149
18,10129,239
18,10130,288
18,10131,219
18,10132,219
18,10133,270
18,10134,319
18,10135,146
18,10136,225
18,10137,167
18,10138,167
18,10139,167
18,10140,170
18,10141,217
18,10142,168
18,10143,168
18,10144,257
18,10145,257
18,10146,257
18,10147,257
18,10148,257
18,10149,257
18,10150,257
18,10151,257
18,10152,257
18,10153,257
18,10154,257
18,10155,257
18,10156,257
18,10157,257
18,10158,257
18,10159,257
18,10160,257
18,10161,175
18,10162,167
18,10163,270
18,10164,149
18,10165,162
18,10166,56
18,10167,170
18,10168,159
18,10169,152
18,10170,306
18,10171,306
18,10172,339
19,1,64
19,2,142
19,3,236
19,4,62
19,5,142
19,6,240
19,7,63
19,8,142
19,9,239
19,10,39
19,11,72
19,12,178
19,13,39
19,14,72
19,15,178
19,16,50
19,17,122
19,18,216
19,19,51
19,20,145
19,21,52
19,22,155
19,23,58
19,24,157
19,25,64
19,26,170
19,27,60
19,28,158
19,29,55
19,30,128
19,31,227
19,32,55
19,33,128
19,34,227
19,35,97
19,36,253
19,37,60
19,38,177
19,39,54
19,40,152
19,41,49
19,42,159
19,43,64
19,44,138
19,45,221
19,46,57
19,47,142
19,48,61
19,49,158
19,50,53
19,51,149
19,52,58
19,53,154
19,54,64
19,55,175
19,56,61
19,57,159
19,58,70
19,59,194
19,60,60
19,61,135
19,62,230
19,63,62
19,64,140
19,65,225
19,66,61
19,67,142
19,68,227
19,69,60
19,70,137
19,71,221
19,72,67
19,73,180
19,74,60
19,75,137
19,76,223
19,77,82
19,78,175
19,79,63
19,80,172
19,81,65
19,82,163
19,83,132
19,84,62
19,85,165
19,86,65
19,87,166
19,88,65
19,89,175
19,90,61
19,91,184
19,92,62
19,93,142
19,94,225
19,95,135
19,96,66
19,97,169
19,98,65
19,99,166
19,100,66
19,101,172
19,102,65
19,103,186
19,104,64
19,105,149
19,106,159
19,107,159
19,108,135
19,109,68
19,110,172
19,111,69
19,112,170
19,113,395
19,114,152
19,115,172
19,116,59
19,117,154
19,118,64
19,119,158
19,120,68
19,121,182
19,122,161
19,123,175
19,124,159
19,125,172
19,126,173
19,127,175
19,128,172
19,129,40
19,130,189
19,131,187
19,132,101
19,133,65
19,134,184
19,135,184
19,136,184
19,137,138
19,138,71
19,139,173
19,140,71
19,141,173
19,142,180
19,143,189
19,144,261
19,145,261
19,146,261
19,147,60
19,148,147
19,149,270
19,150,306
19,151,270
19,808,135
19,809,270
19,10042,281
19,10043,285
19,10044,285
19,10045,284
19,10046,270
19,10047,270
19,10048,207
19,10049,210
19,10050,224
19,10051,215
19,10052,351
19,10053,351
19,10082,223
19,10083,261
19,10090,207
19,10109,51
19,10110,145
19,10111,145
19,10113,170
19,10114,60
19,10115,158
19,10116,60
19,10117,177
19,10118,53
19,10119,149
19,10120,58
19,10121,154
19,10122,60
19,10123,137
19,10124,223
19,10125,65
19,10126,175
19,10127,186
19,10128,149
19,10164,149
19,10173,86
19,10174,87
20,1,64
20,2,142
20,3,263
20,4,62
20,5,142
20,6,267
20,7,63
20,8,142
20,9,265
20,10,39
20,11,72
20,12,198
20,25,112
20,26,243
20,27,60
20,28,158
20,29,55
20,30,128
20,31,253
20,32,55
20,33,128
20,34,253
20,35,113
20,36,242
20,37,60
20,38,177
20,39,95
20,40,218
20,41,49
20,42,159
20,43,64
20,44,138
20,45,245
20,50,53
20,51,149
20,52,58
20,53,154
20,54,64
20,55,175
20,58,70
20,59,194
20,60,60
20,61,135
20,62,255
20,63,62
20,64,140
20,65,250
20,66,61
20,67,142
20,68,253
20,72,67
20,73,180
20,77,82
20,78,175
20,79,63
20,80,172
20,81,65
20,82,163
20,83,132
20,90,61
20,91,184
20,92,62
20,93,142
20,94,250
20,95,77
20,98,65
20,99,166
20,102,65
20,103,186
20,104,64
20,105,149
20,106,159
20,107,159
20,108,77
20,109,68
20,110,172
20,111,69
20,112,170
20,113,395
20,114,87
20,115,172
20,116,59
20,117,154
20,118,64
20,119,158
20,120,68
20,121,182
20,122,161
20,123,100
20,124,159
20,125,172
20,126,173
20,127,175
20,128,172
20,129,40
20,130,189
20,131,187
20,132,101
20,133,65
20,134,184
20,135,184
20,136,184
20,137,79
20,138,71
20,139,173
20,140,71
20,141,173
20,142,180
20,143,189
20,144,290
20,145,290
20,146,290
20,147,60
20,148,147
20,149,300
20,150,340
20,151,300
20,163,52
20,164,158
20,169,268
20,170,66
20,171,161
20,172,41
20,173,44
20,174,42
20,175,49
20,176,142
20,177,64
20,178,165
20,182,245
20,183,88
20,184,210
20,185,144
20,186,250
20,194,42
20,195,151
20,196,184
20,197,184
20,199,172
20,202,142
20,206,145
20,208,179
20,211,88
20,212,175
20,213,177
20,214,175
20,215,86
20,220,50
20,221,158
20,222,144
20,223,60
20,224,168
20,225,116
20,226,170
20,227,163
20,230,270
20,233,180
20,236,42
20,237,159
20,238,61
20,239,72
20,240,73
20,241,172
20,242,608
20,243,290
20,244,290
20,245,290
20,246,60
20,247,144
20,248,300
20,249,340
20,250,340
20,251,300
20,252,62
20,253,142
20,254,265
20,255,62
20,256,142
20,257,265
20,258,62
20,259,142
20,260,268
20,263,56
20,264,147
20,270,44
20,271,119
20,272,240
20,273,44
20,274,119
20,275,240
20,278,54
20,279,154
20,280,40
20,281,97
20,282,259
20,290,53
20,291,160
20,292,83
20,293,48
20,294,126
20,295,245
20,298,38
20,302,133
20,303,133
20,304,66
20,305,151
20,306,265
20,309,59
20,310,166
20,315,140
20,318,61
20,319,161
20,320,80
20,321,175
20,324,165
20,328,58
20,329,119
20,330,260
20,333,62
20,334,172
20,337,161
20,338,161
20,339,58
20,340,164
20,341,62
20,342,164
20,343,60
20,344,175
20,345,71
20,346,173
20,347,71
20,348,173
20,349,40
20,350,189
20,355,59
