generation_id,language_id,item_id,description
7,7,686,배틀 중인 포켓몬의 스피드를\n엄청나게 올린다. 포켓몬을 볼에\n넣어버리면 원래대로 되돌아간다.
7,7,687,배틀 중인 포켓몬의 특수공격을\n엄청나게 올린다. 포켓몬을 볼에\n넣어버리면 원래대로 되돌아간다.
7,7,688,배틀 중인 포켓몬의 특수방어를\n엄청나게 올린다. 포켓몬을 볼에\n넣어버리면 원래대로 되돌아간다.
7,7,689,배틀 중인 포켓몬의 방어를\n엄청나게 올린다. 포켓몬을 볼에\n넣어버리면 원래대로 되돌아간다.
7,7,690,배틀 중인 포켓몬의 공격을\n엄청나게 올린다. 포켓몬을 볼에\n넣어버리면 원래대로 되돌아간다.
7,7,691,배틀 중인 포켓몬의 명중률을\n엄청나게 올린다. 포켓몬을 볼에\n넣어버리면 원래대로 되돌아간다.
7,7,692,사용하면 같은 편 포켓몬의\n특성을 발동시킨다.
7,7,693,사용하면 같은 편 포켓몬이\n지니고 있는 도구를 잃어버린다.
7,7,694,사용하면 같은 편 포켓몬이\n지니고 있는 도구를 바로 쓴다.
7,7,695,사용하면 같은 편 포켓몬의\n능력 변화가 원래대로 되돌아간다.
7,7,696,급소 명중률이 크게 올라간다. 사용할\n때마다 효과가 올라간다. 포켓몬을\n볼에 넣어버리면 원래대로 되돌아간다.
7,7,697,레시라무의 육체가 허물어져\n변화한 모습. 영웅의\n등장을 기다린다고 여겨진다.
7,7,698,제크로무의 육체가 허물어져\n변화한 모습. 영웅의\n등장을 기다린다고 여겨진다.
7,7,699,전기를 두르고\n상대에게 부딪쳐 공격한다.\n자신도 조금 데미지를 입는다.
7,7,700,큰 파도로 자신의\n주위에 있는 포켓몬을 공격한다.
7,7,701,호되게 호통을 쳐서\n상대의 특수공격을 떨어뜨린다.
7,7,702,영상 통화 기능이 내장된\n최신식 무전기.\n최대 4명이 동시에 통화할 수 있다.
7,7,703,환상의 돌.
7,7,704,갈모매가 배달하는\n소중한 편지.
7,7,705,갈모매가 배달하는\n소중한 편지.
7,7,706,갈모매가 배달하는\n소중한 편지.
7,7,707,영상 통화 기능이 내장된\n최신식 무전기.\n최대 4명이 동시에 통화할 수 있다.
7,7,708,획득한 메달을 수납하고\n메달에 대한 정보를\n기록하는 상자 모양의 기계.
7,7,709,원래는 하나였다고 전해지는\n큐레무와 어떤 포켓몬을\n합체시키는 한 쌍의 쐐기.
7,7,710,합체한 큐레무와\n어떤 포켓몬을 원래대로\n분리시키는 한 쌍의 쐐기.
7,7,711,소수의 사람밖에 모르는\n자연보호구역에 들어가기 위해\n필요한 라이선스 카드.
7,7,712,지니고 있으면 맡기미집에서\n알을 발견하기 쉬워지는\n이상하고 매우 둥근 부적.
7,7,713,지니고 있으면 빛나는 포켓몬과\n만나기 쉬워진다고 전해지는\n이상하고 매우 반짝이는 부적.
7,7,714,플라스마 프리깃 배 안에서\n패스워드를 입력할 때\n필요한 카드키.
7,7,715,칠보시티에 있는 카페 갤러지의\n단골손님이 떨어뜨린 손수건.\n희미하게 포켓몬의 냄새가 난다.
7,7,716,포켓몬의 능력을 강제로\n눈뜨게 만드는 특수 장치.\n그러나 시작품이기에 불완전하다.
7,7,717,뇌문시티의 유원지에서\n주운 라이브캐스터.\n잃어버린 사람은 남자인 것 같다.
7,7,718,뇌문시티의 유원지에서\n주운 라이브캐스터.\n잃어버린 사람은 여자인 것 같다.
7,7,719,진실을 비춰줌으로\n포켓몬을 본래의 모습으로\n바꿔버리는 이상한 거울.
7,7,720,언제라도 간편하게 볼 수\n있는 편리한 지도.\n자신이 있는 곳도 알 수 있다.
7,7,721,약점을 공격당했을 때\n공격과 특수공격이\n각각 크게 올라간다.
7,7,722,공격적으로 변하는 조끼.\n지니게 하면 특수방어가 올라가지만\n변화 기술을 쓸 수 없게 된다.
7,7,723,수신한 홀로그램\n영상 데이터를 언제라도\n볼 수 있는 장치.
7,7,724,플라타느박사가\n엄마에게 쓴 편지.\n은은하게 좋은 향기가 난다.
7,7,725,신발 바닥에 롤러가 달려 있다.\n지면을 활주하거나\n트릭플레이를 할 수 있다.
7,7,726,페어리타입의 석판.\n지니게 하면 페어리타입\n기술의 위력이 강해진다.
7,7,727,2종류의 특성을 가진\n포켓몬에게 사용하면 지금과는 다른\n특성으로 바꿀 수 있는 캡슐.
7,7,728,풍성하게 거품을 낸\n살짝 달콤한 크림.\n어떤 포켓몬이 좋아한다.
7,7,729,살짝 강렬한 향기가 나는\n향료를 채운 주머니.\n어떤 포켓몬이 좋아하는 물건이다.
7,7,730,단 한 번 쓰면 없어지는 빛이끼.\n지니게 하고 물 기술을 받으면\n특수방어가 올라간다.
7,7,731,단 한 번 쓰면 없어지는 눈덩이.\n지니게 하고 얼음 기술을 받으면\n공격이 올라간다.
7,7,732,날씨로 인한 데미지뿐만 아니라\n가루를 내보내는 기술의\n효과도 막을 수 있는 고글.
7,7,733,나무열매를 키울 때 사용하는 비료.\n그러나 호연지방의 흙에는\n전혀 맞지 않기에 효과가 없다.
7,7,734,나무열매를 키울 때 사용하는 비료.\n그러나 호연지방의 흙에는\n전혀 맞지 않기에 효과가 없다.
7,7,735,나무열매를 키울 때 사용하는 비료.\n그러나 호연지방의 흙에는\n전혀 맞지 않기에 효과가 없다.
7,7,736,나무열매를 키울 때 사용하는 비료.\n그러나 호연지방의 흙에는\n전혀 맞지 않기에 효과가 없다.
7,7,737,팬텀에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,738,가디안에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,739,전룡에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,740,이상해꽃에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,741,리자몽에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,742,거북왕에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,743,뮤츠에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,744,뮤츠에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,745,번치코에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,746,요가램에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,747,헬가에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,748,보스로라에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,749,다크펫에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,750,마기라스에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,751,핫삼에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,752,쁘사이저에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,753,프테라에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,754,루카리오에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,755,눈설왕에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,756,캥카에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,757,갸라도스에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,758,앱솔에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,759,리자몽에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,760,후딘에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,761,헤라크로스에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,762,입치트에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,763,썬더볼트에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,764,한카리아스에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,765,라티아스에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,766,라티오스에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,767,포켓몬에게 지니게 하면\n효과가 뛰어난 페어리 기술을\n당했을 때 위력이 약해진다.
7,7,768,포켓몬에게 지니게 하면\n물리 기술을 당했을 때\n자신의 방어가 올라간다.
7,7,769,포켓몬에게 지니게 하면\n특수 기술을 당했을 때\n자신의 특수방어가 올라간다.
7,7,770,물을 주는 도구.\n푹신푹신한 흙에 심은\n나무열매를 쑥쑥 키운다.
7,7,771,자연의 힘으로 공격한다.\n사용하는 장소에 따라\n나오는 기술이 변화한다.
7,7,772,몸에서 악의로 가득한\n무서운 오라를 발한다.\n상대를 풀죽게 만들 때가 있다.
7,7,773,굉장한 기세로 상대에게 돌진한다.\n상대를 풀죽게 만들 때가 있다.
7,7,774,강력한 빛을 쏴서\n상대에게 데미지를 준다.
7,7,775,비밀 이야기를 해서\n상대의 집중력을 잃게 하여\n특수공격을 떨어뜨린다.
7,7,776,13번도로에 있는\n발전소에 들어가기 위한\n신분증이 되는 패스.
7,7,777,메가스톤을 지닌 채로 싸우는\n포켓몬을 메가진화시키는\n미지의 힘을 가진 링.
7,7,778,보는 사람에 따라서는\n귀중할지도 모르는\n꽤 특이한 돌.
7,7,779,보는 사람에 따라서는\n귀중할지도 모르는\n평범한 돌.
7,7,780,부티크에서 아이템을 살 때\n평소보다 저렴해지는 티켓.
7,7,781,플라드리 래버러토리에 있는\n엘리베이터를 작동시키는 카드키.\n플레어단의 마크가 새겨져 있다.
7,7,782,미르시티와 기남시티를 잇는\n초고속철도를 언제든지\n탈 수 있는 티켓.
7,7,783,칼로스지방에서\n훌륭한 활약을 한 인물에게\n주어지는 귀중한 심볼.
7,7,784,트레이너가 여행할 때의\n포인트가 정리되어 있는\n친구가 직접 만든 가이드북.
7,7,785,알로라지방에서 예로부터\n수호신으로 여겨지는 신비한\n포켓몬을 본떠 만든 장식품.
7,7,786,콘택트렌즈를 담아둘 수 있는\n살짝 멋진 케이스.
7,7,788,어떤 패션 아이템이라도\n담아둘 수 있고 가벼우며\n수납력이 뛰어난 트렁크.
7,7,789,미르시티에서 인기 있는 과자.\n포켓몬 1마리의 상태 이상을\n모두 회복한다.
7,7,790,사라시티의 명물 사블레.\n포켓몬 1마리의 상태 이상을\n모두 회복한다.
7,7,791,오랜 옛날 지상에서 살았던\n고대 포켓몬의 화석.\n커다란 턱의 일부인 듯하다.
7,7,792,오랜 옛날 지상에서 살았던\n고대 포켓몬의 화석.\n목지느러미의 일부인 듯하다.
7,7,793,번쩍번쩍 빛나는\n스프레이가 뿌려진\n핸섬이 직접 만든 티켓.
7,7,794,러닝슈즈보다도\n빨리 달릴 수 있는\n접이식 자전거다.
7,7,795,수신한 홀로그램\n영상 데이터를 언제라도\n볼 수 있는 장치.
7,7,796,페어리타입의 주얼.\n지니게 하면 한 번만 페어리\n기술의 위력이 강해진다.
7,7,797,메가스톤을 지닌 채로 싸우는\n포켓몬을 메가진화시키는\n미지의 힘을 가진 참.
7,7,798,메가스톤을 지닌 채로 싸우는\n포켓몬을 메가진화시키는\n미지의 힘을 가진 글러브.
7,7,799,나무열매로 포켓몬스넥을 만드는\n나무열매블렌더와 만들어진 포켓몬스넥을\n저장하는 포켓몬스넥케이스 세트.
7,7,800,다이빙할 때 몸에 착용하는\n산소 호흡용 마스크.\n데봉에서 만들어졌다.
7,7,801,콘테스트 라이브에서 입는\n아주 멋있는 슈트다.
7,7,802,콘테스트 라이브에서 입는\n아주 귀여운 드레스다.
7,7,803,마그마단이 과학기술을\n결집하여 만든 슈트다.\n어떠한 충격에도 견딜 수 있다.
7,7,804,아쿠아단이 과학기술을\n결집하여 만든 슈트다.\n어떠한 충격에도 견딜 수 있다.
7,7,805,이끼 우주센터에서\n열리고 있는 천체쇼의\n2인용 티켓이다.
7,7,806,메가스톤을 지닌 채로 싸우는\n포켓몬을 메가진화시키는\n미지의 힘을 가진 뱅글.
7,7,807,메가스톤을 지닌 채로 싸우는\n포켓몬을 메가진화시키는\n미지의 힘을 가진 목걸이.
7,7,808,메가스톤을 지닌 채로 싸우는\n포켓몬을 메가진화시키는\n미지의 힘을 가진 안경.
7,7,809,메가스톤을 지닌 채로 싸우는\n포켓몬을 메가진화시키는\n미지의 힘을 가진 앵커.
7,7,810,메가스톤을 지닌 채로 싸우는\n포켓몬을 메가진화시키는\n미지의 힘을 가진 라펠핀.
7,7,811,메가스톤을 지닌 채로 싸우는\n포켓몬을 메가진화시키는\n미지의 힘을 가진 티아러.
7,7,812,메가스톤을 지닌 채로 싸우는\n포켓몬을 메가진화시키는\n미지의 힘을 가진 앵클릿.
7,7,813,굴뚝산에서 손에 넣은 운석.\n은은하게 빛을 발하고 있다.
7,7,814,대짱이에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,815,나무킹에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,816,깜까미에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,817,파비코리에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,818,엘레이드에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,819,다부니에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,820,메타그로스에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,821,샤크니아에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,822,야도란에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,823,강철톤에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,824,피죤투에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,825,얼음귀신에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,826,디안시에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,827,먼 옛날 어떤 포켓몬의 힘을\n봉인했다고 여겨지는 항아리.
7,7,828,메가스톤을 지닌 채로 싸우는\n포켓몬을 메가진화시키는\n미지의 힘을 가진 팔찌.
7,7,829,폭타에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,830,이어롭에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,831,보만다에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,832,독침붕에게 지니게 하면\n배틀할 때 메가진화할 수 있는\n신비한 메가스톤의 일종.
7,7,833,굴뚝산에서 손에 넣은 운석.\n은은한 빛을 계속해서 발하고 있다.\n만지면 은근히 따뜻하다.
7,7,834,굴뚝산에서 손에 넣은 운석.\n어떤 문양이 드러나며\n일곱 색깔의 빛이 넘쳐난다.
7,7,835,메가스톤을 지닌 채로 싸우는\n포켓몬을 메가진화시키는\n미지의 힘을 가진 돌.
7,7,836,바위 동굴에 떨어진\n운석조각 중의 하나.\n만지면 은근히 따뜻하다.
7,7,837,어디에 있든지\n라티오스나 라티아스를\n부를 수 있는 피리.
7,7,838,립을 담아둘 수 있는\n멋진 케이스.
7,7,839,Z파워의 결정.\n노말타입 기술을\nZ기술로 업그레이드한다.
7,7,840,Z파워의 결정.\n불꽃타입 기술을\nZ기술로 업그레이드한다.
7,7,841,Z파워의 결정.\n물타입 기술을\nZ기술로 업그레이드한다.
7,7,842,Z파워의 결정.\n전기타입 기술을\nZ기술로 업그레이드한다.
7,7,843,Z파워의 결정.\n풀타입 기술을\nZ기술로 업그레이드한다.
7,7,844,Z파워의 결정.\n얼음타입 기술을\nZ기술로 업그레이드한다.
7,7,845,Z파워의 결정.\n격투타입 기술을\nZ기술로 업그레이드한다.
7,7,846,Z파워의 결정.\n독타입 기술을\nZ기술로 업그레이드한다.
7,7,847,Z파워의 결정.\n땅타입 기술을\nZ기술로 업그레이드한다.
7,7,848,Z파워의 결정.\n비행타입 기술을\nZ기술로 업그레이드한다.
7,7,849,Z파워의 결정.\n에스퍼타입 기술을\nZ기술로 업그레이드한다.
7,7,850,Z파워의 결정.\n벌레타입 기술을\nZ기술로 업그레이드한다.
7,7,851,Z파워의 결정.\n바위타입 기술을\nZ기술로 업그레이드한다.
7,7,852,Z파워의 결정.\n고스트타입 기술을\nZ기술로 업그레이드한다.
7,7,853,Z파워의 결정.\n드래곤타입 기술을\nZ기술로 업그레이드한다.
7,7,854,Z파워의 결정.\n악타입 기술을\nZ기술로 업그레이드한다.
7,7,855,Z파워의 결정.\n강철타입 기술을\nZ기술로 업그레이드한다.
7,7,856,Z파워의 결정.\n페어리타입 기술을\nZ기술로 업그레이드한다.
7,7,857,Z파워의 결정.\n피카츄의 볼트태클을\nZ기술로 업그레이드한다.
7,7,858,은색의 아름다운 왕관.\n받으면 좋아하는 사람도 있다.
7,7,859,금색의 아름다운 왕관.\n은왕관보다 진귀하다.\n받으면 좋아하는 사람도 있다.
7,7,860,트레이너의 기력과 체력을\n사용해서 포켓몬이 Z파워를\n발산할 수 있게 하는 신비한 팔찌.
7,7,861,Z파워의 결정.\n모크나이퍼의 그림자꿰매기를\nZ기술로 업그레이드한다.
7,7,862,Z파워의 결정.\n어흥염의 DD래리어트를\nZ기술로 업그레이드한다.
7,7,863,Z파워의 결정.\n누리레느의 물거품아리아를\nZ기술로 업그레이드한다.
7,7,864,Z파워의 결정.\n카푸들의 자연의분노를\nZ기술로 업그레이드한다.
7,7,865,Z파워의 결정.\n마샤도의 섀도스틸을\nZ기술로 업그레이드한다.
7,7,866,Z파워의 결정.\n알로라지방의 라이츄의\n10만볼트를 Z기술로 바꾼다.
7,7,867,Z파워의 결정.\n잠만보의 기가임팩트를\nZ기술로 업그레이드한다.
7,7,868,Z파워의 결정.\n이브이의 뒀다쓰기를\nZ기술로 업그레이드한다.
7,7,869,Z파워의 결정.\n뮤의 사이코키네시스를\nZ기술로 업그레이드한다.
7,7,870,노말타입 기술을\nZ기술로 업그레이드하는\nZ파워의 결정을 만들어 낸다.
7,7,871,불꽃타입 기술을\nZ기술로 업그레이드하는\nZ파워의 결정을 만들어 낸다.
7,7,872,물타입 기술을\nZ기술로 업그레이드하는\nZ파워의 결정을 만들어 낸다.
7,7,873,전기타입 기술을\nZ기술로 업그레이드하는\nZ파워의 결정을 만들어 낸다.
7,7,874,풀타입 기술을\nZ기술로 업그레이드하는\nZ파워의 결정을 만들어 낸다.
7,7,875,얼음타입 기술을\nZ기술로 업그레이드하는\nZ파워의 결정을 만들어 낸다.
7,7,876,격투타입 기술을\nZ기술로 업그레이드하는\nZ파워의 결정을 만들어 낸다.
7,7,877,독타입 기술을\nZ기술로 업그레이드하는\nZ파워의 결정을 만들어 낸다.
7,7,878,땅타입 기술을\nZ기술로 업그레이드하는\nZ파워의 결정을 만들어 낸다.
7,7,879,비행타입 기술을\nZ기술로 업그레이드하는\nZ파워의 결정을 만들어 낸다.
7,7,880,에스퍼타입 기술을\nZ기술로 업그레이드하는\nZ파워의 결정을 만들어 낸다.
7,7,881,벌레타입 기술을\nZ기술로 업그레이드하는\nZ파워의 결정을 만들어 낸다.
7,7,882,바위타입 기술을\nZ기술로 업그레이드하는\nZ파워의 결정을 만들어 낸다.
7,7,883,고스트타입 기술을\nZ기술로 업그레이드하는\nZ파워의 결정을 만들어 낸다.
7,7,884,드래곤타입 기술을\nZ기술로 업그레이드하는\nZ파워의 결정을 만들어 낸다.
7,7,885,악타입 기술을\nZ기술로 업그레이드하는\nZ파워의 결정을 만들어 낸다.
7,7,886,강철타입 기술을\nZ기술로 업그레이드하는\nZ파워의 결정을 만들어 낸다.
7,7,887,페어리타입 기술을\nZ기술로 업그레이드하는\nZ파워의 결정을 만들어 낸다.
7,7,888,피카츄의 볼트태클을\n특별한 Z기술로 업그레이드하는\nZ파워의 결정을 만들어 낸다.
7,7,889,모크나이퍼의 그림자꿰매기를\n특별한 Z기술로 업그레이드하는\nZ파워의 결정을 만들어 낸다.
7,7,890,어흥염의 DD래리어트를\n특별한 Z기술로 업그레이드하는\nZ파워의 결정을 만들어 낸다.
7,7,891,누리레느의 물거품아리아를\n특별한 Z기술로 업그레이드하는\nZ파워의 결정을 만들어 낸다.
7,7,892,카푸들의 자연의분노를\n특별한 Z기술로 업그레이드하는\nZ파워의 결정을 만들어 낸다.
7,7,893,마샤도의 섀도스틸을\n특별한 Z기술로 업그레이드하는\nZ파워의 결정을 만들어 낸다.
7,7,894,알로라지방에 있는 라이츄의\n10만볼트를 Z기술로 바꾸는\nZ파워의 결정을 만들어 낸다.
7,7,895,잠만보의 기가임팩트를\n특별한 Z기술로 업그레이드하는\nZ파워의 결정을 만들어 낸다.
7,7,896,이브이의 뒀다쓰기를\n특별한 Z기술로 업그레이드하는\nZ파워의 결정을 만들어 낸다.
7,7,897,뮤의 사이코키네시스를\n특별한 Z기술로 업그레이드하는\nZ파워의 결정을 만들어 낸다.
7,7,898,모자를 쓴 피카츄의\n10만볼트를 Z기술로 바꾸는\nZ파워의 결정을 만들어 낸다.
7,7,899,Z파워의 결정.\n모자를 쓴 피카츄의\n10만볼트를 Z기술로 바꾼다.
7,7,900,정글에서 모은\n재료를 모아두는 주머니.\n마오의 시련에서 사용한다.
7,7,901,캡틴 수련이 만든 낚싯대.\n바위그늘을 향해서\n사용하면 포켓몬을 낚을 수 있다.
7,7,902,로열마스크의 복면.\n프로레슬러 스스로\n재봉틀로 누빈 듯하다.
7,7,903,페스서클에서 어트랙션을\n개최할 수 있다.
7,7,904,알로라의 수호신으로 여겨지는\n포켓몬으로부터 받은 돌.\n빛에 비밀이 있다고 한다.
7,7,905,사용하면 동료를 몇 번이고 부른다.\n지니게 하면 위협을 받았을 때\n스피드가 올라간다. 사용하면 없어진다.
7,7,906,포켓몬 지가르데의 코어와 셀을\n모으기 위한 도구. 지가르데에게\n기술을 가르칠 수도 있다.
7,7,907,어느 특정 포켓몬을\n진화시키는 이상한 돌.\n눈송이 무늬가 있다.
7,7,908,넘버를 입력하는 것으로\n대응하는 라이드포켓몬을\n순식간에 불러내는 도구.
7,7,909,울트라비스트를 잡기 위해\n만들어진 특별한 볼.\n비스트 이외는 잡기 어렵다.
7,7,910,알로라의 명물인 튀긴 빵.\n포켓몬 1마리의\n상태 이상을 모두 회복한다.
7,7,911,울라울라 화원에서 손에 넣은\n꽃의 꿀. 특정 포켓몬의\n모습을 바꾼다.
7,7,912,멜레멜레 화원에서 손에 넣은\n꽃의 꿀. 특정 포켓몬의\n모습을 바꾼다.
7,7,913,로열 애버뉴 화단에서 손에 넣은\n꽃의 꿀. 특정 포켓몬의\n모습을 바꾼다.
7,7,914,포니 화원에서 손에 넣은\n꽃의 꿀. 특정 포켓몬의\n모습을 바꾼다.
7,7,915,태양의 전설포켓몬에게\n감사의 마음을 표현하기 위해\n음색을 바쳤다고 한다.
7,7,916,달의 전설포켓몬에게\n감사의 마음을 표현하기 위해\n음색을 바쳤다고 한다.
7,7,917,“아칼라섬 8번도로의\n모텔 객실에서 기다리겠다”라고\n적혀 있는 의문의 카드.
7,7,918,지니게 한 포켓몬이 기술이나\n특성으로 필드를 사용했을 때\n여느 때보다 긴 시간 동안 지속된다.
7,7,919,공격하는 상대와\n접촉해서 받게 되는\n효과를 받지 않게 한다.
7,7,920,포켓몬에게 지니게 하면\n일렉트릭필드일 때 사용하여\n방어가 올라간다.
7,7,921,포켓몬에게 지니게 하면\n사이코필드일 때 사용하여\n특수방어가 올라간다.
7,7,922,포켓몬에게 지니게 하면\n미스트필드일 때 사용하여\n특수방어가 올라간다.
7,7,923,포켓몬에게 지니게 하면\n그래스필드일 때 사용하여\n방어가 올라간다.
7,7,924,격투타입의 데이터가 들어 있는\n메모리. 특정 포켓몬이\n지니면 타입이 바뀐다.
7,7,925,비행타입의 데이터가 들어 있는\n메모리. 특정 포켓몬이\n지니면 타입이 바뀐다.
7,7,926,독타입의 데이터가 들어 있는\n메모리. 특정 포켓몬이\n지니면 타입이 바뀐다.
7,7,927,땅타입의 데이터가 들어 있는\n메모리. 특정 포켓몬이\n지니면 타입이 바뀐다.
7,7,928,바위타입의 데이터가 들어 있는\n메모리. 특정 포켓몬이\n지니면 타입이 바뀐다.
7,7,929,벌레타입의 데이터가 들어 있는\n메모리. 특정 포켓몬이\n지니면 타입이 바뀐다.
7,7,930,고스트타입의 데이터가 들어 있는\n메모리. 특정 포켓몬이\n지니면 타입이 바뀐다.
7,7,931,강철타입의 데이터가 들어 있는\n메모리. 특정 포켓몬이\n지니면 타입이 바뀐다.
7,7,932,불꽃타입의 데이터가 들어 있는\n메모리. 특정 포켓몬이\n지니면 타입이 바뀐다.
7,7,933,물타입의 데이터가 들어 있는\n메모리. 특정 포켓몬이\n지니면 타입이 바뀐다.
7,7,934,풀타입의 데이터가 들어 있는\n메모리. 특정 포켓몬이\n지니면 타입이 바뀐다.
7,7,935,전기타입의 데이터가 들어 있는\n메모리. 특정 포켓몬이\n지니면 타입이 바뀐다.
7,7,936,에스퍼타입의 데이터가 들어 있는\n메모리. 특정 포켓몬이\n지니면 타입이 바뀐다.
7,7,937,얼음타입의 데이터가 들어 있는\n메모리. 특정 포켓몬이\n지니면 타입이 바뀐다.
7,7,938,드래곤타입의 데이터가 들어 있는\n메모리. 특정 포켓몬이\n지니면 타입이 바뀐다.
7,7,939,악타입의 데이터가 들어 있는\n메모리. 특정 포켓몬이\n지니면 타입이 바뀐다.
7,7,940,페어리타입의 데이터가 들어 있는\n메모리. 특정 포켓몬이\n지니면 타입이 바뀐다.
7,7,941,Z파워의 결정.\n솔가레오의 메테오드라이브를\nZ기술로 업그레이드한다.
7,7,942,Z파워의 결정.\n루나아라의 섀도레이를\nZ기술로 업그레이드한다.
7,7,943,Z파워의 결정.\n네크로즈마의 포톤가이저를\nZ기술로 업그레이드한다.
7,7,944,Z파워의 결정.\n따라큐의 치근거리기를\nZ기술로 업그레이드한다.
7,7,945,Z파워의 결정.\n루가루암의 스톤에지를\nZ기술로 업그레이드한다.
7,7,946,Z파워의 결정.\n짜랑고우거의 스케일노이즈를\nZ기술로 업그레이드한다.
7,7,947,솔가레오의 메테오드라이브를\nZ기술로 업그레이드하는\nZ파워의 결정을 만들어 낸다.
7,7,948,루나아라의 섀도레이를\nZ기술로 업그레이드하는\nZ파워의 결정을 만들어 낸다.
7,7,949,솔가레오나 루나아라와\n합체한 네크로즈마를\n새로운 모습으로 만드는 결정.
7,7,950,따라큐의 치근거리기를\nZ기술로 업그레이드하는\nZ파워의 결정을 만들어 낸다.
7,7,951,루가루암의 스톤에지를\nZ기술로 업그레이드하는\nZ파워의 결정을 만들어 낸다.
7,7,952,짜랑고우거의 스케일노이즈를\nZ기술로 업그레이드하는\nZ파워의 결정을 만들어 낸다.
7,7,953,트레이너의 기력과 체력을\n사용해서 포켓몬이 Z파워를\n발산할 수 있게 하는 신비한 팔찌.
