version_group_id,evo_from_id,evo_method_id,evo_into_id,level,item_id,move_id,pokemon_id,type_id,version_id,other_parameter
12,191,8,192,0,80,\N,\N,\N,\N,0
12,193,21,469,0,\N,246,\N,\N,\N,0
12,194,4,195,20,\N,\N,\N,\N,\N,0
12,198,8,430,0,108,\N,\N,\N,\N,0
12,200,8,429,0,108,\N,\N,\N,\N,0
12,204,4,205,31,\N,\N,\N,\N,\N,0
12,207,20,472,0,327,\N,\N,\N,\N,0
12,209,4,210,23,\N,\N,\N,\N,\N,0
12,215,20,461,0,326,\N,\N,\N,\N,0
12,216,4,217,30,\N,\N,\N,\N,\N,0
12,218,4,219,38,\N,\N,\N,\N,\N,0
12,220,4,221,33,\N,\N,\N,\N,\N,0
12,221,21,473,0,\N,246,\N,\N,\N,0
12,223,4,224,25,\N,\N,\N,\N,\N,0
12,228,4,229,24,\N,\N,\N,\N,\N,0
12,231,4,232,25,\N,\N,\N,\N,\N,0
12,233,6,474,0,324,\N,\N,\N,\N,0
12,236,9,106,20,\N,\N,\N,\N,\N,0
12,236,10,237,20,\N,\N,\N,\N,\N,0
12,236,11,107,20,\N,\N,\N,\N,\N,0
12,238,4,124,30,\N,\N,\N,\N,\N,0
12,239,4,125,30,\N,\N,\N,\N,\N,0
12,240,4,126,30,\N,\N,\N,\N,\N,0
12,246,4,247,30,\N,\N,\N,\N,\N,0
12,247,4,248,55,\N,\N,\N,\N,\N,0
12,252,4,253,16,\N,\N,\N,\N,\N,0
12,253,4,254,36,\N,\N,\N,\N,\N,0
12,255,4,256,16,\N,\N,\N,\N,\N,0
12,256,4,257,36,\N,\N,\N,\N,\N,0
12,258,4,259,16,\N,\N,\N,\N,\N,0
12,259,4,260,36,\N,\N,\N,\N,\N,0
12,261,4,262,18,\N,\N,\N,\N,\N,0
12,263,4,264,20,\N,\N,\N,\N,\N,0
12,265,12,266,7,\N,\N,\N,\N,\N,0
12,265,13,268,7,\N,\N,\N,\N,\N,0
12,266,4,267,10,\N,\N,\N,\N,\N,0
12,268,4,269,10,\N,\N,\N,\N,\N,0
12,270,4,271,14,\N,\N,\N,\N,\N,0
12,271,8,272,0,84,\N,\N,\N,\N,0
12,273,4,274,14,\N,\N,\N,\N,\N,0
12,274,8,275,0,85,\N,\N,\N,\N,0
12,276,4,277,22,\N,\N,\N,\N,\N,0
12,278,4,279,25,\N,\N,\N,\N,\N,0
12,280,4,281,20,\N,\N,\N,\N,\N,0
12,281,4,282,30,\N,\N,\N,\N,\N,0
12,281,17,475,30,109,\N,\N,\N,\N,0
12,283,4,284,22,\N,\N,\N,\N,\N,0
12,285,4,286,23,\N,\N,\N,\N,\N,0
12,287,4,288,18,\N,\N,\N,\N,\N,0
12,288,4,289,36,\N,\N,\N,\N,\N,0
12,290,14,291,20,\N,\N,\N,\N,\N,0
12,290,15,292,0,\N,\N,\N,\N,\N,0
12,293,4,294,20,\N,\N,\N,\N,\N,0
12,294,4,295,40,\N,\N,\N,\N,\N,0
12,296,4,297,24,\N,\N,\N,\N,\N,0
12,298,1,183,0,\N,\N,\N,\N,\N,0
12,299,25,476,0,\N,\N,\N,\N,\N,0
12,300,8,301,0,81,\N,\N,\N,\N,0
12,304,4,305,32,\N,\N,\N,\N,\N,0
12,305,4,306,42,\N,\N,\N,\N,\N,0
12,307,4,308,37,\N,\N,\N,\N,\N,0
12,309,4,310,26,\N,\N,\N,\N,\N,0
12,315,8,407,0,107,\N,\N,\N,\N,0
12,316,4,317,26,\N,\N,\N,\N,\N,0
12,318,4,319,30,\N,\N,\N,\N,\N,0
12,320,4,321,40,\N,\N,\N,\N,\N,0
12,322,4,323,33,\N,\N,\N,\N,\N,0
12,325,4,326,32,\N,\N,\N,\N,\N,0
12,328,4,329,35,\N,\N,\N,\N,\N,0
12,329,4,330,45,\N,\N,\N,\N,\N,0
12,331,4,332,32,\N,\N,\N,\N,\N,0
12,333,4,334,35,\N,\N,\N,\N,\N,0
12,339,4,340,30,\N,\N,\N,\N,\N,0
12,341,4,342,30,\N,\N,\N,\N,\N,0
12,343,4,344,36,\N,\N,\N,\N,\N,0
12,345,4,346,40,\N,\N,\N,\N,\N,0
12,347,4,348,40,\N,\N,\N,\N,\N,0
12,349,16,350,0,\N,\N,\N,\N,\N,170
12,353,4,354,37,\N,\N,\N,\N,\N,0
12,355,4,356,37,\N,\N,\N,\N,\N,0
12,356,6,477,0,325,\N,\N,\N,\N,0
12,360,4,202,15,\N,\N,\N,\N,\N,0
12,361,4,362,42,\N,\N,\N,\N,\N,0
12,361,18,478,42,109,\N,\N,\N,\N,0
12,363,4,364,32,\N,\N,\N,\N,\N,0
12,364,4,365,44,\N,\N,\N,\N,\N,0
12,366,6,367,0,226,\N,\N,\N,\N,0
12,366,6,368,0,227,\N,\N,\N,\N,0
12,371,4,372,30,\N,\N,\N,\N,\N,0
12,372,4,373,50,\N,\N,\N,\N,\N,0
12,374,4,375,20,\N,\N,\N,\N,\N,0
12,375,4,376,45,\N,\N,\N,\N,\N,0
12,387,4,388,18,\N,\N,\N,\N,\N,0
12,388,4,389,32,\N,\N,\N,\N,\N,0
12,390,4,391,14,\N,\N,\N,\N,\N,0
12,391,4,392,36,\N,\N,\N,\N,\N,0
12,393,4,394,16,\N,\N,\N,\N,\N,0
12,394,4,395,36,\N,\N,\N,\N,\N,0
12,396,4,397,14,\N,\N,\N,\N,\N,0
12,397,4,398,34,\N,\N,\N,\N,\N,0
12,399,4,400,15,\N,\N,\N,\N,\N,0
12,401,4,402,10,\N,\N,\N,\N,\N,0
12,403,4,404,15,\N,\N,\N,\N,\N,0
12,404,4,405,30,\N,\N,\N,\N,\N,0
12,406,2,315,0,\N,\N,\N,\N,\N,0
12,408,4,409,30,\N,\N,\N,\N,\N,0
12,410,4,411,30,\N,\N,\N,\N,\N,0
12,412,23,414,20,\N,\N,\N,\N,\N,0
12,412,24,413,20,\N,\N,\N,\N,\N,0
12,415,24,416,21,\N,\N,\N,\N,\N,0
12,418,4,419,26,\N,\N,\N,\N,\N,0
12,420,4,421,25,\N,\N,\N,\N,\N,0
12,422,4,423,30,\N,\N,\N,\N,\N,0
12,425,4,426,28,\N,\N,\N,\N,\N,0
12,427,1,428,0,\N,\N,\N,\N,\N,0
12,431,4,432,38,\N,\N,\N,\N,\N,0
12,433,3,358,0,\N,\N,\N,\N,\N,0
12,434,4,435,34,\N,\N,\N,\N,\N,0
12,436,4,437,33,\N,\N,\N,\N,\N,0
12,438,21,185,0,\N,102,\N,\N,\N,0
12,439,21,122,0,\N,102,\N,\N,\N,0
12,440,19,113,0,110,\N,\N,\N,\N,0
12,443,4,444,24,\N,\N,\N,\N,\N,0
12,444,4,445,48,\N,\N,\N,\N,\N,0
12,446,1,143,0,\N,\N,\N,\N,\N,0
12,447,2,448,0,\N,\N,\N,\N,\N,0
12,449,4,450,34,\N,\N,\N,\N,\N,0
12,451,4,452,40,\N,\N,\N,\N,\N,0
12,453,4,454,37,\N,\N,\N,\N,\N,0
12,456,4,457,31,\N,\N,\N,\N,\N,0
12,458,22,226,0,\N,\N,223,\N,\N,0
12,459,4,460,40,\N,\N,\N,\N,\N,0
12,20028,23,414,20,\N,\N,\N,\N,\N,0
12,20028,24,10007,20,\N,\N,\N,\N,\N,0
12,20029,23,414,20,\N,\N,\N,\N,\N,0
12,20029,24,10008,20,\N,\N,\N,\N,\N,0
12,20031,4,20032,30,\N,\N,\N,\N,\N,0
13,1,4,2,16,\N,\N,\N,\N,\N,0
13,2,4,3,32,\N,\N,\N,\N,\N,0
13,4,4,5,16,\N,\N,\N,\N,\N,0
13,5,4,6,36,\N,\N,\N,\N,\N,0
13,7,4,8,16,\N,\N,\N,\N,\N,0
13,8,4,9,36,\N,\N,\N,\N,\N,0
13,10,4,11,7,\N,\N,\N,\N,\N,0
13,11,4,12,10,\N,\N,\N,\N,\N,0
13,13,4,14,7,\N,\N,\N,\N,\N,0
13,14,4,15,10,\N,\N,\N,\N,\N,0
13,16,4,17,18,\N,\N,\N,\N,\N,0
13,17,4,18,36,\N,\N,\N,\N,\N,0
13,19,4,20,20,\N,\N,\N,\N,\N,0
13,21,4,22,20,\N,\N,\N,\N,\N,0
13,23,4,24,22,\N,\N,\N,\N,\N,0
13,25,8,26,0,83,\N,\N,\N,\N,0
13,27,4,28,22,\N,\N,\N,\N,\N,0
13,29,4,30,16,\N,\N,\N,\N,\N,0
13,30,8,31,0,81,\N,\N,\N,\N,0
13,32,4,33,16,\N,\N,\N,\N,\N,0
13,33,8,34,0,81,\N,\N,\N,\N,0
13,35,8,36,0,81,\N,\N,\N,\N,0
13,37,8,38,0,82,\N,\N,\N,\N,0
13,39,8,40,0,81,\N,\N,\N,\N,0
13,41,4,42,22,\N,\N,\N,\N,\N,0
13,42,1,169,0,\N,\N,\N,\N,\N,0
13,43,4,44,21,\N,\N,\N,\N,\N,0
13,44,8,45,0,85,\N,\N,\N,\N,0
13,44,8,182,0,80,\N,\N,\N,\N,0
13,46,4,47,24,\N,\N,\N,\N,\N,0
13,48,4,49,31,\N,\N,\N,\N,\N,0
13,50,4,51,26,\N,\N,\N,\N,\N,0
13,52,4,53,28,\N,\N,\N,\N,\N,0
13,54,4,55,33,\N,\N,\N,\N,\N,0
13,56,4,57,28,\N,\N,\N,\N,\N,0
13,58,8,59,0,82,\N,\N,\N,\N,0
13,60,4,61,25,\N,\N,\N,\N,\N,0
13,61,6,186,0,221,\N,\N,\N,\N,0
13,61,8,62,0,84,\N,\N,\N,\N,0
13,63,4,64,16,\N,\N,\N,\N,\N,0
13,64,5,65,0,\N,\N,\N,\N,\N,0
13,66,4,67,28,\N,\N,\N,\N,\N,0
13,67,5,68,0,\N,\N,\N,\N,\N,0
13,69,4,70,21,\N,\N,\N,\N,\N,0
13,70,8,71,0,85,\N,\N,\N,\N,0
13,72,4,73,30,\N,\N,\N,\N,\N,0
13,74,4,75,25,\N,\N,\N,\N,\N,0
13,75,5,76,0,\N,\N,\N,\N,\N,0
13,77,4,78,40,\N,\N,\N,\N,\N,0
13,79,4,80,37,\N,\N,\N,\N,\N,0
13,79,6,199,37,221,\N,\N,\N,\N,0
13,81,4,82,30,\N,\N,\N,\N,\N,0
13,82,25,462,0,\N,\N,\N,\N,\N,0
13,84,4,85,31,\N,\N,\N,\N,\N,0
13,86,4,87,34,\N,\N,\N,\N,\N,0
13,88,4,89,38,\N,\N,\N,\N,\N,0
13,90,8,91,0,84,\N,\N,\N,\N,0
13,92,4,93,25,\N,\N,\N,\N,\N,0
13,93,5,94,0,\N,\N,\N,\N,\N,0
13,95,6,208,0,233,\N,\N,\N,\N,0
13,96,4,97,26,\N,\N,\N,\N,\N,0
13,98,4,99,28,\N,\N,\N,\N,\N,0
13,100,4,101,30,\N,\N,\N,\N,\N,0
13,102,8,103,0,85,\N,\N,\N,\N,0
13,104,4,105,28,\N,\N,\N,\N,\N,0
13,108,21,463,0,\N,205,\N,\N,\N,0
13,109,4,110,35,\N,\N,\N,\N,\N,0
13,111,4,112,42,\N,\N,\N,\N,\N,0
13,112,6,464,0,321,\N,\N,\N,\N,0
13,113,1,242,0,\N,\N,\N,\N,\N,0
13,114,21,465,0,\N,246,\N,\N,\N,0
13,116,4,117,32,\N,\N,\N,\N,\N,0
13,117,6,230,0,235,\N,\N,\N,\N,0
13,118,4,119,33,\N,\N,\N,\N,\N,0
13,120,8,121,0,84,\N,\N,\N,\N,0
13,123,6,212,0,233,\N,\N,\N,\N,0
13,125,6,466,0,322,\N,\N,\N,\N,0
13,126,6,467,0,323,\N,\N,\N,\N,0
13,129,4,130,20,\N,\N,\N,\N,\N,0
13,133,2,196,0,\N,\N,\N,\N,\N,0
13,133,3,197,0,\N,\N,\N,\N,\N,0
13,133,8,134,0,84,\N,\N,\N,\N,0
13,133,8,135,0,83,\N,\N,\N,\N,0
13,133,8,136,0,82,\N,\N,\N,\N,0
13,133,26,470,0,\N,\N,\N,\N,\N,0
13,133,27,471,0,\N,\N,\N,\N,\N,0
13,137,6,233,0,252,\N,\N,\N,\N,0
13,138,4,139,40,\N,\N,\N,\N,\N,0
13,140,4,141,40,\N,\N,\N,\N,\N,0
13,147,4,148,30,\N,\N,\N,\N,\N,0
13,148,4,149,55,\N,\N,\N,\N,\N,0
13,152,4,153,16,\N,\N,\N,\N,\N,0
13,153,4,154,32,\N,\N,\N,\N,\N,0
13,155,4,156,14,\N,\N,\N,\N,\N,0
13,156,4,157,36,\N,\N,\N,\N,\N,0
13,158,4,159,18,\N,\N,\N,\N,\N,0
13,159,4,160,30,\N,\N,\N,\N,\N,0
13,161,4,162,15,\N,\N,\N,\N,\N,0
13,163,4,164,20,\N,\N,\N,\N,\N,0
13,165,4,166,18,\N,\N,\N,\N,\N,0
13,167,4,168,22,\N,\N,\N,\N,\N,0
13,170,4,171,27,\N,\N,\N,\N,\N,0
13,172,1,25,0,\N,\N,\N,\N,\N,0
13,173,1,35,0,\N,\N,\N,\N,\N,0
13,174,1,39,0,\N,\N,\N,\N,\N,0
13,175,1,176,0,\N,\N,\N,\N,\N,0
13,176,8,468,0,107,\N,\N,\N,\N,0
13,177,4,178,25,\N,\N,\N,\N,\N,0
13,179,4,180,15,\N,\N,\N,\N,\N,0
13,180,4,181,30,\N,\N,\N,\N,\N,0
13,183,4,184,18,\N,\N,\N,\N,\N,0
13,187,4,188,18,\N,\N,\N,\N,\N,0
13,188,4,189,27,\N,\N,\N,\N,\N,0
13,190,21,424,0,\N,458,\N,\N,\N,0
13,191,8,192,0,80,\N,\N,\N,\N,0
13,193,21,469,0,\N,246,\N,\N,\N,0
13,194,4,195,20,\N,\N,\N,\N,\N,0
13,198,8,430,0,108,\N,\N,\N,\N,0
13,200,8,429,0,108,\N,\N,\N,\N,0
13,204,4,205,31,\N,\N,\N,\N,\N,0
13,207,20,472,0,327,\N,\N,\N,\N,0
13,209,4,210,23,\N,\N,\N,\N,\N,0
13,215,20,461,0,326,\N,\N,\N,\N,0
13,216,4,217,30,\N,\N,\N,\N,\N,0
13,218,4,219,38,\N,\N,\N,\N,\N,0
13,220,4,221,33,\N,\N,\N,\N,\N,0
13,221,21,473,0,\N,246,\N,\N,\N,0
13,223,4,224,25,\N,\N,\N,\N,\N,0
13,228,4,229,24,\N,\N,\N,\N,\N,0
13,231,4,232,25,\N,\N,\N,\N,\N,0
13,233,6,474,0,324,\N,\N,\N,\N,0
13,236,9,106,20,\N,\N,\N,\N,\N,0
13,236,10,237,20,\N,\N,\N,\N,\N,0
13,236,11,107,20,\N,\N,\N,\N,\N,0
13,238,4,124,30,\N,\N,\N,\N,\N,0
13,239,4,125,30,\N,\N,\N,\N,\N,0
13,240,4,126,30,\N,\N,\N,\N,\N,0
13,246,4,247,30,\N,\N,\N,\N,\N,0
13,247,4,248,55,\N,\N,\N,\N,\N,0
13,252,4,253,16,\N,\N,\N,\N,\N,0
13,253,4,254,36,\N,\N,\N,\N,\N,0
13,255,4,256,16,\N,\N,\N,\N,\N,0
13,256,4,257,36,\N,\N,\N,\N,\N,0
13,258,4,259,16,\N,\N,\N,\N,\N,0
13,259,4,260,36,\N,\N,\N,\N,\N,0
13,261,4,262,18,\N,\N,\N,\N,\N,0
13,263,4,264,20,\N,\N,\N,\N,\N,0
13,265,12,266,7,\N,\N,\N,\N,\N,0
13,265,13,268,7,\N,\N,\N,\N,\N,0
13,266,4,267,10,\N,\N,\N,\N,\N,0
13,268,4,269,10,\N,\N,\N,\N,\N,0
13,270,4,271,14,\N,\N,\N,\N,\N,0
13,271,8,272,0,84,\N,\N,\N,\N,0
13,273,4,274,14,\N,\N,\N,\N,\N,0
13,274,8,275,0,85,\N,\N,\N,\N,0
13,276,4,277,22,\N,\N,\N,\N,\N,0
13,278,4,279,25,\N,\N,\N,\N,\N,0
13,280,4,281,20,\N,\N,\N,\N,\N,0
13,281,4,282,30,\N,\N,\N,\N,\N,0
13,281,17,475,30,109,\N,\N,\N,\N,0
13,283,4,284,22,\N,\N,\N,\N,\N,0
13,285,4,286,23,\N,\N,\N,\N,\N,0
13,287,4,288,18,\N,\N,\N,\N,\N,0
13,288,4,289,36,\N,\N,\N,\N,\N,0
13,290,14,291,20,\N,\N,\N,\N,\N,0
13,290,15,292,0,\N,\N,\N,\N,\N,0
13,293,4,294,20,\N,\N,\N,\N,\N,0
13,294,4,295,40,\N,\N,\N,\N,\N,0
13,296,4,297,24,\N,\N,\N,\N,\N,0
13,298,1,183,0,\N,\N,\N,\N,\N,0
13,299,25,476,0,\N,\N,\N,\N,\N,0
13,300,8,301,0,81,\N,\N,\N,\N,0
13,304,4,305,32,\N,\N,\N,\N,\N,0
13,305,4,306,42,\N,\N,\N,\N,\N,0
13,307,4,308,37,\N,\N,\N,\N,\N,0
13,309,4,310,26,\N,\N,\N,\N,\N,0
13,315,8,407,0,107,\N,\N,\N,\N,0
13,316,4,317,26,\N,\N,\N,\N,\N,0
13,318,4,319,30,\N,\N,\N,\N,\N,0
13,320,4,321,40,\N,\N,\N,\N,\N,0
13,322,4,323,33,\N,\N,\N,\N,\N,0
13,325,4,326,32,\N,\N,\N,\N,\N,0
13,328,4,329,35,\N,\N,\N,\N,\N,0
13,329,4,330,45,\N,\N,\N,\N,\N,0
13,331,4,332,32,\N,\N,\N,\N,\N,0
13,333,4,334,35,\N,\N,\N,\N,\N,0
13,339,4,340,30,\N,\N,\N,\N,\N,0
13,341,4,342,30,\N,\N,\N,\N,\N,0
13,343,4,344,36,\N,\N,\N,\N,\N,0
13,345,4,346,40,\N,\N,\N,\N,\N,0
13,347,4,348,40,\N,\N,\N,\N,\N,0
13,349,6,350,0,537,\N,\N,\N,\N,0
13,349,16,350,0,\N,\N,\N,\N,\N,170
13,353,4,354,37,\N,\N,\N,\N,\N,0
13,355,4,356,37,\N,\N,\N,\N,\N,0
13,356,6,477,0,325,\N,\N,\N,\N,0
13,360,4,202,15,\N,\N,\N,\N,\N,0
13,361,4,362,42,\N,\N,\N,\N,\N,0
13,361,18,478,42,109,\N,\N,\N,\N,0
13,363,4,364,32,\N,\N,\N,\N,\N,0
13,364,4,365,44,\N,\N,\N,\N,\N,0
13,366,6,367,0,226,\N,\N,\N,\N,0
13,366,6,368,0,227,\N,\N,\N,\N,0
13,371,4,372,30,\N,\N,\N,\N,\N,0
13,372,4,373,50,\N,\N,\N,\N,\N,0
13,374,4,375,20,\N,\N,\N,\N,\N,0
13,375,4,376,45,\N,\N,\N,\N,\N,0
13,387,4,388,18,\N,\N,\N,\N,\N,0
13,388,4,389,32,\N,\N,\N,\N,\N,0
13,390,4,391,14,\N,\N,\N,\N,\N,0
13,391,4,392,36,\N,\N,\N,\N,\N,0
13,393,4,394,16,\N,\N,\N,\N,\N,0
13,394,4,395,36,\N,\N,\N,\N,\N,0
13,396,4,397,14,\N,\N,\N,\N,\N,0
13,397,4,398,34,\N,\N,\N,\N,\N,0
13,399,4,400,15,\N,\N,\N,\N,\N,0
13,401,4,402,10,\N,\N,\N,\N,\N,0
13,403,4,404,15,\N,\N,\N,\N,\N,0
13,404,4,405,30,\N,\N,\N,\N,\N,0
13,406,2,315,0,\N,\N,\N,\N,\N,0
13,408,4,409,30,\N,\N,\N,\N,\N,0
13,410,4,411,30,\N,\N,\N,\N,\N,0
13,412,23,414,20,\N,\N,\N,\N,\N,0
13,412,24,413,20,\N,\N,\N,\N,\N,0
13,415,24,416,21,\N,\N,\N,\N,\N,0
13,418,4,419,26,\N,\N,\N,\N,\N,0
13,420,4,421,25,\N,\N,\N,\N,\N,0
13,422,4,423,30,\N,\N,\N,\N,\N,0
13,425,4,426,28,\N,\N,\N,\N,\N,0
13,427,1,428,0,\N,\N,\N,\N,\N,0
13,431,4,432,38,\N,\N,\N,\N,\N,0
13,433,3,358,0,\N,\N,\N,\N,\N,0
13,434,4,435,34,\N,\N,\N,\N,\N,0
13,436,4,437,33,\N,\N,\N,\N,\N,0
13,438,21,185,0,\N,102,\N,\N,\N,0
13,439,21,122,0,\N,102,\N,\N,\N,0
13,440,19,113,0,110,\N,\N,\N,\N,0
13,443,4,444,24,\N,\N,\N,\N,\N,0
13,444,4,445,48,\N,\N,\N,\N,\N,0
13,446,1,143,0,\N,\N,\N,\N,\N,0
13,447,2,448,0,\N,\N,\N,\N,\N,0
13,449,4,450,34,\N,\N,\N,\N,\N,0
13,451,4,452,40,\N,\N,\N,\N,\N,0
13,453,4,454,37,\N,\N,\N,\N,\N,0
13,456,4,457,31,\N,\N,\N,\N,\N,0
13,458,22,226,0,\N,\N,223,\N,\N,0
13,459,4,460,40,\N,\N,\N,\N,\N,0
13,495,4,496,17,\N,\N,\N,\N,\N,0
13,496,4,497,36,\N,\N,\N,\N,\N,0
13,498,4,499,17,\N,\N,\N,\N,\N,0
13,499,4,500,36,\N,\N,\N,\N,\N,0
13,501,4,502,17,\N,\N,\N,\N,\N,0
13,502,4,503,36,\N,\N,\N,\N,\N,0
13,504,4,505,20,\N,\N,\N,\N,\N,0
13,506,4,507,16,\N,\N,\N,\N,\N,0
13,507,4,508,32,\N,\N,\N,\N,\N,0
13,509,4,510,20,\N,\N,\N,\N,\N,0
13,511,8,512,0,85,\N,\N,\N,\N,0
13,513,8,514,0,82,\N,\N,\N,\N,0
13,515,8,516,0,84,\N,\N,\N,\N,0
13,517,8,518,0,81,\N,\N,\N,\N,0
13,519,4,520,21,\N,\N,\N,\N,\N,0
13,520,4,521,32,\N,\N,\N,\N,\N,0
13,522,4,523,27,\N,\N,\N,\N,\N,0
13,524,4,525,25,\N,\N,\N,\N,\N,0
13,525,5,526,0,\N,\N,\N,\N,\N,0
13,527,1,528,0,\N,\N,\N,\N,\N,0
13,529,4,530,31,\N,\N,\N,\N,\N,0
13,532,4,533,25,\N,\N,\N,\N,\N,0
13,533,5,534,0,\N,\N,\N,\N,\N,0
13,535,4,536,25,\N,\N,\N,\N,\N,0
13,536,4,537,36,\N,\N,\N,\N,\N,0
13,540,4,541,20,\N,\N,\N,\N,\N,0
13,541,1,542,0,\N,\N,\N,\N,\N,0
13,543,4,544,22,\N,\N,\N,\N,\N,0
13,544,4,545,30,\N,\N,\N,\N,\N,0
13,546,8,547,0,80,\N,\N,\N,\N,0
13,548,8,549,0,80,\N,\N,\N,\N,0
13,551,4,552,29,\N,\N,\N,\N,\N,0
13,552,4,553,40,\N,\N,\N,\N,\N,0
13,554,4,555,35,\N,\N,\N,\N,\N,0
13,557,4,558,34,\N,\N,\N,\N,\N,0
13,559,4,560,39,\N,\N,\N,\N,\N,0
13,562,4,563,34,\N,\N,\N,\N,\N,0
13,564,4,565,37,\N,\N,\N,\N,\N,0
13,566,4,567,37,\N,\N,\N,\N,\N,0
13,568,4,569,36,\N,\N,\N,\N,\N,0
13,570,4,571,30,\N,\N,\N,\N,\N,0
13,572,8,573,0,107,\N,\N,\N,\N,0
13,574,4,575,32,\N,\N,\N,\N,\N,0
13,575,4,576,41,\N,\N,\N,\N,\N,0
13,577,4,578,32,\N,\N,\N,\N,\N,0
13,578,4,579,41,\N,\N,\N,\N,\N,0
13,580,4,581,35,\N,\N,\N,\N,\N,0
13,582,4,583,35,\N,\N,\N,\N,\N,0
13,583,4,584,47,\N,\N,\N,\N,\N,0
13,585,4,586,34,\N,\N,\N,\N,\N,0
13,588,7,589,0,\N,\N,616,\N,\N,0
13,590,4,591,39,\N,\N,\N,\N,\N,0
13,592,4,593,40,\N,\N,\N,\N,\N,0
13,595,4,596,36,\N,\N,\N,\N,\N,0
13,597,4,598,40,\N,\N,\N,\N,\N,0
13,599,4,600,38,\N,\N,\N,\N,\N,0
13,600,4,601,49,\N,\N,\N,\N,\N,0
13,602,4,603,39,\N,\N,\N,\N,\N,0
13,603,8,604,0,83,\N,\N,\N,\N,0
13,605,4,606,42,\N,\N,\N,\N,\N,0
13,607,4,608,41,\N,\N,\N,\N,\N,0
13,608,8,609,0,108,\N,\N,\N,\N,0
13,610,4,611,38,\N,\N,\N,\N,\N,0
13,611,4,612,48,\N,\N,\N,\N,\N,0
13,613,4,614,37,\N,\N,\N,\N,\N,0
13,616,7,617,0,\N,\N,588,\N,\N,0
13,619,4,620,50,\N,\N,\N,\N,\N,0
13,622,4,623,43,\N,\N,\N,\N,\N,0
13,624,4,625,52,\N,\N,\N,\N,\N,0
13,627,4,628,54,\N,\N,\N,\N,\N,0
13,629,4,630,54,\N,\N,\N,\N,\N,0
13,633,4,634,50,\N,\N,\N,\N,\N,0
13,634,4,635,64,\N,\N,\N,\N,\N,0
13,636,4,637,59,\N,\N,\N,\N,\N,0
13,20028,23,414,20,\N,\N,\N,\N,\N,0
13,20028,24,10007,20,\N,\N,\N,\N,\N,0
13,20029,23,414,20,\N,\N,\N,\N,\N,0
13,20029,24,10008,20,\N,\N,\N,\N,\N,0
13,20031,4,20032,30,\N,\N,\N,\N,\N,0
13,20033,4,20036,34,\N,\N,\N,\N,\N,0
13,20034,4,20037,34,\N,\N,\N,\N,\N,0
13,20035,4,20038,34,\N,\N,\N,\N,\N,0
14,1,4,2,16,\N,\N,\N,\N,\N,0
14,2,4,3,32,\N,\N,\N,\N,\N,0
14,4,4,5,16,\N,\N,\N,\N,\N,0
14,5,4,6,36,\N,\N,\N,\N,\N,0
14,7,4,8,16,\N,\N,\N,\N,\N,0
14,8,4,9,36,\N,\N,\N,\N,\N,0
14,10,4,11,7,\N,\N,\N,\N,\N,0
14,11,4,12,10,\N,\N,\N,\N,\N,0
14,13,4,14,7,\N,\N,\N,\N,\N,0
14,14,4,15,10,\N,\N,\N,\N,\N,0
14,16,4,17,18,\N,\N,\N,\N,\N,0
14,17,4,18,36,\N,\N,\N,\N,\N,0
14,19,4,20,20,\N,\N,\N,\N,\N,0
14,21,4,22,20,\N,\N,\N,\N,\N,0
14,23,4,24,22,\N,\N,\N,\N,\N,0
14,25,8,26,0,83,\N,\N,\N,\N,0
14,27,4,28,22,\N,\N,\N,\N,\N,0
14,29,4,30,16,\N,\N,\N,\N,\N,0
14,30,8,31,0,81,\N,\N,\N,\N,0
14,32,4,33,16,\N,\N,\N,\N,\N,0
14,33,8,34,0,81,\N,\N,\N,\N,0
14,35,8,36,0,81,\N,\N,\N,\N,0
14,37,8,38,0,82,\N,\N,\N,\N,0
14,39,8,40,0,81,\N,\N,\N,\N,0
14,41,4,42,22,\N,\N,\N,\N,\N,0
14,42,1,169,0,\N,\N,\N,\N,\N,0
14,43,4,44,21,\N,\N,\N,\N,\N,0
14,44,8,45,0,85,\N,\N,\N,\N,0
14,44,8,182,0,80,\N,\N,\N,\N,0
14,46,4,47,24,\N,\N,\N,\N,\N,0
14,48,4,49,31,\N,\N,\N,\N,\N,0
14,50,4,51,26,\N,\N,\N,\N,\N,0
14,52,4,53,28,\N,\N,\N,\N,\N,0
14,54,4,55,33,\N,\N,\N,\N,\N,0
14,56,4,57,28,\N,\N,\N,\N,\N,0
14,58,8,59,0,82,\N,\N,\N,\N,0
14,60,4,61,25,\N,\N,\N,\N,\N,0
14,61,6,186,0,221,\N,\N,\N,\N,0
14,61,8,62,0,84,\N,\N,\N,\N,0
14,63,4,64,16,\N,\N,\N,\N,\N,0
14,64,5,65,0,\N,\N,\N,\N,\N,0
14,66,4,67,28,\N,\N,\N,\N,\N,0
14,67,5,68,0,\N,\N,\N,\N,\N,0
14,69,4,70,21,\N,\N,\N,\N,\N,0
14,70,8,71,0,85,\N,\N,\N,\N,0
14,72,4,73,30,\N,\N,\N,\N,\N,0
14,74,4,75,25,\N,\N,\N,\N,\N,0
14,75,5,76,0,\N,\N,\N,\N,\N,0
14,77,4,78,40,\N,\N,\N,\N,\N,0
14,79,4,80,37,\N,\N,\N,\N,\N,0
14,79,6,199,37,221,\N,\N,\N,\N,0
14,81,4,82,30,\N,\N,\N,\N,\N,0
14,82,25,462,0,\N,\N,\N,\N,\N,0
