version_group_id,pokemon_id,slot,type_id
20,850,2,6
20,851,1,9
20,851,2,6
20,852,1,1
20,853,1,1
20,854,1,7
20,855,1,7
20,856,1,13
20,857,1,13
20,858,1,13
20,858,2,17
20,859,1,16
20,859,2,17
20,860,1,16
20,860,2,17
20,861,1,16
20,861,2,17
20,862,1,16
20,862,2,0
20,863,1,8
20,864,1,7
20,865,1,1
20,866,1,14
20,866,2,13
20,867,1,4
20,867,2,7
20,868,1,17
20,869,1,17
20,870,1,1
20,871,1,12
20,872,1,14
20,872,2,6
20,873,1,14
20,873,2,6
20,874,1,5
20,875,1,14
20,876,1,13
20,876,2,0
20,877,1,12
20,877,2,16
20,878,1,8
20,879,1,8
20,880,1,12
20,880,2,15
20,881,1,12
20,881,2,14
20,882,1,10
20,882,2,15
20,883,1,10
20,883,2,14
20,884,1,8
20,884,2,15
20,885,1,15
20,885,2,7
20,886,1,15
20,886,2,7
20,887,1,15
20,887,2,7
20,888,1,17
20,889,1,1
20,890,1,3
20,890,2,15
20,891,1,1
20,892,1,1
20,892,2,16
20,893,1,16
20,893,2,11
20,894,1,12
20,895,1,15
20,896,1,14
20,897,1,7
20,898,1,13
20,898,2,11
20,10025,1,12
20,10025,2,9
20,10026,1,12
20,10026,2,10
20,10027,1,12
20,10027,2,14
20,10028,1,12
20,10028,2,2
20,10029,1,12
20,10029,2,11
20,10030,1,7
20,10030,2,15
20,10033,1,10
20,10034,1,9
20,10034,2,13
20,10036,1,2
20,10037,1,12
20,10037,2,2
20,10038,1,4
20,10038,2,2
20,10039,1,15
20,10039,2,14
20,10040,1,15
20,10040,2,14
20,10073,1,13
20,10074,1,8
20,10074,2,7
20,10075,1,7
20,10075,2,11
20,10076,1,7
20,10076,2,11
20,10077,1,7
20,10077,2,11
20,10078,1,7
20,10078,2,11
20,10079,1,7
20,10079,2,11
20,10080,1,7
20,10080,2,11
20,10110,1,12
20,10111,1,12
20,10111,2,13
20,10112,1,14
20,10112,2,8
20,10113,1,14
20,10113,2,8
20,10114,1,14
20,10115,1,14
20,10115,2,17
20,10116,1,4
20,10116,2,8
20,10117,1,4
20,10117,2,8
20,10118,1,16
20,10119,1,16
20,10125,1,11
20,10125,2,15
20,10126,1,9
20,10126,2,7
20,10129,1,15
20,10129,2,4
20,10130,1,15
20,10130,2,4
20,10131,1,15
20,10131,2,4
20,10132,1,15
20,10132,2,4
20,10136,1,5
20,10137,1,10
20,10138,1,1
20,10139,1,2
20,10140,1,3
20,10141,1,4
20,10142,1,5
20,10143,1,6
20,10144,1,7
20,10145,1,8
20,10146,1,9
20,10147,1,10
20,10148,1,11
20,10149,1,12
20,10150,1,13
20,10151,1,14
20,10152,1,15
20,10153,1,16
20,10154,1,17
20,10156,1,5
20,10157,1,5
20,10158,1,13
20,10158,2,8
20,10159,1,13
20,10159,2,7
20,10163,1,8
20,10164,1,13
20,10165,1,13
20,10165,2,17
20,10166,1,1
20,10167,1,3
20,10167,2,17
20,10168,1,14
20,10168,2,13
20,10169,1,7
20,10170,1,16
20,10170,2,0
20,10171,1,16
20,10171,2,0
20,10172,1,14
20,10173,1,14
20,10174,1,14
20,10174,2,9
20,10175,1,4
20,10175,2,7
20,10176,1,4
20,10176,2,8
20,10177,1,12
20,10177,2,3
20,10178,1,14
20,10179,1,13
20,10179,2,0
20,10180,1,17
20,10180,2,8
20,10181,1,1
20,10181,2,8
20,10182,1,3
20,10182,2,15
20,10183,1,13
20,10184,1,3
20,10184,2,13
20,10185,1,1
20,10185,2,10
20,10186,1,13
20,10186,2,2
20,10187,1,1
20,10187,2,2
20,10188,1,16
20,10188,2,2
20,10189,1,3
20,10189,2,13
20,10190,1,13
20,10190,2,14
20,10191,1,13
20,10191,2,7
21,1,1,11
21,1,2,3
21,2,1,11
21,2,2,3
21,3,1,11
21,3,2,3
21,4,1,9
21,5,1,9
21,6,1,9
21,6,2,2
21,7,1,10
21,8,1,10
21,9,1,10
21,10,1,6
21,11,1,6
21,12,1,6
21,12,2,2
21,13,1,6
21,13,2,3
21,14,1,6
21,14,2,3
21,15,1,6
21,15,2,3
21,16,1,0
21,16,2,2
21,17,1,0
21,17,2,2
21,18,1,0
21,18,2,2
21,19,1,0
21,20,1,0
21,21,1,0
21,21,2,2
21,22,1,0
21,22,2,2
21,23,1,3
21,24,1,3
21,25,1,12
21,26,1,12
21,27,1,4
21,28,1,4
21,29,1,3
21,30,1,3
21,31,1,3
21,31,2,4
21,32,1,3
21,33,1,3
21,34,1,3
21,34,2,4
21,35,1,17
21,36,1,17
21,37,1,9
21,38,1,9
21,39,1,0
21,39,2,17
21,40,1,0
21,40,2,17
21,41,1,3
21,41,2,2
21,42,1,3
21,42,2,2
21,43,1,11
21,43,2,3
21,44,1,11
21,44,2,3
21,45,1,11
21,45,2,3
21,46,1,6
21,46,2,11
21,47,1,6
21,47,2,11
21,48,1,6
21,48,2,3
21,49,1,6
21,49,2,3
21,50,1,4
21,51,1,4
21,52,1,0
21,53,1,0
21,54,1,10
21,55,1,10
21,56,1,1
21,57,1,1
21,58,1,9
21,59,1,9
21,60,1,10
21,61,1,10
21,62,1,10
21,62,2,1
21,63,1,13
21,64,1,13
21,65,1,13
21,66,1,1
21,67,1,1
21,68,1,1
21,69,1,11
21,69,2,3
21,70,1,11
21,70,2,3
21,71,1,11
21,71,2,3
21,72,1,10
21,72,2,3
21,73,1,10
21,73,2,3
21,74,1,5
21,74,2,4
21,75,1,5
21,75,2,4
21,76,1,5
21,76,2,4
21,77,1,9
21,78,1,9
21,79,1,10
21,79,2,13
21,80,1,10
21,80,2,13
21,81,1,12
21,81,2,8
21,82,1,12
21,82,2,8
21,83,1,0
21,83,2,2
21,84,1,0
21,84,2,2
21,85,1,0
21,85,2,2
21,86,1,10
21,87,1,10
21,87,2,14
21,88,1,3
21,89,1,3
21,90,1,10
21,91,1,10
21,91,2,14
21,92,1,7
21,92,2,3
21,93,1,7
21,93,2,3
21,94,1,7
21,94,2,3
21,95,1,5
21,95,2,4
21,96,1,13
21,97,1,13
21,98,1,10
21,99,1,10
21,100,1,12
21,101,1,12
21,102,1,11
21,102,2,13
21,103,1,11
21,103,2,13
21,104,1,4
21,105,1,4
21,106,1,1
21,107,1,1
21,108,1,0
21,109,1,3
21,110,1,3
21,111,1,4
21,111,2,5
21,112,1,4
21,112,2,5
21,113,1,0
21,114,1,11
21,115,1,0
21,116,1,10
21,117,1,10
21,118,1,10
21,119,1,10
21,120,1,10
21,121,1,10
21,121,2,13
21,122,1,13
21,122,2,17
21,123,1,6
21,123,2,2
21,124,1,14
21,124,2,13
21,125,1,12
21,126,1,9
21,127,1,6
21,128,1,0
21,129,1,10
21,130,1,10
21,130,2,2
21,131,1,10
21,131,2,14
21,132,1,0
21,133,1,0
21,134,1,10
21,135,1,12
21,136,1,9
21,137,1,0
21,138,1,5
21,138,2,10
21,139,1,5
21,139,2,10
21,140,1,5
21,140,2,10
21,141,1,5
21,141,2,10
21,142,1,5
21,142,2,2
21,143,1,0
21,144,1,14
21,144,2,2
21,145,1,12
21,145,2,2
21,146,1,9
21,146,2,2
21,147,1,15
21,148,1,15
21,149,1,15
21,149,2,2
21,150,1,13
21,151,1,13
21,152,1,11
21,153,1,11
21,154,1,11
21,155,1,9
21,156,1,9
21,157,1,9
21,158,1,10
21,159,1,10
21,160,1,10
21,161,1,0
21,162,1,0
21,163,1,0
21,163,2,2
21,164,1,0
21,164,2,2
21,165,1,6
21,165,2,2
21,166,1,6
21,166,2,2
21,167,1,6
21,167,2,3
21,168,1,6
21,168,2,3
21,169,1,3
21,169,2,2
21,170,1,10
21,170,2,12
21,171,1,10
21,171,2,12
21,172,1,12
21,173,1,17
21,174,1,0
21,174,2,17
21,175,1,17
21,176,1,17
21,176,2,2
21,177,1,13
21,177,2,2
21,178,1,13
21,178,2,2
21,179,1,12
21,180,1,12
21,181,1,12
21,182,1,11
21,183,1,10
21,183,2,17
21,184,1,10
21,184,2,17
21,185,1,5
21,186,1,10
21,187,1,11
21,187,2,2
21,188,1,11
21,188,2,2
21,189,1,11
21,189,2,2
21,190,1,0
21,191,1,11
21,192,1,11
21,193,1,6
21,193,2,2
21,194,1,10
21,194,2,4
21,195,1,10
21,195,2,4
21,196,1,13
21,197,1,16
21,198,1,16
21,198,2,2
21,199,1,10
21,199,2,13
21,200,1,7
21,201,1,13
21,202,1,13
21,203,1,0
21,203,2,13
21,204,1,6
21,205,1,6
21,205,2,8
21,206,1,0
21,207,1,4
21,207,2,2
21,208,1,8
21,208,2,4
21,209,1,17
21,210,1,17
21,211,1,10
21,211,2,3
21,212,1,6
21,212,2,8
21,213,1,6
21,213,2,5
21,214,1,6
21,214,2,1
21,215,1,16
21,215,2,14
21,216,1,0
21,217,1,0
21,218,1,9
21,219,1,9
21,219,2,5
21,220,1,14
21,220,2,4
21,221,1,14
21,221,2,4
21,222,1,10
21,222,2,5
21,223,1,10
21,224,1,10
21,225,1,14
21,225,2,2
21,226,1,10
21,226,2,2
21,227,1,8
21,227,2,2
21,228,1,16
21,228,2,9
21,229,1,16
21,229,2,9
21,230,1,10
21,230,2,15
21,231,1,4
21,232,1,4
21,233,1,0
21,234,1,0
21,235,1,0
21,236,1,1
21,237,1,1
21,238,1,14
21,238,2,13
21,239,1,12
21,240,1,9
21,241,1,0
21,242,1,0
21,243,1,12
21,244,1,9
21,245,1,10
21,246,1,5
21,246,2,4
21,247,1,5
21,247,2,4
21,248,1,5
21,248,2,16
21,249,1,13
21,249,2,2
21,250,1,9
21,250,2,2
21,251,1,13
21,251,2,11
21,252,1,11
21,253,1,11
21,254,1,11
21,255,1,9
21,256,1,9
21,256,2,1
21,257,1,9
21,257,2,1
21,258,1,10
21,259,1,10
21,259,2,4
21,260,1,10
21,260,2,4
21,261,1,16
21,262,1,16
21,263,1,0
21,264,1,0
21,265,1,6
21,266,1,6
21,267,1,6
21,267,2,2
21,268,1,6
21,269,1,6
21,269,2,3
21,270,1,10
21,270,2,11
21,271,1,10
21,271,2,11
21,272,1,10
21,272,2,11
21,273,1,11
21,274,1,11
21,274,2,16
21,275,1,11
21,275,2,16
21,276,1,0
21,276,2,2
21,277,1,0
21,277,2,2
21,278,1,10
21,278,2,2
21,279,1,10
21,279,2,2
21,280,1,13
21,280,2,17
21,281,1,13
21,281,2,17
21,282,1,13
21,282,2,17
21,283,1,6
21,283,2,10
21,284,1,6
21,284,2,2
21,285,1,11
21,286,1,11
21,286,2,1
21,287,1,0
21,288,1,0
21,289,1,0
21,290,1,6
21,290,2,4
21,291,1,6
21,291,2,2
21,292,1,6
21,292,2,7
21,293,1,0
21,294,1,0
21,295,1,0
21,296,1,1
21,297,1,1
21,298,1,0
21,298,2,17
21,299,1,5
21,300,1,0
21,301,1,0
21,302,1,16
21,302,2,7
21,303,1,8
21,303,2,17
21,304,1,8
21,304,2,5
21,305,1,8
21,305,2,5
21,306,1,8
21,306,2,5
21,307,1,1
21,307,2,13
21,308,1,1
21,308,2,13
21,309,1,12
21,310,1,12
21,311,1,12
21,312,1,12
21,313,1,6
21,314,1,6
21,315,1,11
21,315,2,3
21,316,1,3
21,317,1,3
21,318,1,10
21,318,2,16
21,319,1,10
21,319,2,16
21,320,1,10
21,321,1,10
21,322,1,9
21,322,2,4
21,323,1,9
21,323,2,4
21,324,1,9
21,325,1,13
21,326,1,13
21,327,1,0
21,328,1,4
21,329,1,4
21,329,2,15
21,330,1,4
21,330,2,15
21,331,1,11
21,332,1,11
21,332,2,16
21,333,1,0
21,333,2,2
21,334,1,15
21,334,2,2
21,335,1,0
21,336,1,3
21,337,1,5
21,337,2,13
21,338,1,5
21,338,2,13
21,339,1,10
21,339,2,4
21,340,1,10
21,340,2,4
21,341,1,10
21,342,1,10
21,342,2,16
21,343,1,4
21,343,2,13
21,344,1,4
21,344,2,13
21,345,1,5
21,345,2,11
21,346,1,5
21,346,2,11
21,347,1,5
21,347,2,6
21,348,1,5
21,348,2,6
21,349,1,10
21,350,1,10
21,351,1,0
21,352,1,0
21,353,1,7
21,354,1,7
21,355,1,7
21,356,1,7
21,357,1,11
21,357,2,2
21,358,1,13
21,359,1,16
21,360,1,13
21,361,1,14
21,362,1,14
21,363,1,14
21,363,2,10
21,364,1,14
21,364,2,10
21,365,1,14
21,365,2,10
21,366,1,10
21,367,1,10
21,368,1,10
21,369,1,10
21,369,2,5
21,370,1,10
21,371,1,15
21,372,1,15
21,373,1,15
21,373,2,2
21,374,1,8
21,374,2,13
21,375,1,8
21,375,2,13
21,376,1,8
21,376,2,13
21,377,1,5
21,378,1,14
21,379,1,8
21,380,1,15
21,380,2,13
21,381,1,15
21,381,2,13
21,382,1,10
21,383,1,4
21,384,1,15
21,384,2,2
21,385,1,8
21,385,2,13
21,386,1,13
21,387,1,11
21,388,1,11
21,389,1,11
21,389,2,4
21,390,1,9
21,391,1,9
21,391,2,1
21,392,1,9
21,392,2,1
21,393,1,10
21,394,1,10
21,395,1,10
21,395,2,8
21,396,1,0
21,396,2,2
21,397,1,0
21,397,2,2
21,398,1,0
21,398,2,2
21,399,1,0
21,400,1,0
21,400,2,10
21,401,1,6
21,402,1,6
21,403,1,12
21,404,1,12
21,405,1,12
21,406,1,11
21,406,2,3
21,407,1,11
21,407,2,3
21,408,1,5
21,409,1,5
21,410,1,5
21,410,2,8
21,411,1,5
21,411,2,8
21,412,1,6
21,413,1,6
21,413,2,11
21,414,1,6
21,414,2,2
21,415,1,6
21,415,2,2
21,416,1,6
21,416,2,2
21,417,1,12
21,418,1,10
21,419,1,10
21,420,1,11
21,421,1,11
21,422,1,10
21,423,1,10
21,423,2,4
21,424,1,0
21,425,1,7
21,425,2,2
21,426,1,7
21,426,2,2
21,427,1,0
21,428,1,0
21,429,1,7
21,430,1,16
21,430,2,2
21,431,1,0
21,432,1,0
21,433,1,13
21,434,1,3
21,434,2,16
21,435,1,3
21,435,2,16
21,436,1,8
21,436,2,13
21,437,1,8
21,437,2,13
21,438,1,5
21,439,1,13
21,439,2,17
21,440,1,0
21,441,1,0
21,441,2,2
21,442,1,7
21,442,2,16
21,443,1,15
21,443,2,4
21,444,1,15
21,444,2,4
21,445,1,15
21,445,2,4
21,446,1,0
21,447,1,1
21,448,1,1
21,448,2,8
21,449,1,4
21,450,1,4
21,451,1,3
21,451,2,6
21,452,1,3
21,452,2,16
21,453,1,3
21,453,2,1
21,454,1,3
21,454,2,1
21,455,1,11
21,456,1,10
21,457,1,10
21,458,1,10
21,458,2,2
21,459,1,11
21,459,2,14
21,460,1,11
21,460,2,14
21,461,1,16
21,461,2,14
21,462,1,12
21,462,2,8
21,463,1,0
21,464,1,4
21,464,2,5
21,465,1,11
21,466,1,12
21,467,1,9
21,468,1,17
21,468,2,2
21,469,1,6
21,469,2,2
21,470,1,11
21,471,1,14
21,472,1,4
21,472,2,2
21,473,1,14
21,473,2,4
21,474,1,0
21,475,1,13
21,475,2,1
21,476,1,5
21,476,2,8
21,477,1,7
21,478,1,14
21,478,2,7
21,479,1,12
21,479,2,7
21,480,1,13
21,481,1,13
21,482,1,13
21,483,1,8
21,483,2,15
21,484,1,10
21,484,2,15
21,485,1,9
21,485,2,8
21,486,1,0
21,487,1,7
21,487,2,15
21,488,1,13
21,489,1,10
21,490,1,10
21,491,1,16
21,492,1,11
21,493,1,0
21,10001,1,9
21,10002,1,10
21,10003,1,14
21,10004,1,13
21,10005,1,13
21,10006,1,13
21,10007,1,6
21,10007,2,4
21,10008,1,6
21,10008,2,8
21,10009,1,1
21,10010,1,2
21,10011,1,3
21,10012,1,4
21,10013,1,5
21,10014,1,6
21,10015,1,7
21,10016,1,8
21,10017,1,9
21,10018,1,10
21,10019,1,11
21,10020,1,12
21,10021,1,13
21,10022,1,14
21,10023,1,15
21,10024,1,16
21,10025,1,12
21,10025,2,9
21,10026,1,12
21,10026,2,10
21,10027,1,12
21,10027,2,14
21,10028,1,12
21,10028,2,2
21,10029,1,12
21,10029,2,11
21,10030,1,7
21,10030,2,15
21,10031,1,11
21,10031,2,2
21,10071,1,17
22,25,1,12
22,26,1,12
22,35,1,17
22,36,1,17
22,37,1,9
22,38,1,9
22,41,1,3
22,41,2,2
22,42,1,3
22,42,2,2
22,46,1,6
22,46,2,11
22,47,1,6
22,47,2,11
22,54,1,10
22,55,1,10
22,63,1,13
22,64,1,13
22,65,1,13
22,66,1,1
22,67,1,1
22,68,1,1
22,72,1,10
22,72,2,3
22,73,1,10
22,73,2,3
22,74,1,5
22,74,2,4
22,75,1,5
22,75,2,4
22,76,1,5
22,76,2,4
22,77,1,9
22,78,1,9
22,81,1,12
22,81,2,8
22,82,1,12
22,82,2,8
22,92,1,7
22,92,2,3
22,93,1,7
22,93,2,3
22,94,1,7
22,94,2,3
22,95,1,5
22,95,2,4
22,108,1,0
22,111,1,4
22,111,2,5
22,112,1,4
22,112,2,5
22,113,1,0
22,114,1,11
22,122,1,13
22,122,2,17
22,123,1,6
22,123,2,2
22,125,1,12
22,126,1,9
22,129,1,10
22,130,1,10
22,130,2,2
22,133,1,0
22,134,1,10
22,135,1,12
22,136,1,9
22,137,1,0
22,143,1,0
22,155,1,9
22,156,1,9
22,169,1,3
22,169,2,2
22,172,1,12
22,173,1,17
22,175,1,17
22,176,1,17
22,176,2,2
22,185,1,5
22,190,1,0
22,193,1,6
22,193,2,2
22,196,1,13
22,197,1,16
22,198,1,16
22,198,2,2
22,200,1,7
22,201,1,13
22,207,1,4
22,207,2,2
22,208,1,8
22,208,2,4
22,212,1,6
22,212,2,8
22,214,1,6
22,214,2,1
22,215,1,16
22,215,2,14
22,216,1,0
22,217,1,0
22,220,1,14
22,220,2,4
22,221,1,14
22,221,2,4
22,223,1,10
22,224,1,10
22,226,1,10
22,226,2,2
22,233,1,0
22,234,1,0
22,239,1,12
22,240,1,9
22,242,1,0
22,265,1,6
22,266,1,6
22,267,1,6
22,267,2,2
22,268,1,6
22,269,1,6
22,269,2,3
22,280,1,13
22,280,2,17
22,281,1,13
22,281,2,17
22,282,1,13
22,282,2,17
22,299,1,5
22,315,1,11
22,315,2,3
22,339,1,10
22,339,2,4
22,340,1,10
22,340,2,4
22,355,1,7
22,356,1,7
22,358,1,13
22,361,1,14
22,362,1,14
22,363,1,14
22,363,2,10
22,364,1,14
22,364,2,10
22,365,1,14
22,365,2,10
22,387,1,11
22,388,1,11
22,389,1,11
22,389,2,4
22,390,1,9
22,391,1,9
22,391,2,1
22,392,1,9
22,392,2,1
22,393,1,10
22,394,1,10
22,395,1,10
22,395,2,8
22,396,1,0
22,396,2,2
22,397,1,0
22,397,2,2
22,398,1,0
22,398,2,2
22,399,1,0
22,400,1,0
22,400,2,10
22,401,1,6
22,402,1,6
22,403,1,12
22,404,1,12
22,405,1,12
22,406,1,11
22,406,2,3
22,407,1,11
22,407,2,3
22,408,1,5
22,409,1,5
22,410,1,5
22,410,2,8
22,411,1,5
22,411,2,8
22,412,1,6
22,413,1,6
22,413,2,11
22,414,1,6
22,414,2,2
22,415,1,6
22,415,2,2
22,416,1,6
22,416,2,2
22,417,1,12
22,418,1,10
22,419,1,10
22,420,1,11
22,421,1,11
22,422,1,10
22,423,1,10
22,423,2,4
22,424,1,0
22,425,1,7
22,425,2,2
22,426,1,7
22,426,2,2
22,427,1,0
22,428,1,0
22,429,1,7
22,430,1,16
22,430,2,2
22,431,1,0
22,432,1,0
22,433,1,13
22,434,1,3
22,434,2,16
22,435,1,3
22,435,2,16
22,436,1,8
22,436,2,13
22,437,1,8
22,437,2,13
22,438,1,5
22,439,1,13
22,439,2,17
22,440,1,0
22,441,1,0
22,441,2,2
22,442,1,7
22,442,2,16
22,443,1,15
22,443,2,4
22,444,1,15
22,444,2,4
22,445,1,15
22,445,2,4
22,446,1,0
22,447,1,1
22,448,1,1
22,448,2,8
22,449,1,4
22,450,1,4
22,451,1,3
22,451,2,6
22,452,1,3
22,452,2,16
22,453,1,3
22,453,2,1
22,454,1,3
22,454,2,1
22,455,1,11
22,456,1,10
22,457,1,10
22,458,1,10
22,458,2,2
22,459,1,11
22,459,2,14
22,460,1,11
22,460,2,14
22,461,1,16
22,461,2,14
22,462,1,12
22,462,2,8
22,463,1,0
22,464,1,4
22,464,2,5
22,465,1,11
22,466,1,12
22,467,1,9
22,468,1,17
22,468,2,2
22,469,1,6
22,469,2,2
22,470,1,11
22,471,1,14
22,472,1,4
22,472,2,2
22,473,1,14
22,473,2,4
22,474,1,0
22,475,1,13
22,475,2,1
22,476,1,5
22,476,2,8
22,477,1,7
22,478,1,14
22,478,2,7
22,479,1,12
22,479,2,7
22,480,1,13
22,481,1,13
22,482,1,13
22,483,1,8
22,483,2,15
22,484,1,10
22,484,2,15
22,485,1,9
22,485,2,8
22,486,1,0
22,487,1,7
22,487,2,15
22,488,1,13
22,489,1,10
22,490,1,10
22,491,1,16
22,492,1,11
22,493,1,0
22,501,1,10
22,502,1,10
22,548,1,11
22,627,1,0
22,627,2,2
22,641,1,2
22,642,1,12
22,642,2,2
22,645,1,4
22,645,2,2
22,700,1,17
22,704,1,15
22,712,1,14
22,722,1,11
22,722,2,2
22,723,1,11
22,723,2,2
22,899,1,0
22,899,2,13
22,900,1,6
22,900,2,5
22,901,1,4
22,902,1,10
22,902,2,7
22,903,1,1
22,903,2,3
22,904,1,16
22,904,2,3
22,905,1,17
22,905,2,2
22,10007,1,6
22,10007,2,4
22,10008,1,6
22,10008,2,8
22,10009,1,1
22,10010,1,2
22,10011,1,3
22,10012,1,4
22,10013,1,5
22,10014,1,6
22,10015,1,7
22,10016,1,8
22,10017,1,9
22,10018,1,10
22,10019,1,11
22,10020,1,12
22,10021,1,13
22,10022,1,14
22,10023,1,15
22,10024,1,16
22,10025,1,12
22,10025,2,9
22,10026,1,12
22,10026,2,10
22,10027,1,12
22,10027,2,14
22,10028,1,12
22,10028,2,2
22,10029,1,12
22,10029,2,11
22,10030,1,7
22,10030,2,15
22,10031,1,11
22,10031,2,2
22,10036,1,2
22,10037,1,12
22,10037,2,2
22,10038,1,4
22,10038,2,2
22,10071,1,17
22,10114,1,14
22,10115,1,14
22,10115,2,17
22,10192,1,9
22,10192,2,5
22,10193,1,9
22,10193,2,5
22,10194,1,12
22,10194,2,11
22,10195,1,12
22,10195,2,11
22,10196,1,9
22,10196,2,7
22,10197,1,16
22,10197,2,3
22,10198,1,1
22,10198,2,3
22,10199,1,8
22,10199,2,15
22,10200,1,10
22,10200,2,15
22,10201,1,10
22,10201,2,16
22,10202,1,11
22,10202,2,1
22,10203,1,10
22,10204,1,0
22,10204,2,7
22,10205,1,0
22,10205,2,7
22,10206,1,13
22,10206,2,2
22,10207,1,8
22,10207,2,15
22,10208,1,8
22,10208,2,15
22,10209,1,14
22,10209,2,5
22,10210,1,11
22,10210,2,1
22,10211,1,10
22,10211,2,7
22,10212,1,17
22,10212,2,2
23,1,1,11
23,1,2,3
23,2,1,11
23,2,2,3
23,3,1,11
23,3,2,3
23,4,1,9
23,5,1,9
23,6,1,9
23,6,2,2
23,7,1,10
23,8,1,10
23,9,1,10
23,23,1,3
23,24,1,3
23,25,1,12
23,26,1,12
23,27,1,4
23,28,1,4
23,35,1,17
23,36,1,17
23,37,1,9
23,38,1,9
23,39,1,0
23,39,2,17
23,40,1,0
23,40,2,17
23,43,1,11
23,43,2,3
23,44,1,11
23,44,2,3
23,45,1,11
23,45,2,3
23,48,1,6
23,48,2,3
23,49,1,6
23,49,2,3
23,50,1,4
23,51,1,4
23,52,1,0
23,53,1,0
23,54,1,10
23,55,1,10
23,56,1,1
23,57,1,1
23,58,1,9
23,59,1,9
23,60,1,10
23,61,1,10
23,62,1,10
23,62,2,1
23,69,1,11
23,69,2,3
23,70,1,11
23,70,2,3
23,71,1,11
23,71,2,3
23,72,1,10
23,72,2,3
23,73,1,10
23,73,2,3
23,74,1,5
23,74,2,4
23,75,1,5
23,75,2,4
23,76,1,5
23,76,2,4
23,79,1,10
23,79,2,13
23,80,1,10
23,80,2,13
23,81,1,12
23,81,2,8
23,82,1,12
23,82,2,8
23,84,1,0
23,84,2,2
23,85,1,0
23,85,2,2
23,86,1,10
23,87,1,10
23,87,2,14
23,88,1,3
23,89,1,3
23,90,1,10
23,91,1,10
23,91,2,14
23,92,1,7
23,92,2,3
23,93,1,7
23,93,2,3
23,94,1,7
23,94,2,3
23,96,1,13
23,97,1,13
23,100,1,12
23,101,1,12
23,102,1,11
23,102,2,13
23,103,1,11
23,103,2,13
23,106,1,1
23,107,1,1
23,109,1,3
23,110,1,3
23,111,1,4
23,111,2,5
23,112,1,4
23,112,2,5
23,113,1,0
23,116,1,10
23,117,1,10
23,123,1,6
23,123,2,2
23,125,1,12
23,126,1,9
23,128,1,0
23,129,1,10
23,130,1,10
23,130,2,2
23,131,1,10
23,131,2,14
23,132,1,0
23,133,1,0
23,134,1,10
23,135,1,12
23,136,1,9
23,137,1,0
23,143,1,0
23,144,1,14
23,144,2,2
23,145,1,12
23,145,2,2
23,146,1,9
23,146,2,2
23,147,1,15
23,148,1,15
23,149,1,15
23,149,2,2
23,150,1,13
23,151,1,13
23,152,1,11
23,153,1,11
23,154,1,11
23,155,1,9
23,156,1,9
23,157,1,9
23,158,1,10
23,159,1,10
23,160,1,10
23,161,1,0
23,162,1,0
23,163,1,0
23,163,2,2
23,164,1,0
23,164,2,2
23,167,1,6
23,167,2,3
23,168,1,6
23,168,2,3
23,170,1,10
23,170,2,12
23,171,1,10
23,171,2,12
23,172,1,12
23,173,1,17
23,174,1,0
23,174,2,17
23,179,1,12
23,180,1,12
23,181,1,12
23,182,1,11
23,183,1,10
23,183,2,17
23,184,1,10
23,184,2,17
23,185,1,5
23,186,1,10
23,187,1,11
23,187,2,2
23,188,1,11
23,188,2,2
23,189,1,11
23,189,2,2
23,190,1,0
23,191,1,11
23,192,1,11
23,193,1,6
23,193,2,2
23,194,1,10
23,194,2,4
23,195,1,10
23,195,2,4
23,196,1,13
23,197,1,16
23,198,1,16
23,198,2,2
23,199,1,10
23,199,2,13
23,200,1,7
23,203,1,0
23,203,2,13
23,204,1,6
23,205,1,6
23,205,2,8
23,206,1,0
23,207,1,4
23,207,2,2
23,209,1,17
23,210,1,17
23,211,1,10
23,211,2,3
23,212,1,6
23,212,2,8
23,214,1,6
23,214,2,1
23,215,1,16
23,215,2,14
23,216,1,0
23,217,1,0
23,218,1,9
23,219,1,9
23,219,2,5
23,220,1,14
23,220,2,4
23,221,1,14
23,221,2,4
23,225,1,14
23,225,2,2
23,227,1,8
23,227,2,2
23,228,1,16
23,228,2,9
23,229,1,16
23,229,2,9
23,230,1,10
23,230,2,15
23,231,1,4
23,232,1,4
23,233,1,0
23,234,1,0
23,235,1,0
23,236,1,1
23,237,1,1
23,239,1,12
23,240,1,9
23,242,1,0
23,243,1,12
23,244,1,9
23,245,1,10
23,246,1,5
23,246,2,4
23,247,1,5
23,247,2,4
23,248,1,5
23,248,2,16
23,249,1,13
23,249,2,2
23,250,1,9
23,250,2,2
23,252,1,11
23,253,1,11
23,254,1,11
23,255,1,9
23,256,1,9
23,256,2,1
23,257,1,9
23,257,2,1
23,258,1,10
23,259,1,10
23,259,2,4
23,260,1,10
23,260,2,4
23,261,1,16
23,262,1,16
23,270,1,10
23,270,2,11
23,271,1,10
23,271,2,11
23,272,1,10
23,272,2,11
23,273,1,11
23,274,1,11
23,274,2,16
23,275,1,11
23,275,2,16
23,278,1,10
23,278,2,2
23,279,1,10
23,279,2,2
23,280,1,13
23,280,2,17
23,281,1,13
23,281,2,17
23,282,1,13
23,282,2,17
23,283,1,6
23,283,2,10
23,284,1,6
23,284,2,2
23,285,1,11
23,286,1,11
23,286,2,1
23,287,1,0
23,288,1,0
23,289,1,0
23,296,1,1
23,297,1,1
23,298,1,0
23,298,2,17
23,299,1,5
23,302,1,16
23,302,2,7
