version_group_id,pokemon_Id,stat_id,value
23,761,2,30
23,761,3,38
23,761,4,32
23,761,8,30
23,761,9,38
23,762,1,52
23,762,2,40
23,762,3,48
23,762,4,62
23,762,8,40
23,762,9,48
23,763,1,72
23,763,2,120
23,763,3,98
23,763,4,72
23,763,8,50
23,763,9,98
23,764,1,51
23,764,2,52
23,764,3,90
23,764,4,100
23,764,8,82
23,764,9,110
23,765,1,90
23,765,2,60
23,765,3,80
23,765,4,60
23,765,8,90
23,765,9,110
23,766,1,100
23,766,2,120
23,766,3,90
23,766,4,80
23,766,8,40
23,766,9,60
23,769,1,55
23,769,2,55
23,769,3,80
23,769,4,15
23,769,8,70
23,769,9,45
23,770,1,85
23,770,2,75
23,770,3,110
23,770,4,35
23,770,8,100
23,770,9,75
23,774,1,60
23,774,2,60
23,774,3,100
23,774,4,60
23,774,8,60
23,774,9,100
23,775,1,65
23,775,2,115
23,775,3,65
23,775,4,65
23,775,8,75
23,775,9,95
23,778,1,55
23,778,2,90
23,778,3,80
23,778,4,96
23,778,8,50
23,778,9,105
23,779,1,68
23,779,2,105
23,779,3,70
23,779,4,92
23,779,8,70
23,779,9,70
23,782,1,45
23,782,2,55
23,782,3,65
23,782,4,45
23,782,8,45
23,782,9,45
23,783,1,55
23,783,2,75
23,783,3,90
23,783,4,65
23,783,8,65
23,783,9,70
23,784,1,75
23,784,2,110
23,784,3,125
23,784,4,85
23,784,8,100
23,784,9,105
23,789,1,43
23,789,2,29
23,789,3,31
23,789,4,37
23,789,8,29
23,789,9,31
23,790,1,43
23,790,2,29
23,790,3,131
23,790,4,37
23,790,8,29
23,790,9,131
23,791,1,137
23,791,2,137
23,791,3,107
23,791,4,97
23,791,8,113
23,791,9,89
23,792,1,137
23,792,2,113
23,792,3,89
23,792,4,97
23,792,8,137
23,792,9,107
23,800,1,97
23,800,2,107
23,800,3,101
23,800,4,79
23,800,8,127
23,800,9,89
23,801,1,80
23,801,2,95
23,801,3,115
23,801,4,65
23,801,8,130
23,801,9,115
23,810,1,50
23,810,2,65
23,810,3,50
23,810,4,65
23,810,8,40
23,810,9,40
23,811,1,70
23,811,2,85
23,811,3,70
23,811,4,80
23,811,8,55
23,811,9,60
23,812,1,100
23,812,2,125
23,812,3,90
23,812,4,85
23,812,8,60
23,812,9,70
23,813,1,50
23,813,2,71
23,813,3,40
23,813,4,69
23,813,8,40
23,813,9,40
23,814,1,65
23,814,2,86
23,814,3,60
23,814,4,94
23,814,8,55
23,814,9,60
23,815,1,80
23,815,2,116
23,815,3,75
23,815,4,119
23,815,8,65
23,815,9,75
23,816,1,50
23,816,2,40
23,816,3,40
23,816,4,70
23,816,8,70
23,816,9,40
23,817,1,65
23,817,2,60
23,817,3,55
23,817,4,90
23,817,8,95
23,817,9,55
23,818,1,70
23,818,2,85
23,818,3,65
23,818,4,120
23,818,8,125
23,818,9,65
23,819,1,70
23,819,2,55
23,819,3,55
23,819,4,25
23,819,8,35
23,819,9,35
23,820,1,120
23,820,2,95
23,820,3,95
23,820,4,20
23,820,8,55
23,820,9,75
23,821,1,38
23,821,2,47
23,821,3,35
23,821,4,57
23,821,8,33
23,821,9,35
23,822,1,68
23,822,2,67
23,822,3,55
23,822,4,77
23,822,8,43
23,822,9,55
23,823,1,98
23,823,2,87
23,823,3,105
23,823,4,67
23,823,8,53
23,823,9,85
23,833,1,50
23,833,2,64
23,833,3,50
23,833,4,44
23,833,8,38
23,833,9,38
23,834,1,90
23,834,2,115
23,834,3,90
23,834,4,74
23,834,8,48
23,834,9,68
23,837,1,30
23,837,2,40
23,837,3,50
23,837,4,30
23,837,8,40
23,837,9,50
23,838,1,80
23,838,2,60
23,838,3,90
23,838,4,50
23,838,8,60
23,838,9,70
23,839,1,110
23,839,2,80
23,839,3,120
23,839,4,30
23,839,8,80
23,839,9,90
23,840,1,40
23,840,2,40
23,840,3,80
23,840,4,20
23,840,8,40
23,840,9,40
23,841,1,70
23,841,2,110
23,841,3,80
23,841,4,70
23,841,8,95
23,841,9,60
23,842,1,110
23,842,2,85
23,842,3,80
23,842,4,30
23,842,8,100
23,842,9,80
23,843,1,52
23,843,2,57
23,843,3,75
23,843,4,46
23,843,8,35
23,843,9,50
23,844,1,72
23,844,2,107
23,844,3,125
23,844,4,71
23,844,8,65
23,844,9,70
23,845,1,70
23,845,2,85
23,845,3,55
23,845,4,85
23,845,8,85
23,845,9,95
23,846,1,41
23,846,2,63
23,846,3,40
23,846,4,66
23,846,8,40
23,846,9,30
23,847,1,61
23,847,2,123
23,847,3,60
23,847,4,136
23,847,8,60
23,847,9,50
23,848,1,40
23,848,2,38
23,848,3,35
23,848,4,40
23,848,8,54
23,848,9,35
23,849,1,75
23,849,2,98
23,849,3,70
23,849,4,75
23,849,8,114
23,849,9,70
23,854,1,40
23,854,2,45
23,854,3,45
23,854,4,50
23,854,8,74
23,854,9,54
23,855,1,60
23,855,2,65
23,855,3,65
23,855,4,70
23,855,8,134
23,855,9,114
23,856,1,42
23,856,2,30
23,856,3,45
23,856,4,39
23,856,8,56
23,856,9,53
23,857,1,57
23,857,2,40
23,857,3,65
23,857,4,49
23,857,8,86
23,857,9,73
23,858,1,57
23,858,2,90
23,858,3,95
23,858,4,29
23,858,8,136
23,858,9,103
23,859,1,45
23,859,2,45
23,859,3,30
23,859,4,50
23,859,8,55
23,859,9,40
23,860,1,65
23,860,2,60
23,860,3,45
23,860,4,70
23,860,8,75
23,860,9,55
23,861,1,95
23,861,2,120
23,861,3,65
23,861,4,60
23,861,8,95
23,861,9,75
23,863,1,70
23,863,2,110
23,863,3,100
23,863,4,50
23,863,8,50
23,863,9,60
23,868,1,45
23,868,2,40
23,868,3,40
23,868,4,34
23,868,8,50
23,868,9,61
23,869,1,65
23,869,2,60
23,869,3,75
23,869,4,64
23,869,8,110
23,869,9,121
23,870,1,65
23,870,2,100
23,870,3,100
23,870,4,75
23,870,8,70
23,870,9,60
23,871,1,48
23,871,2,101
23,871,3,95
23,871,4,15
23,871,8,91
23,871,9,85
23,872,1,30
23,872,2,25
23,872,3,35
23,872,4,20
23,872,8,45
23,872,9,30
23,873,1,70
23,873,2,65
23,873,3,60
23,873,4,65
23,873,8,125
23,873,9,90
23,874,1,100
23,874,2,125
23,874,3,135
23,874,4,70
23,874,8,20
23,874,9,20
23,875,1,75
23,875,2,80
23,875,3,110
23,875,4,50
23,875,8,65
23,875,9,90
23,876,1,60
23,876,2,65
23,876,3,55
23,876,4,95
23,876,8,105
23,876,9,95
23,877,1,58
23,877,2,95
23,877,3,58
23,877,4,97
23,877,8,70
23,877,9,58
23,878,1,72
23,878,2,80
23,878,3,49
23,878,4,40
23,878,8,40
23,878,9,49
23,879,1,122
23,879,2,130
23,879,3,69
23,879,4,30
23,879,8,80
23,879,9,69
23,884,1,70
23,884,2,95
23,884,3,115
23,884,4,85
23,884,8,120
23,884,9,50
23,885,1,28
23,885,2,60
23,885,3,30
23,885,4,82
23,885,8,40
23,885,9,30
23,886,1,68
23,886,2,80
23,886,3,50
23,886,4,102
23,886,8,60
23,886,9,50
23,887,1,88
23,887,2,120
23,887,3,75
23,887,4,142
23,887,8,100
23,887,9,75
23,888,1,92
23,888,2,120
23,888,3,115
23,888,4,138
23,888,8,80
23,888,9,115
23,889,1,92
23,889,2,120
23,889,3,115
23,889,4,138
23,889,8,80
23,889,9,115
23,890,1,140
23,890,2,85
23,890,3,95
23,890,4,130
23,890,8,145
23,890,9,95
23,891,1,60
23,891,2,90
23,891,3,60
23,891,4,72
23,891,8,53
23,891,9,50
23,892,1,100
23,892,2,130
23,892,3,100
23,892,4,97
23,892,8,63
23,892,9,60
23,893,1,105
23,893,2,120
23,893,3,105
23,893,4,105
23,893,8,70
23,893,9,95
23,894,1,80
23,894,2,100
23,894,3,50
23,894,4,200
23,894,8,100
23,894,9,50
23,895,1,200
23,895,2,100
23,895,3,50
23,895,4,80
23,895,8,100
23,895,9,50
23,896,1,100
23,896,2,145
23,896,3,130
23,896,4,30
23,896,8,65
23,896,9,110
23,897,1,100
23,897,2,65
23,897,3,60
23,897,4,130
23,897,8,145
23,897,9,80
23,898,1,100
23,898,2,80
23,898,3,80
23,898,4,80
23,898,8,80
23,898,9,80
23,899,1,103
23,899,2,105
23,899,3,72
23,899,4,65
23,899,8,105
23,899,9,75
23,900,1,70
23,900,2,135
23,900,3,95
23,900,4,85
23,900,8,45
23,900,9,70
23,901,1,130
23,901,2,140
23,901,3,105
23,901,4,50
23,901,8,45
23,901,9,80
23,902,1,120
23,902,2,112
23,902,3,65
23,902,4,78
23,902,8,80
23,902,9,75
23,903,1,80
23,903,2,130
23,903,3,60
23,903,4,120
23,903,8,40
23,903,9,80
23,904,1,85
23,904,2,115
23,904,3,95
23,904,4,85
23,904,8,65
23,904,9,65
23,905,1,74
23,905,2,115
23,905,3,70
23,905,4,106
23,905,8,135
23,905,9,80
23,906,1,40
23,906,2,61
23,906,3,54
23,906,4,65
23,906,8,45
23,906,9,45
23,907,1,61
23,907,2,80
23,907,3,63
23,907,4,83
23,907,8,60
23,907,9,63
23,908,1,76
23,908,2,110
23,908,3,70
23,908,4,123
23,908,8,81
23,908,9,70
23,909,1,67
23,909,2,45
23,909,3,59
23,909,4,36
23,909,8,63
23,909,9,40
23,910,1,81
23,910,2,55
23,910,3,78
23,910,4,49
23,910,8,90
23,910,9,58
23,911,1,104
23,911,2,75
23,911,3,100
23,911,4,66
23,911,8,110
23,911,9,75
23,912,1,55
23,912,2,65
23,912,3,45
23,912,4,50
23,912,8,50
23,912,9,45
23,913,1,70
23,913,2,85
23,913,3,65
23,913,4,65
23,913,8,65
23,913,9,60
23,914,1,85
23,914,2,120
23,914,3,80
23,914,4,85
23,914,8,85
23,914,9,75
23,915,1,54
23,915,2,45
23,915,3,40
23,915,4,35
23,915,8,35
23,915,9,45
23,916,1,110
23,916,2,100
23,916,3,75
23,916,4,65
23,916,8,59
23,916,9,80
23,917,1,35
23,917,2,41
23,917,3,45
23,917,4,20
23,917,8,29
23,917,9,40
23,918,1,60
23,918,2,79
23,918,3,92
23,918,4,35
23,918,8,52
23,918,9,86
23,919,1,33
23,919,2,46
23,919,3,40
23,919,4,45
23,919,8,21
23,919,9,25
23,920,1,71
23,920,2,102
23,920,3,78
23,920,4,92
23,920,8,52
23,920,9,55
23,921,1,45
23,921,2,50
23,921,3,20
23,921,4,60
23,921,8,40
23,921,9,25
23,922,1,60
23,922,2,75
23,922,3,40
23,922,4,85
23,922,8,50
23,922,9,40
23,923,1,70
23,923,2,115
23,923,3,70
23,923,4,105
23,923,8,70
23,923,9,60
23,924,1,50
23,924,2,50
23,924,3,45
23,924,4,75
23,924,8,40
23,924,9,45
23,925,1,74
23,925,2,75
23,925,3,70
23,925,4,111
23,925,8,65
23,925,9,75
23,926,1,37
23,926,2,55
23,926,3,70
23,926,4,65
23,926,8,30
23,926,9,55
23,927,1,57
23,927,2,80
23,927,3,115
23,927,4,95
23,927,8,50
23,927,9,80
23,928,1,41
23,928,2,35
23,928,3,45
23,928,4,30
23,928,8,58
23,928,9,51
23,929,1,52
23,929,2,53
23,929,3,60
23,929,4,33
23,929,8,78
23,929,9,78
23,930,1,78
23,930,2,69
23,930,3,90
23,930,4,39
23,930,8,125
23,930,9,109
23,931,1,82
23,931,2,96
23,931,3,51
23,931,4,92
23,931,8,45
23,931,9,51
23,932,1,55
23,932,2,55
23,932,3,75
23,932,4,25
23,932,8,35
23,932,9,35
23,933,1,60
23,933,2,60
23,933,3,100
23,933,4,35
23,933,8,35
23,933,9,65
23,934,1,100
23,934,2,100
23,934,3,130
23,934,4,35
23,934,8,45
23,934,9,90
23,935,1,40
23,935,2,50
23,935,3,40
23,935,4,35
23,935,8,50
23,935,9,40
23,936,1,85
23,936,2,60
23,936,3,100
23,936,4,75
23,936,8,125
23,936,9,80
23,937,1,75
23,937,2,125
23,937,3,80
23,937,4,85
23,937,8,60
23,937,9,100
23,938,1,61
23,938,2,31
23,938,3,41
23,938,4,45
23,938,8,59
23,938,9,35
23,939,1,109
23,939,2,64
23,939,3,91
23,939,4,45
23,939,8,103
23,939,9,83
23,940,1,40
23,940,2,40
23,940,3,35
23,940,4,70
23,940,8,55
23,940,9,40
23,941,1,70
23,941,2,70
23,941,3,60
23,941,4,125
23,941,8,105
23,941,9,60
23,942,1,60
23,942,2,78
23,942,3,60
23,942,4,51
23,942,8,40
23,942,9,51
23,943,1,80
23,943,2,120
23,943,3,90
23,943,4,85
23,943,8,60
23,943,9,70
23,944,1,40
23,944,2,65
23,944,3,35
23,944,4,75
23,944,8,40
23,944,9,35
23,945,1,63
23,945,2,95
23,945,3,65
23,945,4,110
23,945,8,80
23,945,9,72
23,946,1,40
23,946,2,65
23,946,3,30
23,946,4,60
23,946,8,45
23,946,9,35
23,947,1,55
23,947,2,115
23,947,3,70
23,947,4,90
23,947,8,80
23,947,9,70
23,948,1,40
23,948,2,40
23,948,3,35
23,948,4,70
23,948,8,50
23,948,9,100
23,949,1,80
23,949,2,70
23,949,3,65
23,949,4,100
23,949,8,80
23,949,9,120
23,950,1,70
23,950,2,100
23,950,3,115
23,950,4,75
23,950,8,35
23,950,9,55
23,951,1,50
23,951,2,62
23,951,3,40
23,951,4,50
23,951,8,62
23,951,9,40
23,952,1,65
23,952,2,108
23,952,3,65
23,952,4,75
23,952,8,108
23,952,9,65
23,953,1,41
23,953,2,50
23,953,3,60
23,953,4,30
23,953,8,31
23,953,9,58
23,954,1,75
23,954,2,50
23,954,3,85
23,954,4,45
23,954,8,115
23,954,9,100
23,955,1,30
23,955,2,35
23,955,3,30
23,955,4,75
23,955,8,55
23,955,9,30
23,956,1,95
23,956,2,60
23,956,3,60
23,956,4,105
23,956,8,101
23,956,9,60
23,957,1,50
23,957,2,45
23,957,3,45
23,957,4,58
23,957,8,35
23,957,9,64
23,958,1,65
23,958,2,55
23,958,3,55
23,958,4,78
23,958,8,45
23,958,9,82
23,959,1,85
23,959,2,75
23,959,3,77
23,959,4,94
23,959,8,70
23,959,9,105
23,960,1,10
23,960,2,55
23,960,3,25
23,960,4,95
23,960,8,35
23,960,9,25
23,961,1,35
23,961,2,100
23,961,3,50
23,961,4,120
23,961,8,50
23,961,9,70
23,962,1,70
23,962,2,103
23,962,3,85
23,962,4,82
23,962,8,60
23,962,9,85
23,963,1,70
23,963,2,45
23,963,3,40
23,963,4,75
23,963,8,45
23,963,9,40
23,964,1,100
23,964,2,70
23,964,3,72
23,964,4,100
23,964,8,53
23,964,9,62
23,965,1,45
23,965,2,70
23,965,3,63
23,965,4,47
23,965,8,30
23,965,9,45
23,966,1,80
23,966,2,119
23,966,3,90
23,966,4,90
23,966,8,54
23,966,9,67
23,967,1,70
23,967,2,95
23,967,3,65
23,967,4,121
23,967,8,85
23,967,9,65
23,968,1,70
23,968,2,85
23,968,3,145
23,968,4,65
23,968,8,60
23,968,9,55
23,969,1,48
23,969,2,35
23,969,3,42
23,969,4,60
23,969,8,105
23,969,9,60
23,970,1,83
23,970,2,55
23,970,3,90
23,970,4,86
23,970,8,130
23,970,9,81
23,971,1,50
23,971,2,61
23,971,3,60
23,971,4,34
23,971,8,30
23,971,9,55
23,972,1,72
23,972,2,101
23,972,3,100
23,972,4,68
23,972,8,50
23,972,9,97
23,973,1,82
23,973,2,115
23,973,3,74
23,973,4,90
23,973,8,75
23,973,9,64
23,974,1,108
23,974,2,68
23,974,3,45
23,974,4,43
23,974,8,30
23,974,9,40
23,975,1,170
23,975,2,113
23,975,3,65
23,975,4,73
23,975,8,45
23,975,9,55
23,976,1,90
23,976,2,102
23,976,3,73
23,976,4,70
23,976,8,78
23,976,9,65
23,977,1,150
23,977,2,100
23,977,3,115
23,977,4,35
23,977,8,65
23,977,9,65
23,978,1,68
23,978,2,50
23,978,3,60
23,978,4,82
23,978,8,120
23,978,9,95
23,979,1,110
23,979,2,115
23,979,3,80
23,979,4,90
23,979,8,50
23,979,9,90
23,980,1,130
23,980,2,75
23,980,3,60
23,980,4,20
23,980,8,45
23,980,9,100
23,981,1,120
23,981,2,90
23,981,3,70
23,981,4,60
23,981,8,110
23,981,9,70
23,982,1,125
23,982,2,100
23,982,3,80
23,982,4,55
23,982,8,85
23,982,9,75
23,983,1,100
23,983,2,135
23,983,3,120
23,983,4,50
23,983,8,60
23,983,9,85
23,984,1,115
23,984,2,131
23,984,3,131
23,984,4,87
23,984,8,53
23,984,9,53
23,985,1,115
23,985,2,65
23,985,3,99
23,985,4,111
23,985,8,65
23,985,9,115
23,986,1,111
23,986,2,127
23,986,3,99
23,986,4,55
23,986,8,79
23,986,9,99
23,987,1,55
23,987,2,55
23,987,3,55
23,987,4,135
23,987,8,135
23,987,9,135
23,988,1,85
23,988,2,135
23,988,3,79
23,988,4,81
23,988,8,85
23,988,9,105
23,989,1,85
23,989,2,81
23,989,3,97
23,989,4,101
23,989,8,121
23,989,9,85
23,990,1,90
23,990,2,112
23,990,3,120
23,990,4,106
23,990,8,72
23,990,9,70
23,991,1,56
23,991,2,80
23,991,3,114
23,991,4,136
23,991,8,124
23,991,9,60
23,992,1,154
23,992,2,140
23,992,3,108
23,992,4,50
23,992,8,50
23,992,9,68
23,993,1,94
23,993,2,80
23,993,3,86
23,993,4,108
23,993,8,122
23,993,9,80
23,994,1,80
23,994,2,70
23,994,3,60
23,994,4,110
23,994,8,140
23,994,9,110
23,995,1,100
23,995,2,134
23,995,3,110
23,995,4,72
23,995,8,70
23,995,9,84
23,996,1,65
23,996,2,75
23,996,3,45
23,996,4,55
23,996,8,35
23,996,9,45
23,997,1,90
23,997,2,95
23,997,3,66
23,997,4,62
23,997,8,45
23,997,9,65
23,998,1,115
23,998,2,145
23,998,3,92
23,998,4,87
23,998,8,75
23,998,9,86
23,999,1,45
23,999,2,30
23,999,3,70
23,999,4,10
23,999,8,75
23,999,9,70
23,1000,1,87
23,1000,2,60
23,1000,3,95
23,1000,4,84
23,1000,8,133
23,1000,9,91
23,1001,1,85
23,1001,2,85
23,1001,3,100
23,1001,4,70
23,1001,8,95
23,1001,9,135
23,1002,1,80
23,1002,2,120
23,1002,3,80
23,1002,4,135
23,1002,8,90
23,1002,9,65
23,1003,1,155
23,1003,2,110
23,1003,3,125
23,1003,4,45
23,1003,8,55
23,1003,9,80
23,1004,1,55
23,1004,2,80
23,1004,3,80
23,1004,4,100
23,1004,8,135
23,1004,9,120
23,1005,1,105
23,1005,2,139
23,1005,3,71
23,1005,4,119
23,1005,8,55
23,1005,9,101
23,1006,1,74
23,1006,2,130
23,1006,3,90
23,1006,4,116
23,1006,8,120
23,1006,9,60
23,1007,1,100
23,1007,2,135
23,1007,3,115
23,1007,4,135
23,1007,8,85
23,1007,9,100
23,1008,1,100
23,1008,2,85
23,1008,3,100
23,1008,4,135
23,1008,8,135
23,1008,9,115
23,1009,1,99
23,1009,2,83
23,1009,3,91
23,1009,4,109
23,1009,8,125
23,1009,9,83
23,1010,1,90
23,1010,2,130
23,1010,3,88
23,1010,4,104
23,1010,8,70
23,1010,9,108
23,1011,1,80
23,1011,2,80
23,1011,3,110
23,1011,4,40
23,1011,8,95
23,1011,9,80
23,1012,1,40
23,1012,2,45
23,1012,3,45
23,1012,4,50
23,1012,8,74
23,1012,9,54
23,1013,1,71
23,1013,2,60
23,1013,3,106
23,1013,4,70
23,1013,8,121
23,1013,9,80
23,1014,1,88
23,1014,2,128
23,1014,3,115
23,1014,4,80
23,1014,8,58
23,1014,9,86
23,1015,1,88
23,1015,2,75
23,1015,3,66
23,1015,4,106
23,1015,8,130
23,1015,9,90
23,1016,1,88
23,1016,2,91
23,1016,3,82
23,1016,4,99
23,1016,8,70
23,1016,9,125
23,1017,1,80
23,1017,2,120
23,1017,3,84
23,1017,4,110
23,1017,8,60
23,1017,9,96
23,1018,1,90
23,1018,2,105
23,1018,3,130
23,1018,4,85
23,1018,8,125
23,1018,9,65
23,1019,1,106
23,1019,2,80
23,1019,3,110
23,1019,4,44
23,1019,8,120
23,1019,9,80
23,1020,1,105
23,1020,2,115
23,1020,3,121
23,1020,4,91
23,1020,8,65
23,1020,9,93
23,1021,1,125
23,1021,2,73
23,1021,3,91
23,1021,4,75
23,1021,8,137
23,1021,9,89
23,1022,1,90
23,1022,2,120
23,1022,3,80
23,1022,4,124
23,1022,8,68
23,1022,9,108
23,1023,1,90
23,1023,2,72
23,1023,3,100
23,1023,4,98
23,1023,8,122
23,1023,9,108
23,1024,1,90
23,1024,2,65
23,1024,3,85
23,1024,4,60
23,1024,8,65
23,1024,9,85
23,1025,1,88
23,1025,2,88
23,1025,3,160
23,1025,4,88
23,1025,8,88
23,1025,9,88
23,10004,1,50
23,10004,2,180
23,10004,3,20
23,10004,4,150
23,10004,8,180
23,10004,9,20
23,10005,1,50
23,10005,2,70
23,10005,3,160
23,10005,4,90
23,10005,8,70
23,10005,9,160
23,10006,1,50
23,10006,2,95
23,10006,3,90
23,10006,4,180
23,10006,8,95
23,10006,9,90
23,10009,1,120
23,10009,2,120
23,10009,3,120
23,10009,4,120
23,10009,8,120
23,10009,9,120
23,10010,1,120
23,10010,2,120
23,10010,3,120
23,10010,4,120
23,10010,8,120
23,10010,9,120
23,10011,1,120
23,10011,2,120
23,10011,3,120
23,10011,4,120
23,10011,8,120
23,10011,9,120
23,10012,1,120
23,10012,2,120
23,10012,3,120
23,10012,4,120
23,10012,8,120
23,10012,9,120
23,10013,1,120
23,10013,2,120
23,10013,3,120
23,10013,4,120
23,10013,8,120
23,10013,9,120
23,10014,1,120
23,10014,2,120
23,10014,3,120
23,10014,4,120
23,10014,8,120
23,10014,9,120
23,10015,1,120
23,10015,2,120
23,10015,3,120
23,10015,4,120
23,10015,8,120
23,10015,9,120
23,10016,1,120
23,10016,2,120
23,10016,3,120
23,10016,4,120
23,10016,8,120
23,10016,9,120
23,10017,1,120
23,10017,2,120
23,10017,3,120
23,10017,4,120
23,10017,8,120
23,10017,9,120
23,10018,1,120
23,10018,2,120
23,10018,3,120
23,10018,4,120
23,10018,8,120
23,10018,9,120
23,10019,1,120
23,10019,2,120
23,10019,3,120
23,10019,4,120
23,10019,8,120
23,10019,9,120
23,10020,1,120
23,10020,2,120
23,10020,3,120
23,10020,4,120
23,10020,8,120
23,10020,9,120
23,10021,1,120
23,10021,2,120
23,10021,3,120
23,10021,4,120
23,10021,8,120
23,10021,9,120
23,10022,1,120
23,10022,2,120
23,10022,3,120
23,10022,4,120
23,10022,8,120
23,10022,9,120
23,10023,1,120
23,10023,2,120
23,10023,3,120
23,10023,4,120
23,10023,8,120
23,10023,9,120
23,10024,1,120
23,10024,2,120
23,10024,3,120
23,10024,4,120
23,10024,8,120
23,10024,9,120
23,10025,1,50
23,10025,2,65
23,10025,3,107
23,10025,4,86
23,10025,8,105
23,10025,9,107
23,10026,1,50
23,10026,2,65
23,10026,3,107
23,10026,4,86
23,10026,8,105
23,10026,9,107
23,10027,1,50
23,10027,2,65
23,10027,3,107
23,10027,4,86
23,10027,8,105
23,10027,9,107
23,10028,1,50
23,10028,2,65
23,10028,3,107
23,10028,4,86
23,10028,8,105
23,10028,9,107
23,10029,1,50
23,10029,2,65
23,10029,3,107
23,10029,4,86
23,10029,8,105
23,10029,9,107
23,10030,1,150
23,10030,2,120
23,10030,3,100
23,10030,4,90
23,10030,8,120
23,10030,9,100
23,10031,1,100
23,10031,2,103
23,10031,3,75
23,10031,4,127
23,10031,8,120
23,10031,9,75
23,10033,1,70
23,10033,2,92
23,10033,3,65
23,10033,4,98
23,10033,8,80
23,10033,9,55
23,10035,1,100
23,10035,2,128
23,10035,3,90
23,10035,4,128
23,10035,8,77
23,10035,9,77
23,10036,1,79
23,10036,2,100
23,10036,3,80
23,10036,4,121
23,10036,8,110
23,10036,9,90
23,10037,1,79
23,10037,2,105
23,10037,3,70
23,10037,4,101
23,10037,8,145
23,10037,9,80
23,10038,1,89
23,10038,2,145
23,10038,3,90
23,10038,4,91
23,10038,8,105
23,10038,9,80
23,10039,1,125
23,10039,2,120
23,10039,3,90
23,10039,4,95
23,10039,8,170
23,10039,9,100
23,10040,1,125
23,10040,2,170
23,10040,3,100
23,10040,4,95
23,10040,8,120
23,10040,9,90
23,10071,1,120
23,10071,2,120
23,10071,3,120
23,10071,4,120
23,10071,8,120
23,10071,9,120
23,10073,1,74
23,10073,2,48
23,10073,3,76
23,10073,4,104
23,10073,8,83
23,10073,9,81
23,10107,1,80
23,10107,2,160
23,10107,3,60
23,10107,4,80
23,10107,8,170
23,10107,9,130
23,10110,1,35
23,10110,2,55
23,10110,3,40
23,10110,4,90
23,10110,8,50
23,10110,9,50
23,10111,1,60
23,10111,2,85
23,10111,3,50
23,10111,4,110
23,10111,8,95
23,10111,9,85
23,10112,1,50
23,10112,2,75
23,10112,3,90
23,10112,4,40
23,10112,8,10
23,10112,9,35
23,10113,1,75
23,10113,2,100
23,10113,3,120
23,10113,4,65
23,10113,8,25
23,10113,9,65
23,10114,1,38
23,10114,2,41
23,10114,3,40
23,10114,4,65
23,10114,8,50
23,10114,9,65
23,10115,1,73
23,10115,2,67
23,10115,3,75
23,10115,4,109
23,10115,8,81
23,10115,9,100
23,10116,1,10
23,10116,2,55
23,10116,3,30
23,10116,4,90
23,10116,8,35
23,10116,9,45
23,10117,1,35
23,10117,2,100
23,10117,3,60
23,10117,4,110
23,10117,8,50
23,10117,9,70
23,10118,1,40
23,10118,2,35
23,10118,3,35
23,10118,4,90
23,10118,8,50
23,10118,9,40
23,10119,1,65
23,10119,2,60
23,10119,3,60
23,10119,4,115
23,10119,8,75
23,10119,9,65
23,10120,1,40
23,10120,2,80
23,10120,3,100
23,10120,4,20
23,10120,8,30
23,10120,9,30
23,10121,1,55
23,10121,2,95
23,10121,3,115
23,10121,4,35
23,10121,8,45
23,10121,9,45
23,10122,1,80
23,10122,2,120
23,10122,3,130
23,10122,4,45
23,10122,8,55
23,10122,9,65
23,10123,1,80
23,10123,2,80
23,10123,3,50
23,10123,4,25
23,10123,8,40
23,10123,9,50
23,10124,1,105
23,10124,2,105
23,10124,3,75
23,10124,4,50
23,10124,8,65
23,10124,9,100
23,10125,1,95
23,10125,2,105
23,10125,3,85
23,10125,4,45
23,10125,8,125
23,10125,9,75
23,10127,1,72
23,10127,2,95
23,10127,3,67
23,10127,4,122
23,10127,8,103
23,10127,9,71
23,10133,1,75
23,10133,2,70
23,10133,3,70
23,10133,4,93
23,10133,8,98
23,10133,9,70
23,10134,1,75
23,10134,2,70
23,10134,3,70
23,10134,4,93
23,10134,8,98
23,10134,9,70
23,10135,1,75
23,10135,2,70
23,10135,3,70
23,10135,4,93
23,10135,8,98
23,10135,9,70
23,10136,1,85
23,10136,2,115
23,10136,3,75
23,10136,4,82
23,10136,8,55
23,10136,9,75
23,10155,1,60
23,10155,2,100
23,10155,3,60
23,10155,4,120
23,10155,8,100
23,10155,9,60
23,10156,1,45
23,10156,2,65
23,10156,3,40
23,10156,4,60
23,10156,8,30
23,10156,9,40
23,10157,1,75
23,10157,2,117
23,10157,3,65
23,10157,4,110
23,10157,8,55
23,10157,9,65
23,10158,1,97
23,10158,2,157
23,10158,3,127
23,10158,4,77
23,10158,8,113
23,10158,9,109
23,10159,1,97
23,10159,2,113
23,10159,3,109
23,10159,4,77
23,10159,8,157
23,10159,9,127
23,10163,1,50
23,10163,2,65
23,10163,3,55
23,10163,4,40
23,10163,8,40
23,10163,9,40
23,10167,1,65
23,10167,2,90
23,10167,3,120
23,10167,4,60
23,10167,8,85
23,10167,9,70
23,10177,1,75
23,10177,2,98
23,10177,3,70
23,10177,4,75
23,10177,8,114
23,10177,9,70
23,10178,1,75
23,10178,2,80
23,10178,3,70
23,10178,4,130
23,10178,8,65
23,10178,9,50
23,10179,1,70
23,10179,2,55
23,10179,3,65
23,10179,4,85
