generation_id,move_id,type_id,quality_id,category_id,power,accuracy,pp,priority,min_hits,max_hits,infliction_id,infliction_percent,min_turns,max_turns,crit_stage,flinch_percent,effect,effect_percent,recoil_percent,heal_percent,target_id,z_move_id,z_base_power,z_power_effect,max_move_id,max_power
7,582,13,14,3,0,101,20,0,0,0,\N,0,0,0,0,0,353,\N,0,0,1,582,0,7,\N,\N
7,583,18,7,1,90,90,10,0,0,0,\N,0,0,0,0,0,68,\N,0,0,1,656,175,\N,\N,\N
7,584,18,1,2,40,100,30,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,656,100,\N,\N,\N
7,585,18,7,2,95,100,15,0,0,0,\N,0,0,0,0,0,71,\N,0,0,1,656,175,\N,\N,\N
7,586,1,1,2,140,100,10,0,0,0,\N,0,0,0,0,0,378,\N,0,0,5,622,200,\N,\N,\N
7,587,18,11,3,0,101,10,0,0,0,\N,0,0,0,0,0,354,\N,0,0,11,587,0,4,\N,\N
7,588,9,14,3,0,101,10,4,0,0,\N,0,0,0,0,0,355,\N,0,0,8,588,0,26,\N,\N
7,589,1,3,3,0,101,20,0,0,0,\N,0,0,0,0,0,356,\N,0,0,1,589,0,4,\N,\N
7,590,1,3,3,0,101,20,0,0,0,\N,0,0,0,0,0,357,\N,0,0,1,590,0,10,\N,\N
7,591,6,8,1,100,95,5,0,0,0,\N,0,0,0,0,0,358,\N,0,0,6,632,180,\N,\N,\N
7,592,11,5,2,110,95,5,0,0,0,4,30,0,0,0,0,4,\N,0,0,1,642,185,\N,\N,\N
7,593,14,1,2,80,101,5,0,0,0,\N,0,0,0,0,0,359,\N,0,0,1,648,160,\N,\N,\N
7,594,11,1,2,15,100,20,1,2,5,\N,0,0,0,0,0,360,\N,0,0,1,642,100,\N,\N,\N
7,595,10,7,2,75,100,10,0,0,0,\N,0,0,0,0,0,71,\N,0,0,1,640,140,\N,\N,\N
7,596,12,14,3,0,101,10,4,0,0,\N,0,0,0,0,0,361,\N,0,0,8,596,0,4,\N,\N
7,597,18,3,3,0,101,20,0,0,0,\N,0,0,0,0,0,362,\N,0,0,3,597,0,11,\N,\N
7,598,13,3,3,0,100,15,0,0,0,\N,0,0,0,0,0,61,\N,0,0,1,598,0,10,\N,\N
7,599,4,3,3,0,100,20,0,0,0,\N,0,0,0,0,0,363,\N,0,0,6,599,0,4,\N,\N
7,600,7,14,3,0,100,20,1,0,0,\N,0,0,0,0,0,377,\N,0,0,1,600,0,11,\N,\N
7,601,18,3,3,0,101,10,0,0,0,\N,0,0,0,0,0,365,\N,0,0,8,601,0,22,\N,\N
7,602,13,3,3,0,101,20,0,0,0,\N,0,0,0,0,0,366,\N,0,0,7,602,0,10,\N,\N
7,603,1,14,3,0,101,30,0,0,0,\N,0,0,0,0,0,367,\N,0,0,13,603,0,22,\N,\N
7,604,13,11,3,0,101,10,0,0,0,\N,0,0,0,0,0,368,\N,0,0,11,604,0,13,\N,\N
7,605,18,1,2,80,100,10,0,0,0,\N,0,0,0,0,0,0,\N,0,0,6,656,160,\N,\N,\N
7,606,1,14,3,0,101,40,0,0,0,\N,0,0,0,0,0,369,\N,0,0,8,606,0,22,\N,\N
7,607,1,14,3,0,101,40,0,0,0,\N,0,0,0,0,0,370,\N,0,0,3,607,0,22,\N,\N
7,608,18,3,3,0,100,30,1,0,0,\N,0,0,0,0,0,364,\N,0,0,1,608,0,4,\N,\N
7,609,13,5,1,20,100,20,0,0,0,1,100,0,0,0,0,371,\N,0,0,1,646,100,\N,\N,\N
7,610,1,1,1,40,100,40,0,0,0,\N,0,0,0,0,0,101,\N,0,0,1,622,100,\N,\N,\N
7,611,7,5,2,20,100,20,0,0,0,8,100,5,6,0,0,42,\N,0,0,1,634,100,\N,\N,\N
7,612,2,8,1,40,100,20,0,0,0,\N,0,0,0,0,0,374,\N,0,0,1,624,100,\N,\N,\N
7,613,3,9,2,80,100,10,0,0,0,\N,0,0,0,0,0,348,\N,75,0,1,626,160,\N,\N,\N
7,614,5,1,1,90,100,10,0,0,0,101,100,0,0,0,0,372,\N,0,0,6,630,180,\N,\N,\N
7,615,5,1,1,90,100,10,0,0,0,\N,0,0,0,0,0,373,\N,0,0,6,630,175,\N,\N,\N
7,616,5,1,1,90,100,10,0,0,0,\N,0,0,0,0,0,0,\N,0,0,6,630,185,\N,\N,\N
7,617,18,1,2,140,90,5,0,0,0,\N,0,0,0,0,0,269,\N,-50,0,1,656,200,\N,\N,\N
7,618,11,1,2,110,85,10,0,0,0,\N,0,0,0,0,0,0,\N,0,0,6,642,185,\N,\N,\N
7,619,5,1,1,120,85,10,0,0,0,\N,0,0,0,0,0,0,\N,0,0,6,630,190,\N,\N,\N
7,620,3,8,1,120,100,5,0,0,0,\N,0,0,0,0,0,229,\N,0,0,1,626,190,\N,\N,\N
7,621,17,8,1,100,101,5,0,0,0,\N,0,0,0,0,0,359,\N,0,0,1,654,180,\N,\N,\N
7,622,1,1,1,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,622,0,\N,\N,\N
7,623,1,1,2,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,623,0,\N,\N,\N
7,624,2,1,1,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,624,0,\N,\N,\N
7,625,2,1,2,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,625,0,\N,\N,\N
7,626,3,1,1,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,626,0,\N,\N,\N
7,627,3,1,2,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,627,0,\N,\N,\N
7,628,4,1,1,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,628,0,\N,\N,\N
7,629,4,1,2,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,629,0,\N,\N,\N
7,630,5,1,1,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,630,0,\N,\N,\N
7,631,5,1,2,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,631,0,\N,\N,\N
7,632,6,1,1,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,632,0,\N,\N,\N
7,633,6,1,2,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,633,0,\N,\N,\N
7,634,7,1,1,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,634,0,\N,\N,\N
7,635,7,1,2,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,635,0,\N,\N,\N
7,636,8,1,1,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,636,0,\N,\N,\N
7,637,8,1,2,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,637,0,\N,\N,\N
7,638,9,1,1,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,638,0,\N,\N,\N
7,639,9,1,2,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,639,0,\N,\N,\N
7,640,10,1,1,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,640,0,\N,\N,\N
7,641,10,1,2,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,641,0,\N,\N,\N
7,642,11,1,1,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,642,0,\N,\N,\N
7,643,11,1,2,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,643,0,\N,\N,\N
7,644,12,1,1,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,644,0,\N,\N,\N
7,645,12,1,2,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,645,0,\N,\N,\N
7,646,13,1,1,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,646,0,\N,\N,\N
7,647,13,1,2,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,647,0,\N,\N,\N
7,648,14,1,1,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,648,0,\N,\N,\N
7,649,14,1,2,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,649,0,\N,\N,\N
7,650,15,1,1,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,650,0,\N,\N,\N
7,651,15,1,2,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,651,0,\N,\N,\N
7,652,16,1,1,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,652,0,\N,\N,\N
7,653,16,1,2,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,653,0,\N,\N,\N
7,654,17,1,1,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,654,0,\N,\N,\N
7,655,17,1,2,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,655,0,\N,\N,\N
7,656,18,1,1,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,656,0,\N,\N,\N
7,657,18,1,2,1,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,657,0,\N,\N,\N
7,658,13,1,1,210,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,658,0,\N,\N,\N
7,659,5,4,3,0,101,10,0,0,0,\N,0,0,0,0,0,381,\N,0,50,8,659,0,26,\N,\N
7,660,7,1,1,90,100,10,2,0,0,\N,0,0,0,0,0,382,\N,0,0,1,634,175,\N,\N,\N
7,661,4,14,3,0,101,10,4,0,0,\N,0,0,0,0,0,383,\N,0,0,8,661,0,4,\N,\N
7,662,8,1,1,80,100,10,0,0,0,\N,0,0,0,0,0,384,\N,0,0,1,636,160,\N,\N,\N
7,663,17,1,1,85,100,10,0,0,0,\N,0,0,0,0,0,303,\N,0,0,1,654,160,\N,\N,\N
7,664,11,1,2,90,100,10,0,0,0,\N,0,0,0,0,0,385,\N,0,0,5,642,175,\N,\N,\N
7,665,15,8,1,100,90,10,0,0,0,\N,0,0,0,0,0,218,\N,0,0,1,650,180,\N,\N,\N
7,666,18,4,3,0,101,10,0,0,0,\N,0,0,0,0,0,386,\N,0,50,1,666,0,26,\N,\N
7,667,5,1,1,95,95,10,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,630,175,\N,\N,\N
7,668,12,14,3,0,100,10,0,0,0,\N,0,0,0,0,0,387,\N,0,0,1,668,0,4,\N,\N
7,669,12,1,1,125,100,10,0,0,0,\N,0,0,0,0,0,151,\N,0,0,1,644,190,\N,\N,\N
7,670,12,1,1,40,100,40,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,644,100,\N,\N,\N
7,671,1,14,3,0,101,15,3,0,0,\N,0,0,0,0,0,388,\N,0,0,1,671,0,10,\N,\N
7,672,4,6,3,0,100,20,0,0,0,5,100,0,0,0,0,389,\N,0,0,1,672,0,13,\N,\N
7,673,1,14,3,0,101,30,0,0,0,\N,0,0,0,0,0,390,\N,0,0,8,673,0,1,\N,\N
7,674,9,3,3,0,101,20,0,0,0,\N,0,0,0,0,0,391,\N,0,0,7,674,0,7,\N,\N
7,675,17,5,1,80,100,15,0,0,0,24,100,2,2,0,0,392,\N,0,0,1,654,160,\N,\N,\N
7,676,7,1,2,90,100,15,0,0,0,\N,0,0,0,0,0,393,\N,0,0,1,634,175,\N,\N,\N
7,677,9,1,1,80,100,20,0,0,0,\N,0,0,0,0,0,384,\N,0,0,1,638,160,\N,\N,\N
7,678,14,11,3,0,101,10,0,0,0,\N,0,0,0,0,0,394,\N,0,0,11,678,0,7,\N,\N
7,679,7,7,1,80,100,15,0,0,0,\N,0,0,0,0,0,395,\N,0,0,1,634,160,\N,\N,\N
7,680,10,7,1,80,100,15,0,0,0,\N,0,0,0,0,0,396,\N,0,0,1,640,160,\N,\N,\N
7,681,17,1,1,20,100,10,0,0,0,\N,0,0,0,0,0,305,\N,0,0,1,654,160,\N,\N,\N
7,682,10,1,2,130,100,5,0,0,0,\N,0,0,0,0,0,397,\N,0,0,1,640,195,\N,\N,\N
7,683,14,14,3,0,101,10,0,0,0,\N,0,0,0,0,0,398,\N,0,0,1,683,0,13,\N,\N
7,684,9,1,1,70,101,10,0,0,0,\N,0,0,0,0,0,17,\N,0,0,1,638,140,\N,\N,\N
7,685,4,14,3,0,101,20,0,0,0,\N,0,0,0,0,0,399,\N,0,50,1,685,0,22,\N,\N
7,686,1,1,2,90,100,15,0,0,0,\N,0,0,0,0,0,400,\N,0,0,1,622,175,\N,\N,\N
7,687,16,1,2,100,100,10,0,0,0,\N,0,0,0,0,0,401,\N,0,0,6,652,140,\N,\N,\N
7,688,12,7,1,70,100,15,0,0,0,\N,0,0,0,0,0,395,\N,0,0,1,644,140,\N,\N,\N
7,689,14,14,3,0,101,15,0,0,0,\N,0,0,0,0,0,402,\N,0,0,1,689,0,7,\N,\N
7,690,3,1,1,100,100,15,-3,0,0,\N,0,0,0,0,0,403,\N,0,0,1,626,180,\N,\N,\N
7,691,16,8,2,110,100,5,0,0,0,\N,0,0,0,0,0,404,\N,0,0,6,652,185,\N,\N,\N
7,692,16,1,1,90,100,15,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,652,175,\N,\N,\N
7,693,17,1,1,60,100,20,0,0,0,\N,0,0,0,0,0,405,\N,0,0,5,654,120,\N,\N,\N
7,694,15,12,3,0,101,20,0,0,0,\N,0,0,0,0,0,406,\N,0,0,13,694,0,13,\N,\N
7,695,8,1,1,180,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,695,0,\N,\N,\N
7,696,17,1,1,180,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,696,0,\N,\N,\N
7,697,11,1,2,195,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,697,0,\N,\N,\N
7,698,18,1,2,1,101,1,0,0,0,\N,0,0,0,0,0,412,\N,0,0,1,698,0,\N,\N,\N
7,699,8,1,1,195,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,699,0,\N,\N,\N
7,700,13,5,2,175,101,1,0,0,0,1,100,0,0,0,0,6,\N,0,0,1,700,0,\N,\N,\N
7,701,1,1,1,210,101,1,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,701,0,\N,\N,\N
7,702,1,3,3,0,101,1,0,0,0,\N,0,0,0,0,0,413,\N,0,0,8,702,0,\N,\N,\N
7,703,14,1,2,185,101,1,0,0,0,\N,0,0,0,0,0,414,\N,0,0,1,703,0,\N,\N,\N
7,704,10,1,2,150,100,5,-3,0,0,\N,0,0,0,0,0,407,\N,0,0,6,640,200,\N,\N,\N
7,705,18,8,2,130,90,5,0,0,0,\N,0,0,0,0,0,204,\N,0,0,1,656,195,\N,\N,\N
7,706,14,1,1,85,100,10,0,0,0,\N,0,0,0,0,0,186,\N,0,0,1,648,160,\N,\N,\N
7,707,5,1,1,75,100,10,0,0,0,\N,0,0,0,0,0,408,\N,0,0,1,630,140,\N,\N,\N
7,708,8,7,1,85,100,10,0,0,0,\N,0,0,0,0,0,69,\N,0,0,1,636,160,\N,\N,\N
7,709,6,1,1,40,100,20,1,0,0,\N,0,0,0,0,0,103,\N,0,0,1,632,100,\N,\N,\N
7,710,11,7,1,85,100,10,0,0,0,\N,0,0,0,0,0,69,\N,0,0,1,642,160,\N,\N,\N
7,711,14,1,2,160,100,10,0,0,0,\N,0,0,0,0,0,80,\N,0,0,1,648,200,\N,\N,\N
7,712,8,1,1,90,100,10,0,0,0,\N,0,0,0,0,0,409,\N,0,0,1,636,175,\N,\N,\N
7,713,9,1,1,100,100,5,0,0,0,\N,0,0,0,0,0,410,\N,0,0,1,638,180,\N,\N,\N
7,714,8,1,2,100,100,5,0,0,0,\N,0,0,0,0,0,410,\N,0,0,1,636,180,\N,\N,\N
7,715,1,3,3,0,101,20,0,0,0,\N,0,0,0,0,0,411,\N,0,0,1,715,0,4,\N,\N
7,716,13,1,1,80,100,10,0,0,0,\N,0,0,0,0,30,31,\N,0,0,1,646,160,\N,\N,\N
7,717,18,1,2,1,90,10,0,0,0,\N,0,0,0,0,0,40,\N,0,0,1,656,100,\N,\N,\N
7,718,1,1,1,90,100,10,0,0,0,\N,0,0,0,0,0,268,\N,0,0,1,622,185,\N,\N,\N
7,719,13,1,2,195,101,1,0,0,0,\N,0,0,0,2,0,0,\N,0,0,1,719,0,\N,\N,\N
7,720,10,1,2,150,100,5,0,0,0,\N,0,0,0,0,0,419,\N,0,0,5,641,200,\N,\N,\N
7,721,13,1,1,100,100,15,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,646,180,\N,\N,\N
7,722,14,1,2,100,100,5,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,649,180,\N,\N,\N
7,723,14,1,2,200,101,1,0,0,0,\N,0,0,0,0,0,415,\N,0,0,1,723,0,\N,\N,\N
7,724,14,1,1,200,101,1,0,0,0,\N,0,0,0,0,0,410,\N,0,0,1,724,0,\N,\N,\N
7,725,8,1,2,200,101,1,0,0,0,\N,0,0,0,0,0,410,\N,0,0,1,725,0,\N,\N,\N
7,726,18,1,1,190,101,1,0,0,0,\N,0,0,0,0,0,416,\N,0,0,1,726,0,\N,\N,\N
7,727,6,1,1,190,101,1,0,0,0,\N,0,0,0,0,0,417,\N,0,0,1,727,0,\N,\N,\N
7,728,16,8,2,185,101,1,0,0,0,\N,0,0,0,0,0,18,\N,0,0,6,728,0,\N,\N,\N
7,729,13,1,1,50,100,15,2,0,0,\N,0,0,0,6,0,0,\N,0,0,1,\N,\N,\N,\N,\N
7,730,11,5,2,90,100,15,0,0,0,1,30,0,0,0,0,0,\N,0,0,6,\N,\N,\N,\N,\N
7,731,3,1,1,90,95,15,0,0,0,\N,0,0,0,0,30,0,\N,0,0,1,\N,\N,\N,\N,\N
7,732,13,1,2,1,101,20,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,\N,\N,\N,\N,\N
7,733,11,9,2,90,100,15,0,0,0,\N,0,0,0,0,0,0,\N,50,0,1,\N,\N,\N,\N,\N
7,734,13,5,2,90,100,15,0,0,0,1,100,0,0,0,0,0,\N,0,0,1,\N,\N,\N,\N,\N
7,735,10,5,1,90,100,15,0,0,0,4,100,0,0,0,0,0,\N,0,0,1,\N,\N,\N,\N,\N
7,736,14,1,2,90,100,15,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,\N,\N,\N,\N,\N
7,737,17,1,2,90,100,15,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,\N,\N,\N,\N,\N
7,738,12,5,1,90,100,15,0,0,0,18,100,0,0,0,0,0,\N,0,0,1,\N,\N,\N,\N,\N
7,739,15,1,2,90,100,15,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,\N,\N,\N,\N,\N
7,740,18,1,2,90,100,15,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,\N,\N,\N,\N,\N
7,741,1,1,1,1,101,20,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,\N,\N,\N,\N,\N
7,742,9,1,1,60,100,5,0,2,2,\N,0,0,0,0,30,44,\N,0,0,1,\N,\N,\N,\N,\N
7,10001,2,1,2,60,100,15,0,0,0,\N,0,0,0,0,0,135,\N,0,0,1,622,120,\N,\N,\N
7,10002,3,1,2,60,100,15,0,0,0,\N,0,0,0,0,0,135,\N,0,0,1,622,120,\N,\N,\N
7,10003,4,1,2,60,100,15,0,0,0,\N,0,0,0,0,0,135,\N,0,0,1,622,120,\N,\N,\N
7,10004,5,1,2,60,100,15,0,0,0,\N,0,0,0,0,0,135,\N,0,0,1,622,120,\N,\N,\N
7,10005,6,1,2,60,100,15,0,0,0,\N,0,0,0,0,0,135,\N,0,0,1,622,120,\N,\N,\N
7,10006,7,1,2,60,100,15,0,0,0,\N,0,0,0,0,0,135,\N,0,0,1,622,120,\N,\N,\N
7,10007,8,1,2,60,100,15,0,0,0,\N,0,0,0,0,0,135,\N,0,0,1,622,120,\N,\N,\N
7,10008,9,1,2,60,100,15,0,0,0,\N,0,0,0,0,0,135,\N,0,0,1,622,120,\N,\N,\N
7,10009,10,1,2,60,100,15,0,0,0,\N,0,0,0,0,0,135,\N,0,0,1,622,120,\N,\N,\N
7,10010,11,1,2,60,100,15,0,0,0,\N,0,0,0,0,0,135,\N,0,0,1,622,120,\N,\N,\N
7,10011,12,1,2,60,100,15,0,0,0,\N,0,0,0,0,0,135,\N,0,0,1,622,120,\N,\N,\N
7,10012,13,1,2,60,100,15,0,0,0,\N,0,0,0,0,0,135,\N,0,0,1,622,120,\N,\N,\N
7,10013,14,1,2,60,100,15,0,0,0,\N,0,0,0,0,0,135,\N,0,0,1,622,120,\N,\N,\N
7,10014,15,1,2,60,100,15,0,0,0,\N,0,0,0,0,0,135,\N,0,0,1,622,120,\N,\N,\N
7,10015,16,1,2,60,100,15,0,0,0,\N,0,0,0,0,0,135,\N,0,0,1,622,120,\N,\N,\N
7,10016,17,1,2,60,100,15,0,0,0,\N,0,0,0,0,0,135,\N,0,0,1,622,120,\N,\N,\N
8,1,1,1,1,40,100,35,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,\N,\N,\N,760,90
8,2,2,1,1,50,100,25,0,0,0,\N,0,0,0,1,0,43,\N,0,0,1,\N,\N,\N,761,75
8,3,1,1,1,15,85,10,0,5,2,\N,0,0,0,0,0,29,\N,0,0,1,\N,\N,\N,760,90
8,4,1,1,1,18,85,15,0,5,2,\N,0,0,0,0,0,29,\N,0,0,1,\N,\N,\N,760,100
8,5,1,1,1,80,85,20,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,\N,\N,\N,760,130
8,6,1,1,1,40,100,20,0,0,0,\N,0,0,0,0,0,34,\N,0,0,1,\N,\N,\N,760,90
8,7,10,5,1,75,100,15,0,0,0,4,10,0,0,0,0,4,\N,0,0,1,\N,\N,\N,757,130
8,8,15,5,1,75,100,15,0,0,0,3,10,0,0,0,0,5,\N,0,0,1,\N,\N,\N,763,130
8,9,13,5,1,75,100,15,0,0,0,1,10,0,0,0,0,6,\N,0,0,1,\N,\N,\N,759,130
8,10,1,1,1,40,100,35,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,\N,\N,\N,760,90
8,11,1,1,1,55,100,30,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,\N,\N,\N,760,110
8,12,1,10,1,1,30,5,0,0,0,\N,0,0,0,0,0,38,\N,0,0,1,\N,\N,\N,760,130
8,13,1,1,2,80,100,10,0,0,0,\N,0,0,0,1,0,39,\N,0,0,6,\N,\N,\N,760,130
8,14,1,3,3,0,101,20,0,0,0,\N,0,0,0,0,0,50,\N,0,0,8,\N,\N,\N,743,0
8,15,1,1,1,50,95,30,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,\N,\N,\N,760,100
8,16,3,1,2,40,100,35,0,0,0,\N,0,0,0,0,0,149,\N,0,0,1,\N,\N,\N,766,90
8,17,3,1,1,60,100,35,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,\N,\N,\N,766,110
8,18,1,13,3,0,101,20,-6,0,0,\N,0,0,0,0,0,28,\N,0,0,1,\N,\N,\N,743,0
8,19,3,1,1,90,95,15,0,0,0,\N,0,0,0,0,0,155,\N,0,0,1,\N,\N,\N,766,130
8,20,1,5,1,15,85,20,0,0,0,8,100,5,6,0,0,42,\N,0,0,1,\N,\N,\N,760,90
8,21,1,1,1,80,75,20,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,\N,\N,\N,760,130
8,22,12,1,1,45,100,25,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,\N,\N,\N,773,100
8,23,1,1,1,65,100,20,0,0,0,\N,0,0,0,0,30,150,\N,0,0,1,\N,\N,\N,760,120
8,24,2,1,1,30,100,30,0,2,2,\N,0,0,0,0,0,44,\N,0,0,1,\N,\N,\N,761,80
8,25,1,1,1,120,75,5,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,\N,\N,\N,760,140
8,26,2,1,1,100,95,10,0,0,0,\N,0,0,0,0,0,45,\N,0,0,1,\N,\N,\N,761,90
8,27,2,1,1,60,85,15,0,0,0,\N,0,0,0,0,30,31,\N,0,0,1,\N,\N,\N,761,80
8,28,5,3,3,0,100,15,0,0,0,\N,0,0,0,0,0,23,\N,0,0,1,\N,\N,\N,743,0
8,29,1,1,1,70,100,15,0,0,0,\N,0,0,0,0,30,31,\N,0,0,1,\N,\N,\N,760,120
8,30,1,1,1,65,100,25,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,\N,\N,\N,760,120
8,31,1,1,1,15,85,20,0,5,2,\N,0,0,0,0,0,29,\N,0,0,1,\N,\N,\N,760,90
8,32,1,10,1,1,30,5,0,0,0,\N,0,0,0,0,0,38,\N,0,0,1,\N,\N,\N,760,130
8,33,1,1,1,40,100,35,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,\N,\N,\N,760,90
8,34,1,5,1,85,100,15,0,0,0,1,30,0,0,0,0,6,\N,0,0,1,\N,\N,\N,760,130
8,35,1,5,1,15,90,20,0,0,0,8,100,5,6,0,0,42,\N,0,0,1,\N,\N,\N,760,90
8,36,1,1,1,90,85,20,0,0,0,\N,0,0,0,0,0,48,\N,-25,0,1,\N,\N,\N,760,130
8,37,1,1,1,120,100,10,0,0,0,\N,0,0,0,0,0,27,\N,0,0,10,\N,\N,\N,760,140
8,38,1,1,1,120,100,15,0,0,0,\N,0,0,0,0,0,198,\N,-33,0,1,\N,\N,\N,760,140
8,39,1,3,3,0,100,30,0,0,0,\N,0,0,0,0,0,19,\N,0,0,6,\N,\N,\N,743,0
8,40,4,5,1,15,100,35,0,0,0,5,30,0,0,0,0,2,\N,0,0,1,\N,\N,\N,764,70
8,41,7,5,1,25,100,20,0,2,2,5,20,0,0,0,0,77,\N,0,0,1,\N,\N,\N,758,100
8,42,7,1,1,25,95,20,0,5,2,\N,0,0,0,0,0,29,\N,0,0,1,\N,\N,\N,758,130
8,43,1,3,3,0,100,30,0,0,0,\N,0,0,0,0,0,19,\N,0,0,6,\N,\N,\N,743,0
8,44,17,1,1,60,100,25,0,0,0,\N,0,0,0,0,30,31,\N,0,0,1,\N,\N,\N,772,110
8,45,1,3,3,0,100,40,0,0,0,\N,0,0,0,0,0,18,\N,0,0,6,\N,\N,\N,743,0
8,46,1,13,3,0,101,20,-6,0,0,\N,0,0,0,0,0,28,\N,0,0,1,\N,\N,\N,743,0
8,47,1,2,3,0,55,15,0,0,0,2,0,2,4,0,0,1,\N,0,0,1,\N,\N,\N,743,0
8,48,1,2,3,0,55,20,0,0,0,6,0,2,5,0,0,49,\N,0,0,1,\N,\N,\N,743,0
8,49,1,1,2,1,90,20,0,0,0,\N,0,0,0,0,0,130,\N,0,0,1,\N,\N,\N,760,100
8,50,1,14,3,0,100,20,0,0,0,13,0,4,4,0,0,86,\N,0,0,1,\N,\N,\N,743,0
8,51,4,7,2,40,100,30,0,0,0,\N,0,0,0,0,0,72,\N,0,0,6,\N,\N,\N,764,70
8,52,10,5,2,40,100,25,0,0,0,4,10,0,0,0,0,4,\N,0,0,1,\N,\N,\N,757,90
8,53,10,5,2,90,100,15,0,0,0,4,10,0,0,0,0,4,\N,0,0,1,\N,\N,\N,757,130
8,54,15,12,3,0,101,30,0,0,0,\N,0,0,0,0,0,46,\N,0,0,13,\N,\N,\N,743,0
8,55,11,1,2,40,100,25,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,\N,\N,\N,765,90
8,56,11,1,2,110,80,5,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,\N,\N,\N,765,140
8,57,11,1,2,90,100,15,0,0,0,\N,0,0,0,0,0,257,\N,0,0,5,\N,\N,\N,765,130
8,58,15,5,2,90,100,10,0,0,0,3,10,0,0,0,0,5,\N,0,0,1,\N,\N,\N,763,130
