generation_id,language_id,ability_id,description
8,4,150,Kämpft als Kopie seines Gegenübers.
8,4,151,Überwindet gegnerische Schilde sowie Delegatoren\nund greift an.
8,4,152,Überträgt bei Berührung die Fähigkeit Mumie auf den\nAngreifer.
8,4,153,"Besiegt es ein Pokémon, steigt sein Selbstvertrauen\nund somit auch sein Angriff."
8,4,154,"Wird es von einer Unlicht-Attacke getroffen, meldet\nsich sein Sinn für Gerechtigkeit zu Wort und sein\nAngriff steigt."
8,4,155,"Wird es von einer Unlicht-, Geister- oder Käfer-Attacke\ngetroffen, bekommt es Angst und seine Initiative steigt."
8,4,156,"Lenkt Status-Attacken auf den Angreifer um,\nohne selbst von ihnen getroffen zu werden."
8,4,157,"Wird es von einer Pflanzen-Attacke getroffen, erleidet\nes keinerlei Schaden und sein Angriff steigt."
8,4,158,Ermöglicht einen Erstschlag mit Status-Attacken.
8,4,159,"Erhöht in Sandstürmen die Stärke von Gesteins-,\nBoden- und Stahl-Attacken."
8,4,160,Fügt dem Angreifer bei Berührung mit eisernen Stacheln\nSchaden zu.
8,4,161,"Fallen seine KP auf die Hälfte des Maximalwerts oder\nweniger, wechselt es seine Gestalt."
8,4,162,Erhöht die Genauigkeit aller Team-Pokémon.
8,4,163,Attacken können ungeachtet der Fähigkeit des Zieles\neingesetzt werden.
8,4,164,Attacken können ungeachtet der Fähigkeit des Zieles\neingesetzt werden.
8,4,165,Kann alle Team-Pokémon vor mentalen Angriffen\nschützen.
8,4,166,Schützt Mitstreiter vom Typ Pflanze vor dem Senken\nihrer Statuswerte sowie vor Statusproblemen.
8,4,167,Regeneriert beim Konsum von Beeren ungeachtet\nder Beerensorte KP.
8,4,168,Das Pokémon nimmt bei Einsatz einer Attacke deren\nTyp an.
8,4,169,"Halbiert den Schaden, den das Pokémon durch\nphysische Attacken erleidet."
8,4,170,"Trifft das Pokémon ein Ziel mit einer Attacke, kann es\nihm dabei sein Item stehlen."
8,4,171,"Kann das Pokémon vor geworfenen kugelförmigen\nObjekten, wie zum Beispiel Bomben, schützen."
8,4,172,"Erhöht den Spezial-Angriff stark, wenn ein Statuswert\ngesenkt wurde."
8,4,173,Der kräftige Kiefer des Pokémon erhöht die Stärke\nvon Biss-Attacken.
8,4,174,Attacken vom Typ Normal nehmen den Typ Eis an und\nihre Stärke erhöht sich ein wenig.
8,4,175,Alle Team-Pokémon können nicht einschlafen.
8,4,176,"Setzt das Pokémon eine Offensiv-Attacke ein, nimmt\nes die Klingenform an. Setzt es danach die Attacke\nKönigsschild ein, nimmt es die Schildform an."
8,4,177,Kann bei vollen KP einen Erstschlag mit Flug-Attacken\nermöglichen.
8,4,178,"Erhöht die Stärke einiger Wellen-, Aura- und\nPuls-Attacken."
8,4,179,"Erhöht die Verteidigung, wenn Grasfeld aktiv ist."
8,4,180,"Gibt Mitstreitern, die ihr Item aufgebraucht haben,\nsein eigenes Item."
8,4,181,Erhöht die Stärke von direkten Attacken.
8,4,182,Attacken vom Typ Normal nehmen den Typ Fee an und\nihre Stärke erhöht sich ein wenig.
8,4,183,Senkt bei Berührung im Zuge eines Angriffs die\nInitiative des Angreifers.
8,4,184,Attacken vom Typ Normal nehmen den Typ Flug an und\nihre Stärke erhöht sich ein wenig.
8,4,185,Zwei Generationen setzen jeweils ein Mal zum\nAngriff an.
8,4,186,Erhöht die Stärke aller Attacken des Typs Unlicht.
8,4,187,Erhöht die Stärke aller Attacken des Typs Fee.
8,4,188,"Kehrt die Wirkung von Auren um und senkt so die\nStärke bestimmter Attacken, anstatt sie zu erhöhen."
8,4,189,"Ändert das Wetter, um Feuer-Attacken wirkungslos\nzu machen."
8,4,190,"Ändert das Wetter, um Wasser-Attacken wirkungslos\nzu machen."
8,4,191,"Ändert das Wetter, um die Schwächen des Typs Flug\nzu beseitigen."
8,4,192,"Wird es von einer Attacke getroffen, steigt seine\nVerteidigung."
8,4,193,"Fallen seine KP auf die Hälfte des Maximalwerts oder\nweniger, zieht es sich ängstlich zurück."
8,4,194,"Fallen seine KP auf die Hälfte des Maximalwerts oder\nweniger, bringt es sich in Sicherheit."
8,4,195,"Wird es von einer Wasser-Attacke getroffen, steigt\nseine Verteidigung stark."
8,4,196,Sorgt bei Angriffen auf vergiftete Ziele für\nVolltreffergarantie.
8,4,197,"Fallen seine KP auf die Hälfte des Maximalwerts oder\nweniger, zerbricht die Panzerung des Pokémon und es\nwird aggressiver."
8,4,198,Bewirkt bei Angriffen auf neu eingewechselte Ziele\ndoppelten Schaden.
8,4,199,Feuer-Attacken fügen dem Pokémon weniger\nSchaden zu. Verhindert Verbrennungen.
8,4,200,Erhöht die Stärke von Stahl-Attacken.
8,4,201,"Fallen seine KP nach einem Angriff auf die Hälfte des\nMaximalwerts oder weniger, steigt sein Spezial-Angriff."
8,4,202,Erhöht bei Hagel die Initiative.
8,4,203,"Ermöglicht dem Pokémon den Einsatz aller seiner\nAttacken, ohne das Ziel dabei direkt zu berühren."
8,4,204,"Bewirkt, dass alle Lärm-Attacken des Pokémon den\nTyp Wasser annehmen."
8,4,205,"Ermöglicht einen Erstschlag mit Attacken, welche die\nKP des Anwenders direkt regenerieren."
8,4,206,Attacken vom Typ Normal nehmen den Typ Elektro an\nund ihre Stärke erhöht sich ein wenig.
8,4,207,"Verdoppelt die Initiative, wenn zuvor ein Elektrofeld\nerzeugt wurde."
8,4,208,"Verfügt es über einen hohen KP-Wert, wird es zu einem\nSchwarm und gewinnt an Stärke. Ist der KP-Wert niedrig,\nlöst sich der Schwarm wieder auf."
8,4,209,Kann ein Mal pro Kampf mit seinem gruseligen Kostüm\neinen Angriff abwehren.
8,4,210,"Besiegt es ein Ziel, vertieft dies die Freundschaft zu\nseinem Trainer, wodurch es die Ash-Form annimmt\nund sein Wasser-Shuriken stärker wird."
8,4,211,"Fallen seine KP auf die Hälfte des Maximalwerts oder\nweniger, eilen ihm weitere Zellen zu Hilfe und es\nnimmt die Optimumform an."
8,4,212,Kann selbst Pokémon vom Typ Stahl oder Gift vergiften.
8,4,213,Das Pokémon befindet sich ununterbrochen im\nHalbschlaf und wacht nie vollständig auf. Es kann\njedoch im Schlaf angreifen.
8,4,214,"Schüchtert Gegner ein und hindert sie so daran,\nErstschlag-Attacken gegen es einzusetzen."
8,4,215,"Wird es durch eine Attacke besiegt, fügt es dem\nAngreifer Schaden in Höhe des KP-Werts zu,\nden es besaß, bevor es kampfunfähig wurde."
8,4,216,Kann direkt im Anschluss an die Tanz-Attacke eines\nanderen Pokémon ebenfalls eine solche einsetzen.
8,4,217,Erhöht die Stärke der Spezial-Attacken seiner\nMitstreiter.
8,4,218,"Halbiert den Schaden, den es durch direkte Attacken\nnimmt, aber verdoppelt dafür den durch Feuer-Attacken\nerlittenen Schaden."
8,4,219,"Überrascht Gegner und hindert sie so daran,\nErstschlag-Attacken gegen es einzusetzen."
8,4,220,"Erhöht jedes Mal, wenn ein Pokémon besiegt wird,\nden eigenen Spezial-Angriff."
8,4,221,Senkt bei Berührung im Zuge eines Angriffs die\nInitiative des Angreifers.
8,4,222,"Wird einer seiner Mitstreiter besiegt, erhält es\ndessen Fähigkeit."
8,4,223,Wechselt seine Fähigkeit zu der eines kampfunfähig\ngewordenen Mitstreiters.
8,4,224,"Erhöht in jeder Runde, in der es ein anderes Pokémon\nbesiegt, seinen höchsten Statuswert."
8,4,225,Das Pokémon passt seinen Typ der getragenen Disc an.
8,4,226,Erzeugt bei Kampfantritt ein Elektrofeld.
8,4,227,Erzeugt bei Kampfantritt ein Psychofeld.
8,4,228,Erzeugt bei Kampfantritt ein Nebelfeld.
8,4,229,Erzeugt bei Kampfantritt ein Grasfeld.
8,4,230,Verhindert das Senken der Statuswerte durch Attacken\nund Fähigkeiten von Angreifern.
8,4,231,Verringert den erlittenen Schaden bei vollen KP.
8,4,232,"Reduziert die Stärke von sehr effektiven Attacken und\nverringert damit den Schaden, den das Pokémon durch\nsie erleidet."
8,4,233,Erhöht die Stärke von sehr effektiven Attacken.
8,4,234,Erhöht bei Kampfantritt den Angriff.
8,4,235,Erhöht bei Kampfantritt die Verteidigung.
8,4,236,Das Pokémon nimmt bei Einsatz einer Attacke deren\nTyp an.
8,4,237,"Trägt das Pokémon kein Item bei sich, hebt es den Ball\naus dem ersten gescheiterten Fangversuch des Kampfes\nwieder auf."
8,4,238,"Wird es von einem Angriff getroffen, verstreut es Teile\nseines Wollflaums, wodurch die Initiative aller anderen\nPokémon sinkt."
8,4,239,"Ignoriert die Effekte von Fähigkeiten und Attacken\nanderer Pokémon, die Attacken auf sich lenken."
8,4,240,"Lenkt ausschließlich Effekte, welche die Statuswerte\ndes Pokémon senken würden, auf den Angreifer um."
8,4,241,"Wenn das Pokémon Surfer oder Taucher einsetzt, fängt\nes sich dabei Beute. Erleidet es anschließend Schaden,\ngreift es an, indem es die Beute wieder ausspuckt."
8,4,242,"Ignoriert die Effekte von Fähigkeiten und Attacken\nanderer Pokémon, die Attacken auf sich lenken."
8,4,243,"Wird es von einer Wasser- oder Feuer-Attacke\ngetroffen, steigt seine Initiative drastisch."
8,4,244,"Erhöht die Stärke von eigenen Lärm-Attacken und\nhalbiert den Schaden, den das Pokémon selbst durch\nLärm-Attacken erleidet."
8,4,245,"Löst einen Sandsturm aus, wenn das Pokémon von einer\nAttacke erfasst wird."
8,4,246,"Halbiert mithilfe von schützendem Eisflügelstaub den\nSchaden, den das Pokémon durch Spezial-Attacken\nerleidet."
8,4,247,"Verdoppelt den Effekt von Beeren, indem es sie\nheranreifen lässt."
8,4,248,Der Eisblock um seinen Kopf blockt eine physische\nAttacke ab. Dies bewirkt jedoch einen Formwechsel.\nDurch Hagel wird der Eisblock wiederhergestellt.
8,4,249,Erhöht bei direkt benachbarten Pokémon die Stärke\nvon Attacken.
8,4,250,Der Typ des Pokémon ändert sich in Abhängigkeit vom\nZustand des Feldes.
8,4,251,"Hebt bei Kampfantritt die Wirkung von Lichtschild,\nReflektor und Auroraschleier auf Mitstreiter- und\nGegnerseite auf."
8,4,252,Erhöht die Stärke von Stahl-Attacken auf\nMitstreiterseite.
8,4,253,"Erleidet es einen Treffer von einer direkten Attacke,\nwird es zusammen mit dem Angreifer nach drei Runden\nbesiegt. Rettung ist durch Austausch möglich."
8,4,254,"Wird das Pokémon von einer direkten Attacke\ngetroffen, tauscht es seine Fähigkeit mit der des\nAngreifers."
8,4,255,"Erhöht den Angriff, aber nur die zuerst gewählte\nAttacke kann eingesetzt werden."
8,4,256,"Solange ein Pokémon mit der Fähigkeit Reaktionsgas\nam Kampf beteiligt ist, werden die Fähigkeiten aller\nanderen Pokémon unterdrückt oder aufgehoben."
8,4,257,Schützt das Pokémon und seine Mitstreiter vor\nVergiftung.
8,4,258,Das Pokémon ändert zum Ende jeder Runde seine\nForm und wechselt somit zwischen dem Pappsatt- und\ndem Kohldampfmuster.
8,4,259,Ermöglicht dem Pokémon gelegentlich den Erstschlag.
8,4,260,"Wenn das Pokémon eine direkte Attacke einsetzt,\ntrifft diese auch dann, wenn sich das Ziel selbst\nschützt."
8,4,261,"Das Pokémon versprüht bei Kampfantritt Arznei aus\nseiner Muschel, die alle Statusveränderungen auf der\nMitstreiterseite aufhebt."
8,4,262,Erhöht die Stärke von Elektro-Attacken.
8,4,263,Erhöht die Stärke von Drachen-Attacken.
8,4,264,"Besiegt es ein Pokémon, stößt es ein frostiges Wiehern\naus und erhöht damit seinen Angriff."
8,4,265,"Besiegt es ein Pokémon, stößt es ein furchteinflößendes\nWiehern aus und erhöht damit seinen Spezial-Angriff."
8,4,266,Das Pokémon verfügt sowohl über Coronospas Fähigkeit\nAnspannung als auch über Polaross’ Fähigkeit\nHelles Wiehern.
8,4,267,Das Pokémon verfügt sowohl über Coronospas Fähigkeit\nAnspannung als auch über Phantoross’ Fähigkeit\nDunkles Wiehern.
8,5,1,A volte il cattivo odore emesso dal Pokémon\nfa tentennare i nemici quando attacca.
8,5,2,"Quando il Pokémon entra in campo, attira la pioggia."
8,5,3,La Velocità aumenta a ogni turno.
8,5,4,Il Pokémon è protetto da una dura corazza\nche gli evita di subire brutti colpi.
8,5,5,"Evita che il Pokémon vada KO in un sol colpo se ha\ntutti i PS, e lo rende immune alle mosse che causano\nKO immediato."
8,5,6,"Aumenta l’umidità circostante, impedendo l’uso\ndi Autodistruzione e di altre mosse esplosive."
8,5,7,Il corpo flessibile del Pokémon gli impedisce\ndi subire gli effetti della paralisi.
8,5,8,L’elusione aumenta durante le tempeste di sabbia.
8,5,9,Il contatto fisico con il corpo percorso\ndall’elettricità statica del Pokémon può\ncausare paralisi.
8,5,10,"Se il Pokémon viene colpito da una mossa di tipo\nElettro, recupera PS anziché subire danni."
8,5,11,"Se il Pokémon viene colpito da una mossa di tipo\nAcqua, recupera PS anziché subire danni."
8,5,12,L’imperturbabilità del Pokémon lo protegge\nda infatuazioni e provocazioni.
8,5,13,Neutralizza gli effetti di tutte le condizioni\natmosferiche.
8,5,14,La precisione del Pokémon aumenta grazie ai suoi\nocchi composti.
8,5,15,Il Pokémon soffre d’insonnia e non può addormentarsi.
8,5,16,Il Pokémon acquisisce il tipo della mossa subita.
8,5,17,L’immunità naturale del Pokémon gli impedisce\ndi essere avvelenato.
8,5,18,"Se il Pokémon subisce una mossa di tipo Fuoco,\nne sfrutta il calore per potenziare le proprie mosse\ndello stesso tipo."
8,5,19,Il Pokémon è protetto da uno strato di scaglie\nche annulla gli effetti aggiuntivi delle mosse subite.
8,5,20,Il Pokémon affronta la vita al proprio ritmo e per\nquesto non può essere confuso.
8,5,21,Il Pokémon resiste a strumenti e mosse che causano\nla sostituzione appiccicandosi al terreno con le ventose.
8,5,22,"Quando il Pokémon entra in campo, la sua\nprepotenza intimidisce i nemici, riducendone\nl’Attacco."
8,5,23,Il Pokémon calpesta l’ombra del nemico impedendogli\nla fuga o la sostituzione.
8,5,24,"Se il Pokémon è colpito da un attacco diretto, grazie\nalla sua pelle ruvida infligge danni a sua volta."
8,5,25,Un potere misterioso protegge il Pokémon e lo\nrende vulnerabile solo alle mosse superefficaci.
8,5,26,La capacità di levitare conferisce al Pokémon\nimmunità agli attacchi di tipo Terra.
8,5,27,"Può causare avvelenamento, paralisi o sonno\na chi manda a segno un attacco diretto."
8,5,28,"Se un nemico avvelena, paralizza o scotta un\nPokémon con questa abilità, viene colpito dallo\nstesso problema di stato."
8,5,29,Impedisce la diminuzione delle statistiche causata\nda abilità o mosse di altri Pokémon.
8,5,30,"Quando il Pokémon viene sostituito, guarisce\ndai problemi di stato."
8,5,31,Il Pokémon attira e neutralizza le mosse di tipo Elettro\ne fa aumentare il suo Attacco Speciale.
8,5,32,Rende più probabili gli effetti aggiuntivi delle mosse.
8,5,33,"Se piove, la Velocità aumenta."
8,5,34,"Se la luce del sole è intensa, la Velocità aumenta."
8,5,35,"Illumina tutto intorno, rendendo più probabile\nincontrare Pokémon selvatici."
8,5,36,"Quando il Pokémon entra in campo, copia l’abilità\ndi un nemico."
8,5,37,Raddoppia l’Attacco del Pokémon.
8,5,38,Può avvelenare chi manda a segno un attacco diretto.
8,5,39,La capacità di concentrazione del Pokémon evita\nche tentenni per gli attacchi del nemico.
8,5,40,Il magma riveste il corpo del Pokémon\nimpedendogli di venire congelato.
8,5,41,Un velo d’acqua riveste il corpo del Pokémon\nimpedendogli di venire scottato.
8,5,42,La carica magnetica attrae i Pokémon di tipo\nAcciaio impedendogli la fuga o la sostituzione.
8,5,43,Il Pokémon è dotato di una sorta di isolamento\nacustico che lo rende immune alle mosse basate\nsul suono.
8,5,44,Il Pokémon recupera PS quando piove.
8,5,45,"Quando il Pokémon entra in campo, scatena\nuna tempesta di sabbia."
8,5,46,"Il Pokémon mette pressione al nemico, facendogli\nconsumare più PP."
8,5,47,Il Pokémon è protetto da uno spesso strato\ndi grasso che dimezza il danno causato da\nmosse di tipo Fuoco e Ghiaccio.
8,5,48,Il Pokémon impiega metà del tempo per risvegliarsi\ndal sonno rispetto agli altri.
8,5,49,Può scottare chi manda a segno un attacco diretto.
8,5,50,Garantisce la fuga dai Pokémon selvatici.
8,5,51,La vista acuta del Pokémon impedisce che la sua\nprecisione diminuisca.
8,5,52,L’Attacco del Pokémon non può diminuire\ngrazie alla morsa micidiale in cui è in grado\ndi stringere i nemici.
8,5,53,Il Pokémon può raccogliere lo strumento usato da\nun nemico durante la lotta. A volte potrebbe\nraccogliere strumenti anche fuori dalla lotta.
8,5,54,"Quando il Pokémon usa una mossa, nel turno\nsuccessivo si riposerà."
8,5,55,"L’Attacco aumenta, ma la precisione diminuisce."
8,5,56,Può causare infatuazione a chi manda a segno\nun attacco diretto.
8,5,57,L’Attacco Speciale aumenta se ci sono alleati con\nl’abilità Meno o Più.
8,5,58,L’Attacco Speciale aumenta se ci sono alleati con\nl’abilità Meno o Più.
8,5,59,"Cambia il tipo del Pokémon in Acqua, Fuoco\no Ghiaccio in base alle condizioni atmosferiche."
8,5,60,Gli strumenti restano appiccicati al corpo adesivo\ndel Pokémon e non possono essere rubati.
8,5,61,Il Pokémon può guarire dai problemi di stato\nfacendo la muta completa della pelle.
8,5,62,"Se il Pokémon è affetto da un problema di stato,\ntira fuori la grinta e aumenta il proprio Attacco."
8,5,63,"Se il Pokémon è affetto da un problema di stato,\nle squame sulla sua pelle si induriscono aumentando\nla sua Difesa."
8,5,64,"Il Pokémon secerne delle sostanze tossiche.\nSe un nemico manda a segno una mossa che\nassorbe i PS, subisce dei danni."
8,5,65,"Quando il Pokémon ha pochi PS, la potenza delle\nsue mosse di tipo Erba aumenta."
8,5,66,"Quando il Pokémon ha pochi PS, la potenza delle\nsue mosse di tipo Fuoco aumenta."
8,5,67,"Quando il Pokémon ha pochi PS, la potenza delle\nsue mosse di tipo Acqua aumenta."
8,5,68,"Quando il Pokémon ha pochi PS, la potenza delle\nsue mosse di tipo Coleottero aumenta."
8,5,69,Protegge il Pokémon dai contraccolpi.
8,5,70,"Quando il Pokémon entra in campo, la luce solare\ndiventa intensa."
8,5,71,Impedisce la fuga al nemico.
8,5,72,Il Pokémon è talmente vivace che non può\naddormentarsi.
8,5,73,Il Pokémon è protetto da un fumo chiaro che\nimpedisce ai nemici di diminuire le sue statistiche.
8,5,74,L’Attacco del Pokémon raddoppia grazie\nalla sua padronanza delle tecniche yoga.
8,5,75,Il Pokémon è protetto da un guscio robusto\nche gli evita di subire brutti colpi.
8,5,76,Neutralizza gli effetti di tutte le condizioni\natmosferiche.
8,5,77,"Se il Pokémon è confuso, la sua elusione aumenta."
8,5,78,"Se il Pokémon viene colpito da una mossa di\ntipo Elettro, la neutralizza e sfrutta la carica\nelettrica per aumentare la propria Velocità."
8,5,79,"Rende più forti contro nemici dello stesso sesso,\nma più deboli contro nemici di sesso opposto."
8,5,80,"Se il Pokémon tentenna, il suo animo indomito\nsi risveglia e la sua Velocità aumenta."
8,5,81,"Se grandina, l’elusione aumenta."
8,5,82,"Il Pokémon non attende di aver perso molti PS\nper mangiare certe bacche, ma lo fa non appena\ni suoi PS scendono a metà o meno."
8,5,83,"Se il Pokémon subisce un brutto colpo, monta su\ntutte le furie e il suo Attacco aumenta al massimo."
8,5,84,"Se il Pokémon usa o perde uno strumento,\nla sua Velocità aumenta."
8,5,85,Il corpo termoresistente del Pokémon dimezza i danni\nche subisce dalle mosse di tipo Fuoco.
8,5,86,Raddoppia le modifiche alle statistiche.
8,5,87,"Il Pokémon recupera PS se piove o se subisce\nmosse di tipo Acqua, ma perde PS con la luce solare\nintensa. Subisce più danni da mosse di tipo Fuoco."
8,5,88,"Il Pokémon analizza Difesa e Difesa Speciale\ndel nemico e, a seconda di qual è più bassa,\naumenta il proprio Attacco o Attacco Speciale."
8,5,89,Potenzia le mosse che utilizzano pugni.
8,5,90,"Se il Pokémon è avvelenato, recupera PS anziché\nperderli."
8,5,91,Potenzia di molto le mosse dello stesso tipo\ndel Pokémon.
8,5,92,Le mosse multicolpo mandano a segno sempre\nil massimo dei colpi possibili.
8,5,93,"Se piove, il Pokémon guarisce dai problemi di stato."
8,5,94,"Se la luce del sole è intensa, l’Attacco Speciale\naumenta, ma il Pokémon perde PS a ogni turno."
8,5,95,"Se il Pokémon è affetto da un problema di stato,\nla Velocità aumenta."
8,5,96,Tutte le mosse del Pokémon diventano di tipo\nNormale e la loro potenza aumenta un po’.
8,5,97,Aumenta ulteriormente i danni inflitti dai brutti colpi.
8,5,98,Il Pokémon subisce danni solo dagli attacchi.
8,5,99,Il Pokémon e chiunque lo attacchi abbassano\nla guardia e le loro mosse vanno sempre a segno.
8,5,100,Il Pokémon agisce sempre per ultimo.
8,5,101,Potenzia le mosse più deboli del Pokémon.
8,5,102,"Se la luce del sole è intensa, evita i problemi\ndi stato."
8,5,103,Il Pokémon non può usare lo strumento che ha con sé.
8,5,104,"Quando il Pokémon attacca, ignora l’abilità del\nbersaglio se questa ha effetto sulle mosse."
8,5,105,L’incredibile fortuna del Pokémon aumenta\nla sua probabilità di infliggere brutti colpi.
8,5,106,Chi manda KO questo Pokémon con un attacco\ndiretto subisce dei danni.
8,5,107,Rivela se il nemico ha mosse pericolose.
8,5,108,"Quando il Pokémon entra in campo, rivela una delle\nmosse del nemico."
8,5,109,"Quando il Pokémon attacca, ignora le modifiche\nalle statistiche del nemico."
8,5,110,Permette alle mosse non molto efficaci di infliggere\ndanni normalmente.
8,5,111,Riduce i danni subiti dalle mosse superefficaci.
8,5,112,Dimezza per cinque turni l’Attacco e la Velocità.
8,5,113,Permette di colpire Pokémon di tipo Spettro\ncon mosse di tipo Normale e Lotta.
8,5,114,Il Pokémon attira e neutralizza le mosse di tipo Acqua\ne fa aumentare il proprio Attacco Speciale.
8,5,115,"Se grandina, il Pokémon recupera PS."
8,5,116,Riduce i danni subiti dalle mosse superefficaci.
8,5,117,"Quando il Pokémon entra in campo, provoca\nuna grandinata."
8,5,118,Il Pokémon può raccogliere del Miele alla fine\ndella lotta.
8,5,119,"Quando il Pokémon entra in campo, rivela\nlo strumento del nemico."
8,5,120,Potenzia le mosse che causano contraccolpo.
8,5,121,Cambia il tipo del Pokémon a seconda della lastra\no del Cristallo Z che ha con sé.
8,5,122,"Se la luce del sole è intensa, aumenta l’Attacco\ne la Difesa Speciale del Pokémon e dei suoi alleati."
8,5,123,Infligge danni ai nemici addormentati.
8,5,124,"Se il Pokémon viene colpito da un attacco diretto,\nruba lo strumento di chi lo ha attaccato."
8,5,125,"Aumenta la potenza delle mosse, ma ne annulla\ngli effetti aggiuntivi."
8,5,126,Le modifiche alle statistiche hanno effetto inverso:\nle statistiche aumentano quando dovrebbero diminuire\ne viceversa.
8,5,127,Il nemico viene intimidito e non può mangiare\nbacche.
8,5,128,L’Attacco aumenta di molto quando le statistiche\ndiminuiscono a causa di un nemico.
8,5,129,"Quando i PS scendono a metà o meno, il Pokémon\nsi scoraggia e l’Attacco e l’Attacco Speciale\nvengono dimezzati."
8,5,130,Può bloccare la mossa subita dal Pokémon.
8,5,131,A volte cura i problemi di stato degli alleati.
8,5,132,I danni inflitti agli alleati del Pokémon\nvengono ridotti.
8,5,133,"Se il Pokémon subisce danni da mosse fisiche, la Difesa\ndiminuisce e la Velocità aumenta di molto."
8,5,134,Raddoppia il peso del Pokémon.
8,5,135,Dimezza il peso del Pokémon.
8,5,136,"Se i PS sono al massimo, riduce il danno subito."
8,5,137,"Se il Pokémon è avvelenato, la potenza delle sue mosse\nfisiche aumenta."
8,5,138,"Se il Pokémon è scottato, la potenza delle sue mosse\nspeciali aumenta."
8,5,139,Può ricreare una bacca utilizzata.
8,5,140,Il Pokémon prevede ed evita gli attacchi degli alleati.
8,5,141,"A ogni turno, aumenta di molto una statistica\ne ne riduce un’altra."
8,5,142,"Rende immuni ai danni da grandine e tempesta di\nsabbia, alle mosse Spora, Cottonspora, Sonnifero,\nParalizzante e alle mosse “polvere”."
8,5,143,Il Pokémon può avvelenare il nemico al solo contatto.
8,5,144,Il Pokémon recupera un po’ di PS quando lascia\nil campo.
8,5,145,Evita che la Difesa diminuisca.
8,5,146,"Se c’è una tempeste di sabbia, la Velocità aumenta."
8,5,147,Il Pokémon resiste più facilmente alle mosse di stato.
8,5,148,"Se il Pokémon agisce per ultimo, la potenza\ndella mossa aumenta."
8,5,149,Il Pokémon inganna il nemico entrando in campo\ncon le sembianze dell’ultimo Pokémon della propria\nsquadra.
8,5,150,Il Pokémon si trasforma nel nemico che ha davanti.
8,5,151,Il Pokémon attacca evitando le barriere e il sostituto\ndel nemico.
8,5,152,"Al contatto con il Pokémon, l’abilità del nemico\ndiventa Mummia."
8,5,153,"Quando manda un nemico KO, il Pokémon si fa\nsicuro di sé e aumenta il proprio Attacco."
8,5,154,"Quando il Pokémon viene colpito da una mossa\ndi tipo Buio, il suo forte senso di giustizia fa sì\nche l’Attacco aumenti."
8,5,155,"Le mosse di tipo Buio, Spettro e Coleottero\nspaventano il Pokémon aumentandone la Velocità."
8,5,156,Il Pokémon respinge al mittente le mosse di stato senza\nsubirne gli effetti.
8,5,157,"Se il Pokémon viene colpito da una mossa di tipo Erba,\nla neutralizza e aumenta il proprio Attacco."
8,5,158,Le mosse di stato del Pokémon acquistano\npriorità alta.
8,5,159,"Potenzia le mosse di tipo Roccia, Terra e Acciaio\ndurante le tempeste di sabbia."
8,5,160,"Se il Pokémon viene colpito da un attacco diretto,\ninfligge danni a sua volta con le sue spine di ferro."
8,5,161,Cambia la forma del Pokémon se i PS scendono\na metà o meno.
8,5,162,Aumenta la precisione di tutta la squadra.
8,5,163,"Quando il Pokémon attacca, ignora l’abilità del\nbersaglio se questa ha effetto sulle mosse."
8,5,164,"Quando il Pokémon attacca, ignora l’abilità del\nbersaglio se questa ha effetto sulle mosse."
8,5,165,Protegge tutta la squadra da effetti che ne limitano\nla libertà di scelta delle mosse.
8,5,166,Rende gli alleati di tipo Erba immuni alla diminuzione\ndelle statistiche e ai problemi di stato.
8,5,167,"Quando il Pokémon mangia una bacca, recupera anche\ndei PS."
8,5,168,Cambia il tipo del Pokémon in quello della mossa\nche usa.
8,5,169,Dimezza il danno subito dalle mosse fisiche.
8,5,170,"Quando chi la usa colpisce un Pokémon con una mossa,\ngli ruba lo strumento."
8,5,171,Protegge da alcune mosse a base di proiettili\ne bombe.
8,5,172,L’Attacco Speciale aumenta di molto quando le\nstatistiche diminuiscono a causa di un nemico.
8,5,173,La robusta mascella del Pokémon permette\nmorsi molto potenti.
8,5,174,Le mosse di tipo Normale diventano di tipo\nGhiaccio e la loro potenza aumenta un po’.
8,5,175,Rende il Pokémon e i suoi alleati immuni al sonno.
8,5,176,Assume la Forma Spada se usa una mossa\nd’attacco e la Forma Scudo se usa Scudo Reale.
8,5,177,"Se il Pokémon ha tutti i PS, le sue mosse\ndi tipo Volante acquistano priorità alta."
8,5,178,"Potenzia le mosse “pulsar”, Forzasfera\ne Ondasana."
8,5,179,"In presenza di un Campo Erboso, la Difesa\naumenta."
8,5,180,"Se un alleato usa uno strumento, il Pokémon\ngli passa il proprio."
8,5,181,Potenzia le mosse che causano un contatto fisico.
8,5,182,Le mosse di tipo Normale diventano di tipo Folletto\ne la loro potenza aumenta un po’.
8,5,183,"Se il Pokémon viene colpito da un attacco diretto,\nla Velocità di chi l’ha colpito diminuisce."
8,5,184,Le mosse di tipo Normale diventano di tipo Volante\ne la loro potenza aumenta un po’.
8,5,185,Il Pokémon e il suo piccolo attaccano insieme.
8,5,186,Potenzia le mosse di tipo Buio di tutti i Pokémon.
8,5,187,Potenzia le mosse di tipo Folletto di tutti i Pokémon.
8,5,188,Inverte gli effetti di tutte le aure riducendone\nla potenza.
8,5,189,Crea un clima che rende inefficaci\ngli attacchi di tipo Fuoco.
8,5,190,Crea un clima che rende inefficaci\ngli attacchi di tipo Acqua.
8,5,191,Crea un clima che annulla i punti deboli\ndel tipo Volante.
